code,title,program,reason
04.01.11.43,השתתפות משרד הקליטה,שירותים מרכזיים,Not related to green energy.
04.01.11.45,השתתפות במשרד לביטחון פנים,שירותים מרכזיים,Not related to green energy.
04.01.11.46,השתתפות המשרד לענייני גימלאים,שירותים מרכזיים,Not related to green energy.
04.01.11.47,תכנון מדיניות עבודת הממשלה,שירותים מרכזיים,"General administrative item, not related to green energy."
04.01.11.48,השתתפות במשרד הפנים - תכניות עבודה,שירותים מרכזיים,Not related to green energy.
04.01.11.49,השתתפות ברשות האוכלוסין,שירותים מרכזיים,Not related to green energy.
04.01.11.52,השתתפות בסעיף 54 - החלטת ממשלה 3367 - עידוד תרבות הפנאי והנופש,שירותים מרכזיים,Not related to green energy.
04.01.11.53,השתתפות במשרד התיירות - החלטת ממשלה 3368,שירותים מרכזיים,Not related to green energy.
04.01.11.54,השתתפות במשרד הבינוי והשיכון - החלטת ממשלה 3855,שירותים מרכזיים,Not related to green energy.
04.01.11.58,השתתפות במשרד הביטחון,שירותים מרכזיים,Not related to green energy.
04.01.11.59,חינוך בלתי פורמלי,שירותים מרכזיים,Not related to green energy.
04.01.11.60,"פרוייקט תמ""ר-מע' ממוחשבת לניהול תכניות עבודה",שירותים מרכזיים,Not related to green energy.
04.01.11.61,פעילות המטה הביומטרי,שירותים מרכזיים,Not related to green energy.
04.01.12.01,תכנית רב שנתית לפיתוח אגן העיר העתיקה והר הזיתים,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.02,תכנית רב שנתית לעידוד הצמיחה בירושלים,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.03,טיפול נקודתי,המינהלה לפרוייקטים,"General administrative item, not related to green energy."
04.01.12.04,תוכנית רב שנתית לפיתוח אגן העיר העתיקה והר הזיתים,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.05,תחזוקת מנהרות הכותל,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.06,תוכנית מרום,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.08,פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.10,השתתפות משרד הביטחון -  פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.11,השתתפות משרד החינוך - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.12,השתתפות משרד השיכון - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.13,השתתפות משרד התיירות - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.14,השתתפות משרד הפנים - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.15,השתתפות משרד התחבורה - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.16,השתתפות משרד לביטחון פנים - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.18,השתתפות משרד האוצר - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.19,תכנית רב שנתית לעידוד הצמיחה בירושלים (הרשאה להתחייב),המינהלה לפרוייקטים,Not related to green energy.
04.01.12.20,יעודה לטיפול בילדים בסיכון,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.21,יעודה לטיפול בתקיפה מינית וזנות,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.22,פיתוח שער המוגרבים-רשות העתיקות,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.23,פיתוח שער המוגרבים,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.24,השתתפות משרד לביטחון פנים - פיתוח שער המוגרבים,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.25,"השתתפות במשרד התעשייה, המסחר והתעסוקה - ילדים בסיכון",המינהלה לפרוייקטים,Not related to green energy.
04.01.12.26,השתתפות במשרד הרווחה - ילדים בסיכון,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.28,השתתפות במשרד הבריאות,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.30,השתתפות בלשכת הפרסום הממשלתית,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.40,השתתפות משרד התיירות בפיתוח שער המוגרבים,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.45,תוכנית רב שנתית לפיתוח הגן העיר העתיקה והר הזיתים (הרשאה להתחייב),המינהלה לפרוייקטים,Not related to green energy.
04.01.12.46,השתתפות במשרד הפנים,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.47,השתתפות במשרד החקלאות - חטיבה להתישבות,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.48,פיתוח מנהרות הכותל (הרשאה להתחייב),המינהלה לפרוייקטים,Not related to green energy.
04.01.12.49,השתתפות משרד החינוך,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.50,הקמת גרעיני משימה עירוניים,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.61,תוכנית לעשייה ציונית,המינהלה לפרוייקטים,Not related to green energy.
04.01.12.63,מרכזי צעירים,המינהלה לפרוייקטים,Not related to green energy.
04.01.19.02,עבודה בלתי צמיתה,אמרכלות,"General administrative item, not related to green energy."
04.01.19.03,עלויות פרישה,אמרכלות,"General administrative item, not related to green energy."
04.01.19.04,כוננויות,אמרכלות,"General administrative item, not related to green energy."
04.01.19.05,"השת, משרד הביטחון",אמרכלות,Not related to green energy.
04.01.19.06,"קניית שרותי כ""א",אמרכלות,"General administrative item, not related to green energy."
04.01.19.07,"עב""צ - קשבים",אמרכלות,"General administrative item, not related to green energy."
04.01.19.08,שעות נוספות,אמרכלות,"General administrative item, not related to green energy."
04.01.19.09,"נסיעות לחו""ל",אמרכלות,"General administrative item, not related to green energy."
04.01.19.10,תפעול ואחזקה,אמרכלות,"General administrative item, not related to green energy."
04.01.19.13,תפעול,אמרכלות,"General administrative item, not related to green energy."
04.01.19.14,השתתפות באחזקת הקריה,אמרכלות,Not related to green energy.
04.01.19.15,השתתפות בשכר מתמחים,אמרכלות,Not related to green energy.
04.01.19.16,מתמחים,אמרכלות,"General administrative item, not related to green energy."
04.01.19.20,"הפעלת בתי ספר בחב""מ",אמרכלות,Not related to green energy.
04.01.19.30,אחזקה,אמרכלות,"General administrative item, not related to green energy."
04.01.19.31,שיפוץ מערכת חשמל,אמרכלות,Not explicitly related to green energy.
04.01.19.32,דמי שמוש בנכסי מדינה,אמרכלות,Not related to green energy.
04.01.19.33,מיסי ארנונה,אמרכלות,Not related to green energy.
04.01.19.34,שכר דירה,אמרכלות,Not related to green energy.
04.01.19.36,עבודה ארעית,אמרכלות,"General administrative item, not related to green energy."
04.01.19.37,החזר הוצאות רכב,אמרכלות,Not related to green energy.
04.01.19.38,שעות נוספות,אמרכלות,"General administrative item, not related to green energy."
04.01.19.40,עובדים לא משובצים - עבודה ארעית,אמרכלות,"General administrative item, not related to green energy."
04.01.19.41,רכישת רכבים,אמרכלות,Not related to green energy.
04.01.19.42,שכר דירה,אמרכלות,Not related to green energy.
04.01.19.43,"תפעול, אחזקה, דואר טלפונים ומשלוחים",אמרכלות,"General administrative item, not related to green energy."
04.01.19.44,דלק לרכב ממשלתי,אמרכלות,Not related to green energy (fossil fuel).
04.01.19.45,אחזקת רכב ממשלתי,אמרכלות,Not related to green energy.
04.01.19.46,הדרכת עובדים,אמרכלות,"General administrative item, not related to green energy."
04.01.19.47,שירותי ייעוץ,אמרכלות,"General administrative item, not related to green energy."
04.01.19.48,מיכון,אמרכלות,"General administrative item, not related to green energy."
04.01.19.49,פעולות אבטחה ושמירה,אמרכלות,Not related to green energy.
04.01.19.50,הדרכה והשתלמות,אמרכלות,"General administrative item, not related to green energy."
04.01.19.51,דואר טלפונים ומשלוחים,אמרכלות,"General administrative item, not related to green energy."
04.01.19.52,פעולות רווחה,אמרכלות,Not related to green energy.
04.01.19.53,הוצאות שמירה וביטחון,אמרכלות,Not related to green energy.
04.01.19.54,השתתפות נציבות שירות המדינה בתחזוקה,אמרכלות,Not related to green energy.
04.01.19.56,העסקת עובדים זמניים,אמרכלות,"General administrative item, not related to green energy."
04.01.19.57,הכנסות ממכונים,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.58,הכנסות ממכונים,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.59,פסקי דין,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.61,החזר הוצאות רכב,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.62,העסקת סטודנטים - קשבים,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.63,דלק לרכב ממשלתי,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.65,נסיעות והובלה,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.66,רכישת רכב,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.67,רכישת כלי רכב ממשלתיים,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.69,שעות נוספות-קשבים,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.72,אבטחת הרבנות הראשית,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.94,מחשוב יחידות המשרד,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.96,הוצאות אירגוניות שונות,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.19.97,שכירת רכב,אמרכלות,"Generic title, ambiguous program, not related to subject"
04.01.21.01,פעילות הועדה הבינמשרדית להערכות לרעידות אדמה,הוועדה הבינמשרדית,Not related to green energy
04.01.21.03,עבודה בלתי צמיתה,הוועדה הבינמשרדית,"Generic title, ambiguous program, not related to subject"
04.01.21.04,החזר הוצאות רכב,הוועדה הבינמשרדית,"Generic title, ambiguous program, not related to subject"
04.01.21.05,שעות נוספות,הוועדה הבינמשרדית,"Generic title, ambiguous program, not related to subject"
04.01.61.04,הוצאות מנהליות,מחקרים שונים,"Generic title, ambiguous program, not related to subject"
04.01.61.05,מחקרים,מחקרים שונים,"Generic title, ambiguous program, not related to subject"
04.01.90.01,פעולות בעקבות המצב הבטחוני בצפון,פעולות בעקבות המצב,Not related to green energy
04.01.90.06,תשלום עבור שהיית תושבי הצפון בבתי מלון,פעולות בעקבות המצב,Not related to green energy
04.01.92.01,משרד ראש הממשלה - מנהלת שיקום,משרד ראש הממשלה -,"Generic title, ambiguous program, not related to subject"
04.04.01.02,איוש ללא ביצוע,רזרבה למשרד ראש הממשלה,"Generic title, ambiguous program, not related to subject"
04.04.01.06,יעודה לכח אדם,רזרבה למשרד ראש הממשלה,"Generic title, ambiguous program, not related to subject"
04.51.01.22,פרויקטים למשרד,מטה המשרד,"Generic title, ambiguous program, not related to subject"
04.51.08.99,פרויקטים במטה הקיברנטי הלאומי,מערך הסייבר הלאומי,Not related to green energy
04.70.01.12,איוש חודשי עבודה ללא ביצוע,רזרבה לעמידה במגבלה,"Generic title, ambiguous program, not related to subject"
04.70.01.14,עתודה להסכם קואליציוני 2019,רזרבה לעמידה במגבלה,"Generic title, ambiguous program, not related to subject"
04.70.01.15,חרבות ברזל,רזרבה לעמידה במגבלה,Not related to green energy
05.01.01.02,עבודה בלתי צמיתה,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.03,שעות נוספות,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.04,כוננויות,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.05,שכר עידוד,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.06,העסקת סטודנטים,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.07,עלויות פרישה,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.08,דמי חבר בארגונים,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.09,העסקת מתמחים,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.17,"סקרים, מחקרים, יעוץ וחוות דעת",משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.18,עובד מצטיין,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.27,מתמחים,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.29,טיפול בשליחי מסחר ותעשיה,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.33,טיפול בשליחי משרד התיירות,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.57,"נסיעות לחו""ל לשכת השר",משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.58,תפעול לשכת השר,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.60,תרגומים והדפסות לשכת השר,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.61,שרותי כח אדם - לשכת שר,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.62,עבודה בלתי צמיתה - מזכירות לשכת השר,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.63,נציגות לונדון,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.64,אירוח משלחות,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.65,רכישת כלי רכב (2),משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.66,הוצאות ריבית והוצאות משפטיות,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.69,"הוצאות שליחי מ""ה בחו""ל",משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.71,ייעוץ אסטרטגי - הנהלה,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.72,ייעוץ ליחידת מחקר כלכלי,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.73,ייעוץ אסטרטגי לקשר עם אמצעי התקשורת,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.75,טיפול בשליחי רשות המיסים,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.77,הסברה,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.80,פירסומים,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.87,הנחיות למכרזי B.O.T.,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.88,"עבודה בלתי צמיתה - לשכת סמנכ""ל",משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.89,הוצאות ארגון,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.90,פרויקטים מיוחדים - פיתוח,משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.91,"טיפול בשליחי מ""ה",משרד ראשי,"Generic title, ambiguous program, not related to subject"
05.01.01.96,תשלום מענק ושעות נוספות לעובדי המדפיס הממשלתי,משרד ראשי,Not related to green energy
05.01.02.04,תפעול,אמרכלות,"Generic title, ambiguous program, not related to subject"
05.01.02.06,"ייעוץ-מעבר תע""ש לנגב",אמרכלות,"Generic consulting, not related to subject."
05.01.02.07,פרישה ורווחה,אמרכלות,"Generic welfare expenses, not related to subject."
05.01.02.08,"נסיעות לחו""ל",אמרכלות,"Generic travel expenses, not related to subject."
05.01.02.10,הוצאות חשמל,אמרכלות,"Generic electricity expenses, not necessarily green energy."
05.01.02.11,אחזקה,אמרכלות,"Generic maintenance, not related to subject."
05.01.02.12,דואר  ומשלוחים,אמרכלות,"Generic postal services, not related to subject."
05.01.02.17,החזר הוצאת רכב,אמרכלות,"Generic car expenses, not related to subject."
05.01.02.20,דלק לרכב ממשלתי,אמרכלות,"Generic fuel expenses, not related to subject."
05.01.02.21,הובלות,אמרכלות,"Generic transport services, not related to subject."
05.01.02.22,שכירת רכב,אמרכלות,"Generic car rental, not related to subject."
05.01.02.25,ייעוץ בעניני פיצויים,אמרכלות,"Generic consulting, not related to subject."
05.01.02.26,הוצאות טלפון,אמרכלות,"Generic phone expenses, not related to subject."
05.01.02.27,הדרכה ומענקי שכר לימוד,אמרכלות,"Generic training, not related to subject."
05.01.02.29,ארנונה,אמרכלות,"Generic municipal tax, not related to subject."
05.01.02.30,דמי שמוש בנכסים ממשלתים,אמרכלות,"Generic property use fees, not related to subject."
05.01.02.33,"שכ""ד והוצאות ענבל",אמרכלות,"Generic rent expenses, not related to subject."
05.01.02.35,הוצאות אירגוניות,אמרכלות,"Generic organizational expenses, not related to subject."
05.01.02.37,תקציב אבטחה וביטחון,אמרכלות,"Generic security budget, not related to subject."
05.01.02.39,אבטחת שר האוצר,אמרכלות,"Generic security expenses, not related to subject."
05.01.02.40,הסברה כלכלית,אמרכלות,"Generic economic information, not related to subject."
05.01.02.41,הוצאות אחזקה בקריה,אמרכלות,"Generic maintenance, not related to subject."
05.01.02.42,אבטחת מבני ממשלה,אמרכלות,"Generic security expenses, not related to subject."
05.01.02.43,מוזיאון המיסים - שוטף,אמרכלות,"Generic museum expenses, not related to subject."
05.01.02.45,מכרז אבטחה,אמרכלות,"Generic security tender, not related to subject."
05.01.02.47,הנחיית הבורסה לניירות ערך - אבטחת מערכות מידע,אמרכלות,"Generic security expenses, not related to subject."
05.01.02.71,רכישת קטעי עתונות,אמרכלות,"Generic media purchase, not related to subject."
05.01.02.75,הסברה,אמרכלות,"Generic information, not related to subject."
05.01.02.81,טיפול במעמד האשה,אמרכלות,Not related to green energy.
05.01.02.85,ספריה,אמרכלות,"Generic library, not related to subject."
05.01.02.90,קניית שירותי כח אדם,אמרכלות,"Generic personnel services, not related to subject."
05.01.02.91,הכנסות מגורמי חוץ,אמרכלות,"Generic income, not related to subject."
05.01.02.93,כנסים וארועים,אמרכלות,"Generic events, not related to subject."
05.01.02.94,שכר דירה דירת מאבטחים (שר אוצר),אמרכלות,"Generic rent, not related to subject."
05.01.02.95,הדרכה ומענקי שכר לימוד - מינהל הרכב,אמרכלות,"Generic training, not related to subject."
05.53.01.05,יעודה להסכם,רזרבה,"Generic allocation, not related to subject."
05.53.01.99,העברת עודפים,רזרבה,"Generic transfer, not related to subject."
07.80.02.51,שיפץ והרחבת תחנות משטרה,קניות,Not related to green energy.
08.20.09.02,שירותי ייעוץ להתייעלות בתי המשפט,הוצאות כלליות,"Operational efficiency, not energy efficiency."
09.51.02.99,פרויקטים בינלאומיים,"תפעול הנציגויות בחו""ל","Generic international projects, not related to subject."
19.42.02.81,פרויקטים בתרבות,מינהל התרבות,"Generic culture projects, not related to subject."
20.60.01.21,קידום פרויקטים במערכת החינוך,פעילויות מטה מרכזיות -,"Generic education projects, not related to subject."
26.01.01.02,תפעול המשרד,הנהלת המשרד,"Generic office operations, not related to subject."
26.01.01.03,"רכישת שרותי כ""א",הנהלת המשרד,"Generic personnel services, not related to subject."
26.01.01.05,שעות נוספות,הנהלת המשרד,"Generic overtime, not related to subject."
26.01.01.06,רכישת שירותי ייעוץ,הנהלת המשרד,"Generic consulting, not related to subject."
26.01.01.07,החזר הוצאות רכב,הנהלת המשרד,"Generic car expenses, not related to subject."
26.01.01.09,"חודשי עבודה - חומ""ס בהתאם להחלטת הממשלה.",הנהלת המשרד,"Hazardous materials, not green energy."
26.01.01.10,"שעות נוספות חומ""ס-בהתאם להחלטת הממשלה.",הנהלת המשרד,"Hazardous materials, not green energy."
26.01.01.11,"כונניות חומ""ס-בגין החלטת ממשלה.",הנהלת המשרד,"Hazardous materials, not green energy."
26.01.01.12,שכירת רכב,הנהלת המשרד,"Generic car rental, not related to subject."
26.01.01.13,ציוד חומרים מסוכנים,הנהלת המשרד,"Hazardous materials equipment, not green energy."
26.01.01.14,הוצאות דלק לרכבי המשרד,הנהלת המשרד,"Generic fuel expenses, not related to subject."
26.01.01.15,דואר וטלפון,הנהלת המשרד,"Generic postal and phone, not related to subject."
26.01.01.16,"הדרכה, רווחה והשתלמויות בארץ",הנהלת המשרד,"Generic training, not related to subject."
26.01.01.17,עובדים ארעיים חודשי עבודה,הנהלת המשרד,"Generic temporary workers, not related to subject."
26.01.01.18,"נסיעות לחו""ל",הנהלת המשרד,"Generic travel expenses, not related to subject."
26.01.01.19,"נגישות מידע לציבור - חוק חופש המידע, ספריה ומרכז מידע",הנהלת המשרד,"Generic information access, not related to subject."
26.01.01.20,"נסיעות לחו""ל אמנת אוולים ו-oecd",הנהלת המשרד,"Generic travel expenses, not related to subject."
26.01.01.21,הוצאות חשמל,הנהלת המשרד,"Generic electricity expenses, not necessarily green energy."
26.01.01.23,פעולות רווחה,הנהלת המשרד,"Generic welfare activities, not related to subject."
26.01.01.25,פעולות לישכה משפטית וספרות מקצועית,הנהלת המשרד,"Generic legal activities, not related to subject."
26.01.01.26,פיצוי לנפגעי אסבסט,הנהלת המשרד,"Asbestos compensation, not green energy."
26.01.01.30,העסקת עובדים ממשרד הקליטה,הנהלת המשרד,"Generic personnel, not related to subject."
26.01.01.36,העסקת מתמחים,הנהלת המשרד,"Generic personnel, not related to subject."
26.01.01.39,דוברות ויחסי ציבור,הנהלת המשרד,"Generic public relations, not related to subject."
26.01.01.43,שכר עידוד,הנהלת המשרד,"Generic incentive pay, not related to subject."
26.01.01.44,כוננויות,הנהלת המשרד,"Generic on-call, not related to subject."
26.01.01.45,פעולות מחוזות המשרד,הנהלת המשרד,"Generic regional operations, not related to subject."
26.01.01.46,העסקת מתמחים,הנהלת המשרד,"Generic personnel, not related to subject."
26.01.01.48,פעולות שונות ואבטחת השר,הנהלת המשרד,"Generic operations and security, not related to subject."
26.01.01.49,רכישת כלי רכב,הנהלת המשרד,"Generic vehicle purchase, not related to subject."
26.01.01.51,שכר עידוד,הנהלת המשרד,"Generic incentive pay, not related to subject."
26.01.01.54,הוצאות לחברת הביטוח ענבל,הנהלת המשרד,"General administrative expense, no relation to green energy."
26.01.01.55,מחוזות-פעולות מקצועיות,הנהלת המשרד,"General professional activities, no relation to green energy."
26.01.01.56,העסקת סטודנטים,הנהלת המשרד,"General employment, no relation to green energy."
26.01.01.57,השתתפות משרד התשתיות,הנהלת המשרד,"General participation, not specific to green energy."
26.01.01.58,השתתפות משרד התיירות,הנהלת המשרד,"General participation, not specific to green energy."
26.01.01.59,השתתפות במשרד הפנים,הנהלת המשרד,"General participation, not specific to green energy."
26.01.01.60,"השתתפות במשרד התמ""ת",הנהלת המשרד,"General participation, not specific to green energy."
26.01.01.61,השתתפות במשרד התיירות,הנהלת המשרד,"General participation, not specific to green energy."
26.01.01.63,איחוד מחוזות,הנהלת המשרד,"Administrative activity, no relation to green energy."
26.01.01.64,"איחוד מחוזות-ח""ע",הנהלת המשרד,"Administrative activity, no relation to green energy."
26.01.01.65,"הוצאות רכב- טב""ק",הנהלת המשרד,"General vehicle expenses, no relation to green energy."
26.01.01.70,מרכז מידע - שעות עבודה של מוקדנים,הנהלת המשרד,"General administrative expense, no relation to green energy."
26.01.01.80,"רכב - דרגת שירות ""אישי"" על פי הסכם",הנהלת המשרד,"General vehicle expenses, no relation to green energy."
26.01.01.90,תפעול ואחזקת מערכת ניטור אוויר,הנהלת המשרד,"Air monitoring is general environmental, not green energy."
26.01.01.91,הוצאות בגין פרישה,הנהלת המשרד,"General personnel expense, no relation to green energy."
26.01.01.94,תפעול המשרד - הרשאה,הנהלת המשרד,"General ministry operation, no relation to green energy."
26.01.01.95,רכישת שירותי ייעוץ - הרשאה,הנהלת המשרד,"General consulting services, no relation to green energy."
26.01.01.97,פעולות רווחה- הרשאה,הנהלת המשרד,"General welfare activities, no relation to green energy."
26.01.01.98,תשלום לפי פסקי דין,הנהלת המשרד,"General legal expenses, no relation to green energy."
26.01.02.01,תחזוקת חומרה,מחשוב,"General IT maintenance, no relation to green energy."
26.01.02.02,תחזוקת תוכנה בסיסית,מחשוב,"General IT maintenance, no relation to green energy."
26.01.02.03,תחזוקת תוכנה ישומית,מיחשוב,"General IT maintenance, no relation to green energy."
26.01.02.04,תחזוקת תקשורת,מחשוב,"General IT maintenance, no relation to green energy."
26.01.02.05,קניית שירותי מיחשוב,מחשוב,"General IT services, no relation to green energy."
26.01.02.12,מערכת רישוי עסקים,מיחשוב,"Business licensing system, no relation to green energy."
26.01.02.13,פיתוח מערכות,מחשוב,"General systems development, no relation to green energy."
