code,title,program,reason
04.01.12.13,השתתפות משרד התיירות - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.14,השתתפות משרד הפנים - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.15,השתתפות משרד התחבורה - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.16,השתתפות משרד לביטחון פנים - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.17,השתתפות מנהל מקרקעי ישראל - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.18,השתתפות משרד האוצר - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.19,תכנית רב שנתית לעידוד הצמיחה בירושלים (הרשאה להתחייב),המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.20,יעודה לטיפול בילדים בסיכון,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.21,יעודה לטיפול בתקיפה מינית וזנות,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.22,פיתוח שער המוגרבים-רשות העתיקות,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.23,פיתוח שער המוגרבים,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.24,השתתפות משרד לביטחון פנים - פיתוח שער המוגרבים,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.25,"השתתפות במשרד התעשייה, המסחר והתעסוקה - ילדים בסיכון",המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.26,השתתפות במשרד הרווחה - ילדים בסיכון,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.27,רזרבה לפרויקטים,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.28,השתתפות במשרד הבריאות,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.29,השתתפות מינהל מקרקעי ישראל - פיתוח שער המוגרבים,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.30,השתתפות בלשכת הפרסום הממשלתית,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.31,רזרבה להשתתפויות,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.32,השתתפות משרד ראש הממשלה,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.40,השתתפות משרד התיירות בפיתוח שער המוגרבים,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.45,תוכנית רב שנתית לפיתוח הגן העיר העתיקה והר הזיתים (הרשאה להתחייב),המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.46,השתתפות במשרד הפנים,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.47,השתתפות במשרד החקלאות - חטיבה להתישבות,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.48,פיתוח מנהרות הכותל (הרשאה להתחייב),המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.49,השתתפות משרד החינוך,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.50,הקמת גרעיני משימה עירוניים,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.60,רזרבה להתשתתפויות,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.61,תוכנית לעשייה ציונית,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.62,רזרבה לפעולות המשרד,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.63,מרכזי צעירים,המינהלה לפרוייקטים,Not related to solar energy.
04.01.12.95,רזרבה להתייקוריות כללית,המינהלה לפרוייקטים,Not related to solar energy.
04.01.19.01,שיא כח אדם,אמרכלות,Not related to solar energy.
04.01.19.02,עבודה בלתי צמיתה,אמרכלות,Not related to solar energy.
04.01.19.03,עלויות פרישה,אמרכלות,Not related to solar energy.
04.01.19.04,כוננויות,אמרכלות,Not related to solar energy.
04.01.19.05,"השת, משרד הביטחון",אמרכלות,Not related to solar energy.
04.01.19.06,"קניית שרותי כ""א",אמרכלות,Not related to solar energy.
04.01.19.07,"עב""צ - קשבים",אמרכלות,Not related to solar energy.
04.01.19.08,שעות נוספות,אמרכלות,Not related to solar energy.
04.01.19.09,"נסיעות לחו""ל",אמרכלות,Not related to solar energy.
04.01.19.10,תפעול ואחזקה,אמרכלות,Not related to solar energy.
04.01.19.11,הכנסות ממכירת מכרזים,אמרכלות,Not related to solar energy.
04.01.19.12,הכנסות ממכירת מכרזים,אמרכלות,Not related to solar energy.
04.01.19.13,תפעול,אמרכלות,Not related to solar energy.
04.01.19.14,השתתפות באחזקת הקריה,אמרכלות,Not related to solar energy.
04.01.19.15,השתתפות בשכר מתמחים,אמרכלות,Not related to solar energy.
04.01.19.16,מתמחים,אמרכלות,Not related to solar energy.
04.01.19.19,הכנסה מההסתדרות הציונית,אמרכלות,Not related to solar energy.
04.01.19.20,"הפעלת בתי ספר בחב""מ",אמרכלות,Not related to solar energy.
04.01.19.30,אחזקה,אמרכלות,Not related to solar energy.
04.01.19.31,שיפוץ מערכת חשמל,אמרכלות,Not related to solar energy.
04.01.19.32,דמי שמוש בנכסי מדינה,אמרכלות,Not related to solar energy.
04.01.19.33,מיסי ארנונה,אמרכלות,Not related to solar energy.
04.01.19.34,שכר דירה,אמרכלות,Not related to solar energy.
04.01.19.35,שיא כח אדם,אמרכלות,Not related to solar energy.
04.01.19.36,עבודה ארעית,אמרכלות,Not related to solar energy.
04.01.19.37,החזר הוצאות רכב,אמרכלות,Not related to solar energy.
04.01.19.38,שעות נוספות,אמרכלות,Not related to solar energy.
04.01.19.39,עובדים לא משובצים - שיא כח אדם,אמרכלות,Not related to solar energy.
04.01.19.40,עובדים לא משובצים - עבודה ארעית,אמרכלות,Not related to solar energy.
04.01.19.41,רכישת רכבים,אמרכלות,Not related to solar energy.
04.01.19.42,שכר דירה,אמרכלות,Not related to solar energy.
04.01.19.43,"תפעול, אחזקה, דואר טלפונים ומשלוחים",אמרכלות,Not related to solar energy.
04.01.19.44,דלק לרכב ממשלתי,אמרכלות,Not related to solar energy.
04.01.19.45,אחזקת רכב ממשלתי,אמרכלות,Not related to solar energy.
04.01.19.46,הדרכת עובדים,אמרכלות,Not related to solar energy.
04.01.19.47,שירותי ייעוץ,אמרכלות,Not related to solar energy.
04.01.19.48,מיכון,אמרכלות,Not related to solar energy.
04.01.19.49,פעולות אבטחה ושמירה,אמרכלות,Not related to solar energy.
04.01.19.50,הדרכה והשתלמות,אמרכלות,Not related to solar energy.
04.01.19.51,דואר טלפונים ומשלוחים,אמרכלות,Not related to solar energy.
04.01.19.52,פעולות רווחה,אמרכלות,Not related to solar energy.
04.01.19.53,הוצאות שמירה וביטחון,אמרכלות,Not related to solar energy.
04.01.19.54,השתתפות נציבות שירות המדינה בתחזוקה,אמרכלות,Not related to solar energy.
04.01.19.55,הכנסות מתפעול,אמרכלות,Not related to solar energy.
04.01.19.56,העסקת עובדים זמניים,אמרכלות,Not related to solar energy.
04.01.19.57,הכנסות ממכונים,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.58,הכנסות ממכונים,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.59,פסקי דין,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.61,החזר הוצאות רכב,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.62,העסקת סטודנטים - קשבים,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.63,דלק לרכב ממשלתי,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.64,אחזקת רכב ממשלתי,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.65,נסיעות והובלה,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.66,רכישת רכב,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.67,רכישת כלי רכב ממשלתיים,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.68,השתתפות רשות החברות באחזקה,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.69,שעות נוספות-קשבים,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.70,השתתפות במשרד ראש הממשלה,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.71,השתתפות מנהלת שרותי דת,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.72,אבטחת הרבנות הראשית,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.75,"השתתפות משרד התמ""ת",אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.76,"השתתפות במשרד התמ""ת",אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.77,פרוייקט חירום השתתפות במשרד הביטחון,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.78,"שכר דירה - מל""ל",אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.90,השתתפות משרדים באחזקה,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.91,"השתתפות הנש""מ בדיור",אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.92,"השתתפות נש""מ באחזקה",אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.94,מחשוב יחידות המשרד,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.95,הכנסות ממכונים,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.96,הוצאות אירגוניות שונות,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.97,שכירת רכב,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.98,רזרבה להוצאות כח אדם,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.19.99,רזרבה משרדית,אמרכלות,"Generic administrative line, not related to solar energy."
04.01.21.01,פעילות הועדה הבינמשרדית להערכות לרעידות אדמה,הוועדה הבינמשרדית,Not related to solar energy.
04.01.21.02,שיא כוח אדם,הוועדה הבינמשרדית,"Generic administrative line, not related to solar energy."
04.01.21.03,עבודה בלתי צמיתה,הוועדה הבינמשרדית,"Generic administrative line, not related to solar energy."
04.01.21.04,החזר הוצאות רכב,הוועדה הבינמשרדית,"Generic administrative line, not related to solar energy."
04.01.21.05,שעות נוספות,הוועדה הבינמשרדית,"Generic administrative line, not related to solar energy."
04.01.21.06,רזרבה ליישום החלטת הממשלה 2699 מיום 9.1.2011,הוועדה הבינמשרדית,"Generic administrative line, not related to solar energy."
04.01.21.10,השתתפות במשרדי הממשלה,הוועדה הבינמשרדית,"Generic administrative line, not related to solar energy."
04.01.61.01,שכר עובדים,מחקרים שונים,"Generic administrative line, not related to solar energy."
04.01.61.04,הוצאות מנהליות,מחקרים שונים,"Generic administrative line, not related to solar energy."
04.01.61.05,מחקרים,מחקרים שונים,"Generic administrative line, not related to solar energy."
04.01.61.06,השתתפות משרדי ממשלה בשכר,מחקרים שונים,"Generic administrative line, not related to solar energy."
04.01.61.07,הכנסות מגורמי חוץ,מחקרים שונים,"Generic administrative line, not related to solar energy."
04.01.61.08,השתתפות משרדי הממשלה בקניות,מחקרים שונים,"Generic administrative line, not related to solar energy."
04.01.63.01,תמיכה במפעלים חינוכיים,מפעלים חינוכיים,Not related to solar energy.
04.01.63.02,עמותת אופטימיסטים,מפעלים חינוכיים,Not related to solar energy.
04.01.63.03,השתת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.04,קידום פרוייקטים למען שיפור איכות החיים,מפעלים חינוכיים,"Too vague, not specifically solar energy."
04.01.63.05,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.06,כפר רעות,מפעלים חינוכיים,Not related to solar energy.
04.01.63.07,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.08,עמותה ליד בית השנטי,מפעלים חינוכיים,Not related to solar energy.
04.01.63.09,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.10,מכללה ליהדות פלורליסטית,מפעלים חינוכיים,Not related to solar energy.
04.01.63.11,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.12,ח.ל.צ - חינוך לאומי ציוני,מפעלים חינוכיים,Not related to solar energy.
04.01.63.13,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.14,איגוד מורים עולים,מפעלים חינוכיים,Not related to solar energy.
04.01.63.15,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.16,קו לעובד,מפעלים חינוכיים,Not related to solar energy.
04.01.63.17,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.18,"עמותת נשות בנימין ויש""ע",מפעלים חינוכיים,Not related to solar energy.
04.01.63.19,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.20,עירית סחנין,מפעלים חינוכיים,Not related to solar energy.
04.01.63.21,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.22,קרן עמק יזרעאל,מפעלים חינוכיים,Not related to solar energy.
04.01.63.23,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.24,"מ.מ. ד""ר חנא",מפעלים חינוכיים,Not related to solar energy.
04.01.63.25,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.26,"מנהל קהילתי ע""ש שאלתיאל",מפעלים חינוכיים,Not related to solar energy.
04.01.63.27,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.28,מכון להמחשה תורנית,מפעלים חינוכיים,Not related to solar energy.
04.01.63.29,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.30,נוער מוביל שינוי,מפעלים חינוכיים,Not related to solar energy.
04.01.63.31,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.32,מכון ירושלים להשכלה,מפעלים חינוכיים,Not related to solar energy.
04.01.63.33,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.34,תאטרון הצילינדר,מפעלים חינוכיים,Not related to solar energy.
04.01.63.35,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.36,מכללה טכנולוגית,מפעלים חינוכיים,Not related to solar energy.
04.01.63.37,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.38,"קרן מילגות ע""ש חללים דרוזים",מפעלים חינוכיים,Not related to solar energy.
04.01.63.39,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.40,מועצה מקומית כפר ברא,מפעלים חינוכיים,Not related to solar energy.
04.01.63.41,השתתפות האפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.42,מוזיאון נווה בדואים,מפעלים חינוכיים,Not related to solar energy.
04.01.63.43,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.44,מרכז יעוץ לאישה,מפעלים חינוכיים,Not related to solar energy.
04.01.63.45,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.46,אגודת הארבעים,מפעלים חינוכיים,Not related to solar energy.
04.01.63.47,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.48,חוג ההורים,מפעלים חינוכיים,Not related to solar energy.
04.01.63.49,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.63.50,עמותת ידיד,מפעלים חינוכיים,Not related to solar energy.
04.01.63.51,השת' אפוטרופוס,מפעלים חינוכיים,Not related to solar energy.
04.01.64.29,עמותת מדרשת בית שמש,השתתפות אפוטרופוס,Not related to solar energy.
04.01.79.01,"העברה לבש""ן","תכנית בש""ן","Generic administrative line, not related to solar energy."
04.01.79.02,"השתתפות תמ""ס","תכנית בש""ן","Generic administrative line, not related to solar energy."
04.01.79.03,"רזרבה להתייקרות - תשלומי העברה לבש""ן","תכנית בש""ן","Generic administrative line, not related to solar energy."
04.01.86.01,שמש לאחוה ודו- קיום,שמש לאחוה ודו-קיום,"Title refers to 'sun' but context is social, not solar energy."
04.01.90.01,פעולות בעקבות המצב הבטחוני בצפון,פעולות בעקבות המצב,Not related to solar energy.
04.01.90.02,השתתפות במשרד החינוך,פעולות בעקבות המצב,Not related to solar energy.
04.01.90.03,"השתתפות משרד משנה לרוה""מ במשרד המדע התרבות וספורט - מו""פ בקו עימות",פעולות בעקבות המצב,Not related to solar energy.
04.01.90.04,"השתתפות משרד רוה""מ במשרד הרווחה - מצב החירום בצפון",פעולות בעקבות המצב,Not related to solar energy.
04.01.90.05,השתתפות במשרד הביטחון למימון תכנית רענון לתושבי הצפון,פעולות בעקבות המצב,Not related to solar energy.
04.01.90.06,תשלום עבור שהיית תושבי הצפון בבתי מלון,פעולות בעקבות המצב,Not related to solar energy.
04.01.92.01,משרד ראש הממשלה - מנהלת שיקום,משרד ראש הממשלה -,Not related to solar energy.
04.01.92.02,השת' אפוטרופוס,משרד ראש הממשלה -,Not related to solar energy.
04.03.03.37,הוצאות חשמל,אמרכלות,"Generic electricity expenses, not specifically solar."
04.03.04.82,הוצאות חשמל,מפקד אוכלוסין,"Generic electricity expenses, not specifically solar."
04.04.01.01,רזרבה לפעולות,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.02,איוש ללא ביצוע,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.03,רזרבה,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to solar energy."
04.04.01.04,רזרבה,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to solar energy."
04.04.01.05,"רזרבה לעב""צ",רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.06,יעודה לכח אדם,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.07,רזרבה לתקני רכב,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to solar energy."
04.04.01.08,רזרבה מיועדת,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to solar energy."
04.04.01.09,רזרבה מיועדת,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.10,רזרבה לכח אדם,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.11,רזרבה מיועדת,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.12,רזרבה לרבנות ראשית,רזרבה למשרד ראש הממשלה,Not related to solar energy.
04.04.01.13,רזרבה מיועדת,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.14,רזרבה להוצאות רכב,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.15,רזרבה לשעות נוספות,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.30,רזרבה להתייקרויות שכר,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.31,רזרבה לעמידה ביעדי גירעון - נתיב,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.32,רזרבה לעמידה ביעדי הגרעון - ממשל,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.33,רזרבה לעמידה ביעד ההוצאה,רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.34,"רזרבת חו""ל",רזרבה למשרד ראש הממשלה,"Generic administrative line, not related to solar energy."
04.04.01.80,רזרבה מיועדת,רזרבה כללית,"Generic administrative line, not related to solar energy."
04.04.01.81,הכנסות שונות,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to solar energy."
04.04.01.90,רזרבה להוצאות ביטחון 2006,רזרבה למשרד ראש הממשלה,Not related to solar energy.
04.04.01.95,רזרבה להתייקרויות כללית,"רזרבה לסעיף רוה""מ","Generic administrative line, not related to solar energy."
04.06.14.02,העברות לרשויות קולטות,מימון פעולות משרדי,"Generic administrative line, not related to solar energy."
04.06.14.15,השתתפות במשרד הפנים עבור רשויות קולטות,מימון פעולות משרדי,"Generic administrative line, not related to solar energy."
04.07.01.02,רזרבה כללית להתיקרויות בשכר,רזרבה להתיקרויות,"Generic administrative line, not related to solar energy."
04.07.01.03,רזרבה כללית להתיקרויות בפעולות,רזרבה להתיקרויות למשרד,"Generic administrative line, not related to solar energy."
04.07.01.04,רזרבה לעמידה ביעדי הגירעון,רזרבה להתיקרויות,"Generic administrative line, not related to solar energy."
04.07.01.08,"רזרבה חו""ל",רזרבה להתיקרויות,"Generic administrative line, not related to solar energy."
04.07.01.09,רזרבה התייקרויות-תשלומי העברה,"רזרבה כללית למ. רוה""מ","Generic administrative line, not related to solar energy."
