code,year,amount_allocated,amount_revised,amount_used
34.11.01.02,1999,1201000,1101000,0
34.11.01.02,2000,1900000,3001000,808240
34.11.01.02,2001,1500000,2253000,147746
34.11.01.02,2002,1007000,2028000,886346
34.11.01.02,2003,1207000,1465000,706789
34.11.01.02,2004,500000,1258000,103404
34.11.01.02,2005,115000,1090000,699000
34.11.01.02,2006,200000,173000,73953
34.11.01.02,2007,0,96000,30
34.11.01.02,2008,0,0,0
34.11.01.02,2009,0,0,0
34.11.01.03,1997,0,0,0
34.11.01.03,1998,0,0,0
34.11.01.03,1999,0,0,0
34.11.01.03,2000,0,0,0
34.11.01.03,2001,0,0,0
34.11.01.03,2002,0,0,-16361
34.11.01.03,2003,0,0,0
34.11.01.03,2004,0,0,0
34.11.01.03,2005,0,0,0
34.11.01.03,2006,0,0,0
34.11.01.03,2009,0,-1500000,0
34.11.01.03,2010,0,-3000000,-3000000
34.11.01.03,2011,0,0,0
34.11.01.03,2012,0,0,0
34.11.01.04,1997,0,0,0
34.11.01.04,1998,0,0,0
34.11.01.04,1999,0,0,0
34.11.01.04,2000,0,0,0
34.11.01.04,2001,0,0,5454
34.11.01.04,2002,0,0,16361
34.11.01.04,2003,0,0,0
34.11.01.04,2004,0,0,0
34.11.01.04,2005,0,0,0
34.11.01.04,2006,0,0,0
34.11.01.05,1997,0,0,0
34.11.01.05,2000,0,30000,30000
34.11.01.05,2001,0,0,0
34.11.01.05,2002,0,0,0
34.11.01.05,2003,0,0,0
34.11.01.05,2004,0,0,0
34.11.01.05,2008,0,0,0
34.11.01.05,2009,0,1822000,822921
34.11.01.05,2010,0,3999000,1132405
34.11.01.05,2011,0,7183000,2686680
34.11.01.05,2012,0,16310000,8937684
34.11.01.05,2013,0,0,0
34.11.01.05,2014,0,0,0
34.11.01.06,1997,0,0,0
34.11.01.06,2011,0,0,0
34.11.01.06,2012,0,7691000,5239051
34.11.01.06,2013,0,0,0
34.11.01.06,2014,0,0,0
34.11.01.07,1997,0,9176000,9176311
34.11.01.07,1998,0,0,0
34.11.01.07,1999,0,0,0
34.11.01.08,1997,0,103000,0
34.11.01.08,1998,0,190000,16875
34.11.01.08,1999,0,174000,49775
34.11.01.08,2000,120000,123000,87000
34.11.01.08,2001,120000,420000,0
34.11.01.08,2002,0,290000,0
34.11.01.08,2003,0,290000,290223
34.11.01.08,2004,0,0,0
34.11.01.08,2005,0,0,0
34.11.01.09,1998,0,280000,81724
34.11.01.09,1999,0,482000,206298
34.11.01.09,2000,420000,543000,235496
34.11.01.09,2001,630000,185000,69177
34.11.01.09,2002,0,115000,76315
34.11.01.09,2003,0,39000,16513
34.11.01.09,2004,0,0,0
34.11.01.09,2005,0,0,0
34.11.01.10,1999,6006000,0,0
34.11.01.10,2000,3635000,0,0
34.11.01.10,2001,3500000,0,0
34.11.01.10,2002,3518000,0,0
34.11.01.10,2003,3343000,0,0
34.11.01.10,2004,150000,0,0
34.11.01.10,2005,0,0,0
34.11.01.10,2006,0,0,0
34.11.01.11,1999,0,-30000,0
34.11.01.11,2000,0,-30000,-30000
34.11.01.11,2001,0,0,0
34.11.01.11,2002,0,0,0
34.11.01.11,2003,0,0,0
34.11.01.11,2004,0,0,0
34.11.01.12,2000,0,85000,0
34.11.01.12,2001,0,0,0
34.11.01.12,2002,0,0,0
34.11.01.12,2003,0,0,0
34.11.01.12,2004,0,0,0
34.11.01.13,2001,400000,400000,0
34.11.01.13,2002,0,500000,299500
34.11.01.13,2003,0,200000,200000
34.11.01.13,2004,0,0,0
34.11.01.13,2005,0,0,0
34.11.01.14,2001,0,-60000,-58500
34.11.01.14,2002,0,0,0
34.11.01.14,2003,0,0,0
34.11.01.14,2004,0,0,0
34.11.01.15,2002,0,200000,200000
34.11.01.15,2003,0,0,0
34.11.01.15,2004,0,0,0
34.11.01.15,2005,0,1011000,0
34.11.01.15,2006,0,0,0
34.11.01.15,2007,0,0,0
34.11.01.16,2003,0,0,-2767
34.11.01.16,2004,0,0,0
34.11.01.16,2005,0,0,0
34.11.01.16,2006,0,0,0
34.11.01.20,2007,0,200000,191135
34.11.01.20,2008,0,0,0
34.11.01.20,2009,0,761000,637817
34.11.01.20,2010,0,574000,428272
34.11.01.20,2011,500000,626000,604574
34.11.01.20,2012,500000,1324000,607235
34.11.01.20,2013,0,0,0
34.11.01.20,2014,0,0,0
34.11.01.21,2008,0,0,0
34.11.01.22,2008,0,0,0
34.11.01.22,2009,0,4500000,3750000
34.11.01.22,2010,0,750000,575000
34.11.01.22,2011,0,175000,159088
34.11.01.22,2012,0,0,0
34.11.01.22,2013,0,0,0
34.11.01.23,2010,0,0,0
34.11.01.23,2011,0,0,0
34.11.01.95,1998,0,345000,0
34.11.01.95,1999,0,0,0
34.11.01.95,2000,0,0,0
34.11.01.95,2001,0,0,0
34.11.01.95,2002,0,0,0
34.11.01.95,2003,0,0,0
34.11.01.95,2004,0,0,0
34.13.01.23,2008,0,0,0
34.13.01.23,2009,0,0,0
34.30.03.01,2013,595000,23071000,5330368
34.30.03.01,2014,595000,51822000,6397948
34.30.03.01,2015,7584000,42919000,11323971
34.30.03.01,2016,8000000,32137000,12578869
34.30.03.01,2017,5500000,19146000,10386311
34.30.03.01,2018,4000000,9759000,6171965
34.30.03.01,2019,3000000,5072000,2105621
34.30.03.01,2020,,3532000,1953882
34.30.03.01,2021,2689000,5017000,1280111
34.30.03.01,2022,2538000,6527000,2673456
34.30.03.01,2023,2222000,5501000,2112806
34.30.03.01,2024,1750000,5048000,2000345
34.30.03.01,2025,500000,4106000,1846785
34.30.03.01,2026,1500000,1500000,
34.30.03.02,2013,0,8000000,3608031
34.30.03.02,2014,0,5628000,3802418
34.30.03.02,2015,0,1652000,487159
34.30.03.02,2016,0,1162000,208265
34.30.03.02,2017,0,491000,220717
34.30.03.02,2018,0,8000,8190
34.30.03.02,2019,0,0,0
34.30.03.02,2020,,0,0
34.30.03.03,2013,0,120000000,97040094
34.30.03.03,2014,0,36027000,28612036
34.30.03.03,2015,0,563000,563282
34.30.03.03,2016,0,4250000,4178477
34.30.03.03,2017,0,7196000,7096901
34.30.03.03,2018,0,5079000,5130892
34.30.03.03,2019,7500000,7789000,5491391
34.30.03.03,2020,,4000000,3999045
34.30.03.03,2021,5301000,5701000,5647523
34.30.03.03,2022,3538000,6653000,5911416
34.30.03.03,2023,21459000,14457000,14299749
34.30.03.03,2024,20000000,18188000,17180980
34.30.03.03,2025,35000000,20801000,15886545
34.30.03.03,2026,21731000,21731000,
34.30.03.04,2013,0,13681000,5961648
34.30.03.04,2014,0,7605000,4854907
34.30.03.04,2015,0,2645000,2052341
34.30.03.04,2016,0,471000,338172
34.30.03.04,2017,0,91000,90296
34.30.03.04,2018,0,0,0
34.30.03.04,2019,0,0,0
34.30.03.27,2019,31250000,0,0
34.30.03.27,2020,,0,0
34.30.03.27,2021,0,0,0
34.30.03.31,2018,0,40000000,40000000
34.30.03.31,2019,0,0,0
34.30.03.31,2020,,0,0
34.30.03.31,2021,0,0,0
34.30.03.31,2022,0,0,0
34.30.03.31,2023,0,0,0
34.30.03.31,2024,0,0,0
34.30.03.31,2025,0,0,0
34.30.03.35,2021,1100000,0,0
34.30.03.35,2022,0,0,0
34.30.03.35,2023,0,0,0
34.30.03.35,2024,0,0,0
34.30.03.37,2021,0,0,0
34.30.03.44,2023,0,0,0
34.30.03.44,2024,0,1800000,1577308
34.30.03.44,2025,18033000,37229000,18707168
34.30.03.44,2026,25000000,25000000,
34.30.03.46,2023,0,0,0
34.30.03.46,2024,0,2000000,1854190
34.30.03.46,2025,7539000,10967000,6476780
34.30.03.46,2026,0,0,
34.30.03.54,2025,0,0,-40241075
34.30.03.54,2026,0,0,
38.02.02.13,1999,8701000,3901000,3400000
38.02.02.13,2000,9562000,6062000,5754000
38.02.02.13,2001,9141000,1000000,1000000
38.02.02.13,2002,9587000,1600000,1600000
38.02.02.13,2003,0,0,0
38.02.02.13,2004,0,0,0
38.02.02.13,2008,0,0,0
38.02.02.13,2009,0,0,0
38.02.02.13,2010,0,2500000,0
38.02.02.13,2011,0,6850000,0
38.02.02.13,2012,0,13604000,1657779
38.02.02.13,2013,0,0,0
38.02.02.13,2014,0,0,0
38.02.02.23,2003,0,-1465000,-546000
38.02.02.23,2004,0,0,0
38.02.02.23,2005,0,0,0
38.02.02.23,2009,0,1500000,0
38.02.02.23,2010,0,3000000,3000000
38.02.02.23,2011,0,0,0
38.02.02.23,2012,0,0,0
38.10.02.09,2009,2500000,0,0
38.10.02.09,2010,2500000,0,0
38.10.02.09,2011,0,0,0
38.10.02.09,2012,0,0,0
38.30.02.04,2013,5503000,5503000,4118400
38.30.02.04,2014,5503000,6859000,4515940
38.30.02.04,2015,6000000,7320000,4516122
38.30.02.04,2016,6000000,6200000,6172752
38.30.02.04,2017,6000000,4300000,4301015
38.30.02.04,2018,6000000,3000000,2223208
38.30.02.04,2019,4000000,2000000,1699139
38.30.02.04,2020,,2238000,137570
38.30.02.04,2021,0,0,0
38.30.02.04,2022,0,0,0
