code,title,office,program,economic_class_primary,counts_in_total,item_url
34.11.01.09,השתתפות בשרות המטאורולוגי,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,העברות  פנים תקציביות,no,https://next.obudget.org/i/f55485556bb8
34.11.01.10,רזרבה לסקרים ומענקים,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,העברות,yes,https://next.obudget.org/i/438af632ef5c
34.11.01.11,השתתפות המשרד לאיכות הסביבה,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,העברות  פנים תקציביות,no,https://next.obudget.org/i/4d7bf807d92c
34.11.01.12,השתתפות במשרד התחבורה,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,העברות  פנים תקציביות,no,https://next.obudget.org/i/aa62da2f56c4
34.11.01.13,השתתפות במשרד החקלאות,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,העברות  פנים תקציביות,no,https://next.obudget.org/i/87f4b436d394
34.11.01.14,השתתפות משרד התחבורה,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,העברות  פנים תקציביות,no,https://next.obudget.org/i/c830e80049d0
34.11.01.15,רכישת ציוד מחקר חיוני,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,קניות,yes,https://next.obudget.org/i/60be0e21f9ab
34.11.01.16,הכנסות ממכירת מחקרים,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,הכנסות מיועדות,no,https://next.obudget.org/i/a9fee7d64eeb
34.11.01.20,חברות באירגונים בינלאומיים בנושאי מחקר ופיתוח,משרד האנרגיה והמים,פיתוח אנרגיות חלופיות,קניות,yes,https://next.obudget.org/i/1c9515971a43
34.11.01.21,"סקרים, מחקר ויעוץ בשימור אנרגיה",משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,העברות,yes,https://next.obudget.org/i/371a51d22761
34.11.01.22,מחקרים באנרגיות מתחדשות,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,קניות,yes,https://next.obudget.org/i/6d92ffa7f04a
34.11.01.23,הכנסות למחקרים,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,הכנסות מיועדות,no,https://next.obudget.org/i/e7d8df5ba07f
34.11.01.95,רזרבה להתייקרויות כללית,משרד התשתיות הלאומיות,פיתוח אנרגיות חלופיות,רזרבות,no,https://next.obudget.org/i/b72bb7e1f79b
34.13.01.23,כנס אנרגיות מתחדשות,משרד התשתיות הלאומיות,יצירת מידע והפצתו,קניות,yes,https://next.obudget.org/i/05be5f5beaa5
34.30.03.01,פעולות התייעלות אנרגטית,משרד האנרגיה,יחידות מקצועיות,קניות,yes,https://next.obudget.org/i/3679a64d9444
34.30.03.02,"שימור אנרגיה - תקינה, אכיפה וסקרים",משרד האנרגיה,יחידות מקצועיות,קניות,yes,https://next.obudget.org/i/81322784e047
34.30.03.03,התייעלות אנרגטית – הרשאה,משרד האנרגיה,יחידות מקצועיות,העברות,yes,https://next.obudget.org/i/d46c1c1da51f
34.30.03.04,שימור אנרגיה - חינוך והסברה,משרד האנרגיה,יחידות מקצועיות,קניות,yes,https://next.obudget.org/i/e98a1eab5739
34.30.03.27,ערבויות להתעיילות אנרגטית,משרד האנרגיה,יחידות מקצועיות,קניות,yes,https://next.obudget.org/i/dca0202ffa01
34.30.03.31,ערבויות להתייעלות אנרגטית,משרד האנרגיה,יחידות מקצועיות,קניות,yes,https://next.obudget.org/i/52e9d6cb2ad3
34.30.03.35,השתתפויות התייעלות אנרגטית ואנרגיה נקיה - פרויקטים במשרדי ממשלה,משרד האנרגיה,יחידות מקצועיות,העברות  פנים תקציביות,no,https://next.obudget.org/i/e6c50e77b9f9
34.30.03.37,העברות התייעלות אנרגטית ואנרגיה נקיה - פרויקטים במשרדי ממשלה,משרד האנרגיה,יחידות מקצועיות,קניות,yes,https://next.obudget.org/i/c6b5d5d49a75
34.30.03.44,תמיכה ברשויות מקומיות – אנרגיה מקיימת,משרד האנרגיה,יחידות מקצועיות,העברות,yes,https://next.obudget.org/i/4ca0b59519b4
34.30.03.46,תמיכה ברשויות מקומיות – אנרגיה מקיימת (החלטת ממשלה 550),משרד האנרגיה,יחידות מקצועיות,העברות,yes,https://next.obudget.org/i/9f5e4158db87
34.30.03.54,תמיכה באנרגיה מתחדשת (הקרן לאזרחי ישראל),משרד האנרגיה,יחידות מקצועיות,העברות,yes,https://next.obudget.org/i/10297b8e5e5f
38.02.02.13,חממה לאנרגיות מתחדשות באח 3954,תמיכות בענפי המשק,"מענקים לשלבי מו""פ",העברות,yes,https://next.obudget.org/i/9807b693561c
38.02.02.23,השתתפות במשרד התשתיות עבור אנרגיה מתחדשת - ה.מ. 3954,תמיכות בענפי המשק,"מענקים לשלבי מו""פ",העברות  פנים תקציביות,no,https://next.obudget.org/i/419ceebf72f0
38.10.02.09,מכון לאנרגיה מתחדשת,תמיכות בענפי המשק,תכנית הדרום,העברות,yes,https://next.obudget.org/i/96d9f0dc2ccc
38.30.02.04,מרכז לאנרגיה מתחדשת,כלכלה ותעשייה,מענקי מחקר ופיתוח,העברות,yes,https://next.obudget.org/i/b2351eb3d641
