code,title,program,reason
04.01.12.04,תוכנית רב שנתית לפיתוח אגן העיר העתיקה והר הזיתים,המינהלה לפרוייקטים,"Development of Old City basin, unrelated to green energy."
04.01.12.05,תחזוקת מנהרות הכותל,המינהלה לפרוייקטים,"Western Wall tunnels maintenance, unrelated to green energy."
04.01.12.06,תוכנית מרום,המינהלה לפרוייקטים,"Merom program, unrelated to green energy."
04.01.12.07,רזרבה לתחזוקת הכותל,המינהלה לפרוייקטים,"Reserve for Western Wall maintenance, unrelated to green energy."
04.01.12.08,פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Western Wall tunnels development, unrelated to green energy."
04.01.12.10,השתתפות משרד הביטחון -  פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Participation in Western Wall tunnels development, unrelated."
04.01.12.11,השתתפות משרד החינוך - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Participation in Western Wall tunnels development, unrelated."
04.01.12.12,השתתפות משרד השיכון - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Participation in Western Wall tunnels development, unrelated."
04.01.12.13,השתתפות משרד התיירות - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Participation in Western Wall tunnels development, unrelated."
04.01.12.14,השתתפות משרד הפנים - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Participation in Western Wall tunnels development, unrelated."
04.01.12.15,השתתפות משרד התחבורה - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Participation in Western Wall tunnels development, unrelated."
04.01.12.16,השתתפות משרד לביטחון פנים - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Participation in Western Wall tunnels development, unrelated."
04.01.12.18,השתתפות משרד האוצר - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Participation in Western Wall tunnels development, unrelated."
04.01.12.19,תכנית רב שנתית לעידוד הצמיחה בירושלים (הרשאה להתחייב),המינהלה לפרוייקטים,"Jerusalem growth plan, unrelated to green energy."
04.01.12.20,יעודה לטיפול בילדים בסיכון,המינהלה לפרוייקטים,"Children at risk program, unrelated to green energy."
04.01.12.21,יעודה לטיפול בתקיפה מינית וזנות,המינהלה לפרוייקטים,"Sexual assault and prostitution program, unrelated."
04.01.12.22,פיתוח שער המוגרבים-רשות העתיקות,המינהלה לפרוייקטים,"Mughrabi Gate development, unrelated to green energy."
04.01.12.23,פיתוח שער המוגרבים,המינהלה לפרוייקטים,"Mughrabi Gate development, unrelated to green energy."
04.01.12.24,השתתפות משרד לביטחון פנים - פיתוח שער המוגרבים,המינהלה לפרוייקטים,"Participation in Mughrabi Gate development, unrelated."
04.01.12.25,"השתתפות במשרד התעשייה, המסחר והתעסוקה - ילדים בסיכון",המינהלה לפרוייקטים,"Children at risk program, unrelated to green energy."
04.01.12.26,השתתפות במשרד הרווחה - ילדים בסיכון,המינהלה לפרוייקטים,"Children at risk program, unrelated to green energy."
04.01.12.28,השתתפות במשרד הבריאות,המינהלה לפרוייקטים,"Participation in Ministry of Health, unrelated to green energy."
04.01.12.30,השתתפות בלשכת הפרסום הממשלתית,המינהלה לפרוייקטים,"Participation in government advertising, unrelated to green energy."
04.01.12.40,השתתפות משרד התיירות בפיתוח שער המוגרבים,המינהלה לפרוייקטים,"Participation in Mughrabi Gate development, unrelated."
04.01.12.45,תוכנית רב שנתית לפיתוח הגן העיר העתיקה והר הזיתים (הרשאה להתחייב),המינהלה לפרוייקטים,"Old City basin development, unrelated to green energy."
04.01.12.46,השתתפות במשרד הפנים,המינהלה לפרוייקטים,"Participation in Ministry of Interior, unrelated to green energy."
04.01.12.47,השתתפות במשרד החקלאות - חטיבה להתישבות,המינהלה לפרוייקטים,"Participation in Ministry of Agriculture, unrelated to green energy."
04.01.12.48,פיתוח מנהרות הכותל (הרשאה להתחייב),המינהלה לפרוייקטים,"Western Wall tunnels development, unrelated to green energy."
04.01.12.49,השתתפות משרד החינוך,המינהלה לפרוייקטים,"Participation in Ministry of Education, unrelated to green energy."
04.01.12.50,הקמת גרעיני משימה עירוניים,המינהלה לפרוייקטים,"Urban mission cores establishment, unrelated to green energy."
04.01.12.61,תוכנית לעשייה ציונית,המינהלה לפרוייקטים,"Zionist action program, unrelated to green energy."
04.01.12.63,מרכזי צעירים,המינהלה לפרוייקטים,"Youth centers, unrelated to green energy."
04.01.16.01,עבודה בלתי צמיתה,מטה הסברה לאומי,"General salary expenses, not related to green energy."
04.01.16.02,שעות נוספות,מטה הסברה לאומי,"General salary expenses, not related to green energy."
04.01.16.03,החזר הוצאות רכב,מטה הסברה לאומי,"General vehicle expense reimbursement, unrelated to green energy."
04.01.16.05,פעולות מטה ההסברה,מטה הסברה לאומי,"Public relations headquarters operations, unrelated."
04.01.16.06,השתתפות בלשכה לפרסום ממשלתי,מטה הסברה לאומי,"Participation in government advertising, unrelated to green energy."
04.01.19.02,עבודה בלתי צמיתה,אמרכלות,"General salary expenses, not related to green energy."
04.01.19.03,עלויות פרישה,אמרכלות,"General retirement costs, not related to green energy."
04.01.19.04,כוננויות,אמרכלות,"General on-call duty, not related to green energy."
04.01.19.05,"השת, משרד הביטחון",אמרכלות,"Participation in Ministry of Defense, unrelated to green energy."
04.01.19.06,"קניית שרותי כ""א",אמרכלות,"Purchasing HR services, not related to green energy."
04.01.19.07,"עב""צ - קשבים",אמרכלות,"General temporary work for communicators, unrelated."
04.01.19.08,שעות נוספות,אמרכלות,"General salary expenses, not related to green energy."
04.01.19.09,"נסיעות לחו""ל",אמרכלות,"General overseas travel, not related to green energy."
04.01.19.10,תפעול ואחזקה,אמרכלות,"General operations and maintenance, unrelated to green energy."
04.01.19.13,תפעול,אמרכלות,"General operations, not related to green energy."
04.01.19.14,השתתפות באחזקת הקריה,אמרכלות,"Participation in campus maintenance, unrelated to green energy."
04.01.19.15,השתתפות בשכר מתמחים,אמרכלות,"Participation in intern salaries, unrelated to green energy."
04.01.19.16,מתמחים,אמרכלות,"General intern costs, not related to green energy."
04.01.19.20,"הפעלת בתי ספר בחב""מ",אמרכלות,"Operating schools, unrelated to green energy."
04.01.19.30,אחזקה,אמרכלות,"General maintenance, not related to green energy."
04.01.19.31,שיפוץ מערכת חשמל,אמרכלות,"Electrical system renovation, too generic to be green energy."
04.01.19.32,דמי שמוש בנכסי מדינה,אמרכלות,"State property usage fees, unrelated to green energy."
04.01.19.33,מיסי ארנונה,אמרכלות,"Property taxes, unrelated to green energy."
04.01.19.34,שכר דירה,אמרכלות,"General rent, not related to green energy."
04.01.19.36,עבודה ארעית,אמרכלות,"General temporary work, not related to green energy."
04.01.19.37,החזר הוצאות רכב,אמרכלות,"General vehicle expense reimbursement, unrelated to green energy."
04.01.19.38,שעות נוספות,אמרכלות,"General salary expenses, not related to green energy."
04.01.19.40,עובדים לא משובצים - עבודה ארעית,אמרכלות,"General temporary work for unassigned employees, unrelated."
04.01.19.41,רכישת רכבים,אמרכלות,"General vehicle purchase, unrelated to green energy."
04.01.19.42,שכר דירה,אמרכלות,"General rent, not related to green energy."
04.01.19.43,"תפעול, אחזקה, דואר טלפונים ומשלוחים",אמרכלות,"General operations, maintenance, communications, unrelated."
04.01.19.44,דלק לרכב ממשלתי,אמרכלות,"Government vehicle fuel, not green energy or efficiency."
04.01.19.45,אחזקת רכב ממשלתי,אמרכלות,"Government vehicle maintenance, unrelated to green energy."
04.01.19.46,הדרכת עובדים,אמרכלות,"General employee training, not related to green energy."
04.01.19.47,שירותי ייעוץ,אמרכלות,"General consulting services, not related to green energy."
04.01.19.48,מיכון,אמרכלות,"General equipment purchase, not related to green energy."
04.01.19.49,פעולות אבטחה ושמירה,אמרכלות,"General security operations, not related to green energy."
04.01.19.50,הדרכה והשתלמות,אמרכלות,"General training and professional development, unrelated."
04.01.19.51,דואר טלפונים ומשלוחים,אמרכלות,"General communications and deliveries, unrelated to green energy."
04.01.19.52,פעולות רווחה,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.53,הוצאות שמירה וביטחון,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.54,השתתפות נציבות שירות המדינה בתחזוקה,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.55,הכנסות מתפעול,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.56,העסקת עובדים זמניים,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.57,הכנסות ממכונים,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.58,הכנסות ממכונים,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.59,פסקי דין,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.61,החזר הוצאות רכב,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.62,העסקת סטודנטים - קשבים,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.63,דלק לרכב ממשלתי,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.64,אחזקת רכב ממשלתי,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.65,נסיעות והובלה,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.66,רכישת רכב,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.67,רכישת כלי רכב ממשלתיים,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.68,השתתפות רשות החברות באחזקה,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.69,שעות נוספות-קשבים,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.70,השתתפות במשרד ראש הממשלה,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.71,השתתפות מנהלת שרותי דת,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.72,אבטחת הרבנות הראשית,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.75,"השתתפות משרד התמ""ת",אמרכלות,Not related to green energy or energy efficiency.
04.01.19.76,"השתתפות במשרד התמ""ת",אמרכלות,Not related to green energy or energy efficiency.
04.01.19.77,פרוייקט חירום השתתפות במשרד הביטחון,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.78,"שכר דירה - מל""ל",אמרכלות,Not related to green energy or energy efficiency.
04.01.19.90,השתתפות משרדים באחזקה,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.91,"השתתפות הנש""מ בדיור",אמרכלות,Not related to green energy or energy efficiency.
04.01.19.92,"השתתפות נש""מ באחזקה",אמרכלות,Not related to green energy or energy efficiency.
04.01.19.94,מחשוב יחידות המשרד,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.95,הכנסות ממכונים,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.96,הוצאות אירגוניות שונות,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.97,שכירת רכב,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.98,רזרבה להוצאות כח אדם,אמרכלות,Not related to green energy or energy efficiency.
04.01.19.99,רזרבה משרדית,אמרכלות,Not related to green energy or energy efficiency.
04.01.21.01,פעילות הועדה הבינמשרדית להערכות לרעידות אדמה,הוועדה הבינמשרדית,Not related to green energy or energy efficiency.
04.01.21.02,שיא כוח אדם,הוועדה הבינמשרדית,Not related to green energy or energy efficiency.
04.01.21.03,עבודה בלתי צמיתה,הוועדה הבינמשרדית,Not related to green energy or energy efficiency.
04.01.21.04,החזר הוצאות רכב,הוועדה הבינמשרדית,Not related to green energy or energy efficiency.
04.01.21.05,שעות נוספות,הוועדה הבינמשרדית,Not related to green energy or energy efficiency.
04.01.21.06,רזרבה ליישום החלטת הממשלה 2699 מיום 9.1.2011,הוועדה הבינמשרדית,Not related to green energy or energy efficiency.
04.01.21.10,השתתפות במשרדי הממשלה,הוועדה הבינמשרדית,Not related to green energy or energy efficiency.
04.01.61.01,שכר עובדים,מחקרים שונים,Not related to green energy or energy efficiency.
04.01.61.04,הוצאות מנהליות,מחקרים שונים,Not related to green energy or energy efficiency.
04.01.61.05,מחקרים,מחקרים שונים,Not related to green energy or energy efficiency.
04.01.61.06,השתתפות משרדי ממשלה בשכר,מחקרים שונים,Not related to green energy or energy efficiency.
04.01.61.07,הכנסות מגורמי חוץ,מחקרים שונים,Not related to green energy or energy efficiency.
04.01.61.08,השתתפות משרדי הממשלה בקניות,מחקרים שונים,Not related to green energy or energy efficiency.
04.01.63.01,תמיכה במפעלים חינוכיים,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.02,עמותת אופטימיסטים,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.03,השתת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.04,קידום פרוייקטים למען שיפור איכות החיים,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.05,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.06,כפר רעות,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.07,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.08,עמותה ליד בית השנטי,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.09,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.10,מכללה ליהדות פלורליסטית,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.11,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.12,ח.ל.צ - חינוך לאומי ציוני,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.13,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.14,איגוד מורים עולים,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.15,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.16,קו לעובד,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.17,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.18,"עמותת נשות בנימין ויש""ע",מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.19,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.20,עירית סחנין,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.21,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.22,קרן עמק יזרעאל,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.23,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.24,"מ.מ. ד""ר חנא",מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.25,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.26,"מנהל קהילתי ע""ש שאלתיאל",מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.27,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.28,מכון להמחשה תורנית,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.29,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.30,נוער מוביל שינוי,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.31,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.32,מכון ירושלים להשכלה,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.33,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.34,תאטרון הצילינדר,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.35,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.36,מכללה טכנולוגית,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.37,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.38,"קרן מילגות ע""ש חללים דרוזים",מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.39,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.40,מועצה מקומית כפר ברא,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.41,השתתפות האפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.42,מוזיאון נווה בדואים,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.43,השתתפות אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.44,מרכז יעוץ לאישה,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.45,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.46,אגודת הארבעים,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.47,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.48,חוג ההורים,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.49,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.50,עמותת ידיד,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.63.51,השת' אפוטרופוס,מפעלים חינוכיים,Not related to green energy or energy efficiency.
04.01.73.01,שיא כח אדם,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.02,שעות נוספות,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.03,כוננויות,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.04,החזר הוצאות רכב,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.05,שכר עידוד,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.06,תפעול,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.08,אחזקה,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.09,שכר- דירה וארנונה,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.10,אחזקת רכב ממשלתי,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.11,דלק לרכב ממשלתי,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.12,טקסים ואירועים,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.13,מטח יום העצמאות,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.14,פרסי ישראל,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.15,פעולות מרכז ההסברה,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.16,הכנסות מגורמי חוץ,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.17,פעילות הסברה,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.18,אירועים,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.19,הכנסות מגורמי חוץ,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.20,השתתפות משרד הקליטה,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.21,השתתפות משרד החינוך,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.22,השתתפות משרד הביטחון,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.23,השתתפות במשרד החינוך,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.24,השתתפות בלשכת הפירסום הממשלתית,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.25,השתתפות בלשכת הפרסום הממשלתית,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.26,השתתפות משרד התיירות,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.27,השתתפות משרד המשפטים,מרכז הסברה,Not related to green energy or energy efficiency.
04.01.73.95,רזרבה להתייקרויות כללית,המרכז לשרותי התנדבות,Not related to green energy or energy efficiency.
04.01.79.01,"העברה לבש""ן","תכנית בש""ן",Not related to green energy or energy efficiency.
04.01.79.02,"השתתפות תמ""ס","תכנית בש""ן",Not related to green energy or energy efficiency.
04.01.79.03,"רזרבה להתייקרות - תשלומי העברה לבש""ן","תכנית בש""ן",Not related to green energy or energy efficiency.
04.01.83.01,מכון העם והמדינה,מכון העם והמדינה,Not related to green energy or energy efficiency.
04.01.83.02,השתתפות האפוטרופוס,מכון העם והמדינה,Not related to green energy or energy efficiency.
04.01.90.01,פעולות בעקבות המצב הבטחוני בצפון,פעולות בעקבות המצב,Not related to green energy or energy efficiency.
04.01.90.02,השתתפות במשרד החינוך,פעולות בעקבות המצב,Not related to green energy or energy efficiency.
04.01.90.03,"השתתפות משרד משנה לרוה""מ במשרד המדע התרבות וספורט - מו""פ בקו עימות",פעולות בעקבות המצב,Not related to green energy or energy efficiency.
04.01.90.04,"השתתפות משרד רוה""מ במשרד הרווחה - מצב החירום בצפון",פעולות בעקבות המצב,Not related to green energy or energy efficiency.
