code,year,amount_allocated,amount_revised,amount_used
26.03.03.02,2009,0,300000,302011
26.03.03.02,2010,0,3125000,2990205
26.03.03.02,2011,0,5635000,3005079
26.03.03.02,2012,0,5012000,2789498
26.03.03.02,2013,0,0,0
26.03.03.02,2014,0,0,0
26.03.03.03,2009,1996000,6041000,3882643
26.03.03.03,2010,1215000,3322000,4965290
26.03.03.03,2011,1442000,9600000,2396638
26.03.03.03,2012,427000,6847000,4586709
26.03.03.03,2013,0,0,0
26.03.03.03,2014,0,0,0
26.03.03.32,2010,0,1553000,1523085
26.03.03.32,2011,0,1775000,820697
26.03.03.32,2012,0,891000,79775
26.03.03.32,2013,0,0,0
26.03.03.32,2014,0,0,0
26.03.03.40,2011,0,2377000,190869
26.03.03.40,2012,0,2075000,1068642
26.03.03.40,2013,0,0,0
26.03.03.40,2014,0,0,0
26.03.12.01,1997,2629000,5108000,2864263
26.03.12.01,1998,2688000,5042000,2824536
26.03.12.01,1999,2503000,4896000,2426831
26.03.12.01,2000,2581000,4579000,2236241
26.03.12.01,2001,2556000,4589000,1963112
26.03.12.01,2002,2445000,4472000,1976638
26.03.12.01,2003,1940000,3324000,1729326
26.03.12.01,2004,288000,2066000,919310
26.03.12.01,2005,256000,3869000,652111
26.03.12.01,2006,1000000,4971000,876015
26.03.12.01,2007,1000000,3945000,2099398
26.03.12.01,2008,0,2845000,1126228
26.03.12.01,2009,0,1690000,574000
26.03.12.01,2010,0,959000,1115867
26.03.12.01,2011,0,2537000,838611
26.03.12.01,2012,0,4568000,1401159
26.03.12.01,2013,0,0,0
26.03.12.01,2014,0,0,0
26.03.12.02,1997,326000,652000,334704
26.03.12.02,1998,351000,661000,309869
26.03.12.02,1999,326000,569000,287346
26.03.12.02,2000,343000,623000,276471
26.03.12.02,2001,339000,674000,212706
26.03.12.02,2002,301000,711000,250817
26.03.12.02,2003,243000,631000,224062
26.03.12.02,2004,73000,451000,217991
26.03.12.02,2005,65000,31000,406
26.03.12.02,2006,65000,265000,0
26.03.12.02,2007,65000,90000,0
26.03.12.02,2008,0,30000,0
26.03.12.02,2009,0,695000,260130
26.03.12.02,2010,0,583000,-37207
26.03.12.02,2011,0,417000,18500
26.03.12.02,2012,0,322000,164632
26.03.12.02,2013,0,0,0
26.03.12.02,2014,0,0,0
26.03.12.03,1997,0,25000,0
26.03.12.03,1998,0,30000,10000
26.03.12.03,1999,0,70000,32849
26.03.12.03,2000,0,87000,88627
26.03.12.03,2001,98000,218000,139039
26.03.12.03,2002,98000,130000,125272
26.03.12.03,2003,98000,50000,4553
26.03.12.03,2004,15000,42000,25157
26.03.12.03,2005,13000,23000,20834
26.03.12.03,2006,13000,54000,-1091
26.03.12.03,2007,10000,64000,55297
26.03.12.03,2008,0,6000,5717
26.03.12.03,2009,0,0,0
26.03.12.03,2010,0,150000,150059
26.03.12.03,2011,0,1350000,1237110
26.03.12.03,2012,0,808000,585925
26.03.12.03,2013,0,0,0
26.03.12.03,2014,0,0,0
26.03.12.05,1997,0,30000,0
26.03.12.05,1998,0,30000,30000
26.03.12.05,1999,0,0,0
26.03.12.05,2000,0,0,0
26.03.12.05,2001,0,0,0
26.03.12.05,2007,0,0,0
26.03.12.05,2008,0,550000,499057
26.03.12.05,2009,0,1485000,1479453
26.03.12.05,2010,0,1057000,1049377
26.03.12.05,2011,0,150000,84352
26.03.12.05,2012,0,1258000,0
26.03.12.05,2013,0,0,0
26.03.12.05,2014,0,0,0
26.03.12.06,1997,0,300000,12764
26.03.12.06,1998,0,377000,176264
26.03.12.06,1999,0,241000,45047
26.03.12.06,2000,0,111000,40799
26.03.12.06,2001,0,10000,10000
26.03.12.06,2002,0,0,0
26.03.12.06,2003,0,0,0
26.03.12.06,2004,0,0,0
26.03.12.08,1997,0,122000,121875
26.03.12.08,1998,0,0,0
26.03.12.08,1999,0,0,0
26.03.12.08,2000,0,0,0
26.03.12.08,2001,0,0,0
26.03.12.12,1997,0,0,0
26.03.12.12,1998,0,10000,0
26.03.12.12,1999,0,0,0
26.03.12.12,2000,0,0,0
26.03.12.12,2001,0,0,0
26.03.12.12,2002,0,0,0
26.03.12.12,2003,0,0,0
26.03.12.12,2004,0,0,0
26.03.12.19,2001,0,140000,120416
26.03.12.19,2002,0,307000,307338
26.03.12.19,2003,0,1200000,412500
26.03.12.19,2004,0,787000,750000
26.03.12.19,2005,0,37000,37500
26.03.12.19,2006,0,0,0
26.03.12.19,2007,0,0,0
26.03.12.20,1998,0,60000,0
26.03.12.20,1999,0,55000,54990
26.03.12.20,2000,0,0,0
26.03.12.20,2001,0,0,0
26.03.12.20,2002,0,0,0
26.03.12.20,2003,0,0,0
26.03.12.20,2004,0,0,0
26.03.12.51,2011,0,1000000,0
26.03.12.51,2012,0,1370000,25000
26.03.12.51,2013,0,0,0
26.03.12.51,2014,0,0,0
26.03.21.01,1997,0,0,0
26.03.23.01,1997,4255000,11174000,4886597
26.03.23.01,1998,4350000,11340000,7790140
26.03.23.01,1999,3864000,7327000,1631372
26.03.23.01,2000,3954000,10434000,6918262
26.03.23.01,2001,4892000,9405000,5005523
26.03.23.01,2002,4792000,8583000,5485904
26.03.23.01,2003,4365000,5110000,2263083
26.03.23.01,2004,2008000,4855000,1878765
26.03.23.01,2005,1948000,4979000,1833572
26.03.23.01,2006,0,3795000,883264
26.03.23.01,2007,2500000,4547000,602024
26.03.23.01,2008,0,3618000,577825
26.03.23.01,2009,0,0,0
26.03.23.01,2010,0,0,0
26.03.23.02,1997,0,288000,170479
26.03.23.02,1998,0,117000,28145
26.03.23.02,1999,0,89000,0
26.03.23.02,2000,0,0,0
26.03.23.02,2001,0,0,0
26.03.23.02,2002,0,0,0
26.03.23.02,2003,0,0,0
26.03.23.02,2004,0,0,0
26.03.23.03,1997,184000,781000,247946
26.03.23.03,1998,198000,782000,448314
26.03.23.03,1999,198000,601000,249924
26.03.23.03,2000,208000,886000,500721
26.03.23.03,2001,2156000,4441000,1338780
26.03.23.03,2002,1756000,4677000,3171124
26.03.23.03,2003,1455000,2677000,1439681
26.03.23.03,2004,669000,1906000,1181854
26.03.23.03,2005,649000,3918000,582269
26.03.23.03,2006,649000,5671000,1577271
26.03.23.03,2007,650000,4668000,2689729
26.03.23.03,2008,0,1832000,729136
26.03.23.03,2009,0,0,0
26.03.23.03,2010,0,0,0
26.03.23.04,2000,0,30000,30000
26.03.23.04,2001,0,0,0
26.03.23.04,2002,0,0,0
26.03.23.04,2003,0,0,0
26.03.23.04,2004,0,0,0
26.03.23.05,1997,0,0,132352
26.03.23.05,1998,0,0,0
26.03.23.05,1999,0,0,0
26.03.23.05,2000,0,150000,0
26.03.23.05,2001,0,150000,148149
26.03.23.05,2002,0,0,0
26.03.23.05,2003,0,0,0
26.03.23.05,2004,0,0,0
26.03.23.05,2005,0,250000,40874
26.03.23.05,2006,0,229000,122447
26.03.23.05,2007,0,9000,8684
26.03.23.05,2008,0,0,0
26.03.23.05,2009,0,0,0
26.03.23.07,1998,0,-1000000,0
26.03.23.07,1999,0,-147000,0
26.03.23.07,2000,0,0,0
26.03.23.07,2001,0,0,0
26.03.23.07,2002,0,0,0
26.03.23.07,2003,0,0,0
26.03.23.07,2004,0,0,0
26.03.23.10,1999,0,50000,8145
26.03.23.10,2000,0,242000,177078
26.03.23.10,2001,0,465000,509636
26.03.23.10,2002,400000,400000,428281
26.03.23.10,2003,0,0,0
26.03.23.10,2004,0,0,0
26.03.23.11,1999,0,-100000,0
26.03.23.11,2000,0,0,0
26.03.23.11,2001,0,0,0
26.03.23.11,2002,0,0,0
26.03.23.11,2003,0,0,0
26.03.23.11,2004,0,0,0
26.03.23.12,1999,0,917000,0
26.03.23.12,2000,0,917000,910804
26.03.23.12,2001,0,6000,5950
26.03.23.12,2002,0,0,0
26.03.23.12,2003,0,0,0
26.03.23.12,2004,0,0,0
26.03.23.13,2000,0,85000,0
26.03.23.13,2001,0,85000,0
26.03.23.13,2002,0,85000,0
26.03.23.13,2003,0,0,0
26.03.23.13,2004,0,0,0
26.03.23.14,2000,0,0,0
26.03.23.14,2001,0,0,2795
26.03.23.14,2002,0,151000,56800
26.03.23.14,2003,0,91000,107861
26.03.23.14,2004,0,0,4800
26.03.23.14,2005,0,0,3173
26.03.23.14,2006,0,0,0
26.03.23.14,2007,0,0,0
26.03.23.16,2001,0,0,35317
26.03.23.16,2002,0,19000,6588
26.03.23.16,2003,0,9000,44630
26.03.23.16,2004,0,0,0
26.03.23.16,2005,0,0,0
26.03.23.16,2006,0,0,0
26.03.23.16,2007,0,0,0
26.03.23.17,2001,0,0,47078
26.03.23.17,2002,0,13000,12398
26.03.23.17,2003,0,0,0
26.03.23.17,2004,0,0,0
26.03.23.17,2007,0,0,0
26.03.23.17,2008,0,0,0
26.03.23.17,2009,0,0,0
26.03.28.02,1997,0,0,0
26.03.28.02,1998,0,0,0
26.03.28.02,2001,0,200000,0
26.03.28.02,2002,0,200000,0
26.03.28.02,2003,0,200000,0
26.03.28.02,2004,0,200000,0
26.03.28.02,2005,0,200000,0
26.03.28.02,2006,0,200000,200000
26.03.28.02,2007,0,0,0
26.03.28.02,2008,0,0,0
26.03.28.04,1998,0,-300000,0
26.03.28.04,1999,0,-300000,-38042
26.03.28.04,2000,0,0,0
26.03.28.04,2001,0,0,0
26.03.28.04,2002,0,0,0
26.03.28.04,2003,0,0,0
26.03.28.04,2004,0,0,0
26.03.28.04,2005,0,0,0
26.03.28.04,2006,0,0,0
26.03.28.05,1997,0,0,0
26.03.28.05,1998,0,0,0
26.03.28.05,2005,0,100000,0
26.03.28.05,2006,0,240000,60000
26.03.28.05,2007,0,330000,0
26.03.28.05,2008,0,250000,150000
26.03.28.05,2009,0,40000,0
26.03.28.05,2010,0,0,0
26.03.28.05,2011,0,0,0
26.03.28.08,1997,0,73000,158410
26.03.28.08,1998,0,68000,143393
26.03.28.08,1999,0,21000,109989
26.03.28.08,2000,0,11000,56286
26.03.28.08,2001,0,10000,0
26.03.28.08,2002,0,0,0
26.03.28.08,2003,0,0,0
26.03.28.08,2004,0,0,0
26.03.28.08,2009,2250000,3744000,3228763
26.03.28.08,2010,1955000,4399000,3186341
26.03.28.08,2011,1855000,1211000,0
26.03.28.08,2012,1855000,2860000,2613260
26.03.28.08,2013,0,0,0
26.03.28.08,2014,0,0,0
26.03.28.16,2004,0,101000,58949
26.03.28.16,2005,0,0,0
26.03.28.16,2006,0,0,0
26.03.28.16,2008,0,0,0
26.03.28.18,2005,0,225000,0
26.03.28.18,2006,0,225000,0
26.03.28.18,2007,0,225000,0
26.03.28.18,2008,0,225000,90000
26.03.28.18,2009,0,135000,0
26.03.28.18,2010,0,0,0
26.03.28.18,2011,0,0,0
26.03.28.31,2007,0,0,0
26.03.28.31,2008,0,209000,536751
26.03.28.31,2009,0,1313000,1152035
26.03.28.31,2010,0,681000,480031
26.03.28.31,2011,96000,535000,114210
26.03.28.31,2012,95000,411000,263730
26.03.28.31,2013,0,0,0
26.03.28.31,2014,0,0,0
26.03.28.32,2007,0,100000,0
26.03.28.32,2008,0,100000,0
26.03.28.32,2009,0,100000,0
26.03.28.32,2010,0,0,0
26.03.28.32,2011,0,0,0
26.03.28.37,2008,0,-100000,0
26.03.28.37,2009,0,0,0
26.03.28.37,2010,0,0,0
26.03.28.40,2009,0,150000,0
26.03.28.40,2010,0,300000,300000
26.03.28.40,2011,0,0,0
26.03.28.41,2009,0,100000,0
26.03.28.41,2010,0,100000,100000
26.03.28.41,2011,0,0,0
26.03.28.41,2012,0,0,0
26.03.32.01,1997,0,286000,247786
26.03.32.01,1998,0,38000,55235
26.03.32.01,1999,0,0,0
26.03.32.01,2000,0,0,0
26.03.32.01,2001,0,0,0
26.03.32.01,2002,0,0,0
26.03.32.01,2003,0,0,0
26.03.32.01,2004,0,0,0
26.03.32.02,1997,0,20000,19909
26.03.32.02,1998,0,0,0
26.03.32.02,1999,0,0,0
26.03.32.03,1997,0,110000,76327
26.03.32.03,1998,0,2000,0
26.03.32.03,1999,0,2000,0
26.03.32.03,2000,0,2000,0
26.03.32.03,2001,0,0,0
26.03.32.03,2002,0,0,0
26.03.32.03,2003,0,0,0
26.03.32.03,2004,0,0,0
26.03.36.01,1998,267000,262000,44040
26.03.36.01,1999,392000,466000,105491
26.03.36.01,2000,360000,690000,324977
26.03.36.01,2001,357000,722000,260003
26.03.36.01,2002,307000,738000,397667
26.03.36.01,2003,262000,461000,164916
26.03.36.01,2004,79000,370000,174297
26.03.36.01,2005,70000,265000,23589
26.03.36.01,2006,70000,311000,116523
26.03.36.01,2007,150000,334000,168024
26.03.36.01,2008,0,164000,71838
26.03.36.01,2009,0,0,0
26.03.36.01,2010,0,0,0
26.03.36.02,1999,0,70000,0
26.03.36.02,2000,0,70000,0
26.03.36.02,2001,0,0,0
26.03.36.02,2002,0,0,0
26.03.36.02,2003,0,0,0
26.03.36.02,2004,0,0,0
26.03.38.01,2000,316000,282000,32824
26.03.38.01,2001,975000,2671000,603436
26.03.38.01,2002,875000,2688000,1748124
26.03.38.01,2003,631000,1231000,866704
26.03.38.01,2004,94000,436000,255099
26.03.38.01,2005,83000,244000,27112
26.03.38.01,2006,83000,550000,127668
26.03.38.01,2007,150000,402000,277742
26.03.38.01,2008,0,116000,49898
26.03.38.01,2009,0,0,0
26.03.38.01,2010,0,0,0
26.03.38.03,2005,0,0,0
26.03.38.03,2006,0,0,0
26.03.38.04,2000,0,-480000,-480000
26.03.38.04,2001,0,0,0
26.03.38.04,2002,0,-212000,-210330
26.03.38.04,2003,0,-266000,-168448
26.03.38.04,2004,0,0,0
26.03.38.04,2005,0,-38000,150000
26.03.38.04,2006,0,0,0
26.03.38.04,2007,0,0,0
26.03.38.05,2000,0,480000,161174
26.03.38.05,2001,0,319000,270500
26.03.38.05,2002,0,260000,259238
26.03.38.05,2003,0,266000,2882
26.03.38.05,2004,0,260000,38363
26.03.38.05,2005,0,258000,66185
26.03.38.05,2006,0,153000,49643
26.03.38.05,2007,0,86000,68411
26.03.38.05,2008,0,17000,15315
26.03.38.05,2009,0,0,0
26.03.38.05,2010,0,0,0
26.03.38.07,2001,0,-80000,0
26.03.38.07,2002,0,0,0
26.03.38.07,2003,0,0,0
26.03.38.07,2005,0,0,0
26.03.38.07,2006,0,0,0
26.03.38.09,2002,0,15000,15000
26.03.38.09,2003,0,0,0
26.03.38.09,2004,0,166000,20000
26.03.38.09,2005,0,1296000,146000
26.03.38.09,2006,0,1700000,0
26.03.38.09,2007,0,8571000,126200
26.03.38.09,2008,0,11902000,8274625
26.03.38.09,2009,0,0,0
26.03.38.09,2010,0,0,0
26.03.38.10,2005,0,3000000,0
26.03.38.10,2006,0,2989000,1485598
26.03.38.10,2007,0,1246000,682444
26.03.38.10,2008,0,526000,145908
26.03.38.10,2009,0,0,0
26.03.38.10,2010,0,0,0
26.03.38.15,2005,0,5000000,0
26.03.38.15,2006,0,4954000,796121
26.03.38.15,2007,0,4060000,751170
26.03.38.15,2008,0,4913000,1276514
26.03.38.15,2009,0,0,0
26.03.38.15,2010,0,0,0
26.03.38.40,2008,0,1485000,348237
26.03.38.40,2009,0,0,0
26.03.38.40,2010,0,0,0
26.03.40.01,2001,0,250000,161938
26.03.40.01,2002,0,88000,96407
26.03.40.01,2003,97000,595000,74296
26.03.40.01,2004,45000,500000,393375
26.03.40.01,2005,44000,350000,31524
26.03.40.01,2006,44000,560000,119902
26.03.40.01,2007,150000,428000,165395
26.03.40.01,2008,2000000,7049000,1105246
26.03.40.01,2009,2256000,6825000,5023543
26.03.40.01,2010,509000,2583000,938960
26.03.40.01,2011,0,3875000,1417034
26.03.40.01,2012,0,23188000,5778028
26.03.40.01,2013,0,0,0
26.03.40.01,2014,0,0,0
26.03.40.02,2007,0,0,0
26.03.40.02,2008,0,1278000,1222241
26.03.40.02,2009,0,3376000,3185612
26.03.40.02,2010,0,9991000,9897172
26.03.40.02,2011,0,9094000,5195234
26.03.40.02,2012,0,9404000,5491047
26.03.40.02,2013,0,0,0
26.03.40.02,2014,0,0,0
26.03.40.05,2003,291000,134000,70402
26.03.40.05,2004,87000,141000,76763
26.03.40.05,2005,78000,622000,148620
26.03.40.05,2006,250000,689000,385219
26.03.40.05,2007,150000,232000,157264
26.03.40.05,2008,0,30000,27527
26.03.40.05,2009,0,0,0
26.03.40.05,2010,0,0,0
26.03.40.10,2004,0,1500000,6611
26.03.40.10,2005,0,1064000,208000
26.03.40.10,2006,0,856000,570000
26.03.40.10,2007,0,286000,286000
26.03.40.10,2008,0,0,0
26.03.40.10,2009,0,0,0
26.03.40.16,2011,1141000,0,0
26.03.40.16,2012,1142000,0,0
26.03.40.16,2013,0,0,0
26.03.40.16,2014,0,0,0
26.03.40.24,2008,0,-500000,-211000
26.03.40.24,2009,0,0,0
26.03.40.24,2010,0,0,0
26.03.40.25,2010,0,120000,0
26.03.40.25,2011,0,0,0
26.03.40.27,2010,0,-350000,0
26.03.40.27,2011,0,-120000,-120640
26.03.40.27,2012,0,0,0
26.03.40.27,2013,0,0,0
26.03.40.70,2009,3478000,5304000,3126588
26.03.40.70,2010,1627000,2702000,2084526
26.03.40.70,2011,18593000,11893000,4504607
26.03.40.70,2012,21627000,11943000,7524376
26.03.40.70,2013,0,0,0
26.03.40.70,2014,0,0,0
26.03.40.71,2009,0,0,121644
26.03.40.71,2010,0,8900000,9066187
26.03.40.71,2011,0,16000000,9923194
26.03.40.71,2012,0,12076000,7937591
26.03.40.71,2013,0,0,0
26.03.40.71,2014,0,0,0
26.03.40.80,2009,0,678000,296595
26.03.40.80,2010,0,1191000,1120793
26.03.40.80,2011,0,2070000,529728
26.03.40.80,2012,0,2019000,1332884
26.03.40.80,2013,0,0,0
26.03.40.80,2014,0,0,0
26.03.40.81,2009,0,321000,77915
26.03.40.81,2010,0,243000,43662
26.03.40.81,2011,0,1099000,284392
26.03.40.81,2012,0,1092000,426329
26.03.40.81,2013,0,0,0
26.03.40.81,2014,0,0,0
26.03.40.90,2009,0,0,0
26.03.40.90,2010,18700000,1700000,557926
26.03.40.90,2011,700000,1823000,1731191
26.03.40.90,2012,666000,1404000,633671
26.03.40.90,2013,0,0,0
26.03.40.90,2014,0,0,0
26.03.40.91,2010,0,38120000,32012000
26.03.40.91,2011,18000000,18000000,17391000
26.03.40.91,2012,18000000,27300000,23425000
26.03.40.91,2013,0,0,0
26.03.40.91,2014,0,0,0
26.03.41.08,2011,5235000,884000,202166
26.03.41.08,2012,5235000,786000,236766
26.03.41.08,2013,0,0,0
26.03.41.08,2014,0,0,0
26.03.41.11,2003,0,4410000,3265000
26.03.41.11,2004,0,1145000,0
26.03.41.11,2005,0,1015000,0
26.03.41.11,2006,0,0,0
26.03.41.11,2007,0,0,0
26.03.41.20,2004,0,-750000,0
26.03.41.20,2005,0,0,0
26.03.41.20,2006,0,0,0
26.03.41.22,2004,0,200000,89803
26.03.41.22,2005,0,111000,91827
26.03.41.22,2006,0,0,17911
26.03.41.22,2007,0,0,0
26.03.41.22,2008,0,0,0
26.03.41.25,2007,0,2950000,0
26.03.41.25,2008,0,500000,500000
26.03.41.25,2009,0,0,0
26.03.41.25,2010,0,0,0
26.03.41.28,2008,0,1250000,0
26.03.41.28,2009,0,1250000,1250000
26.03.41.28,2010,0,0,0
26.03.41.28,2011,0,0,0
26.03.41.50,2011,0,6430000,2895901
26.03.41.50,2012,0,7624000,5821911
26.03.41.50,2013,0,0,0
26.03.41.50,2014,0,0,0
26.05.01.08,2001,0,8000000,1245881
26.05.01.08,2002,0,2754000,326298
26.05.01.08,2003,0,2428000,850103
26.05.01.08,2004,0,1554000,60521
26.05.01.08,2005,0,1493000,762813
26.05.01.08,2006,0,730000,179390
26.05.01.08,2007,0,546000,30515
26.05.01.08,2008,0,62000,4466
26.05.01.08,2009,0,0,0
26.05.01.08,2010,0,0,0
26.05.04.44,2010,0,0,0
26.05.04.44,2011,0,3986000,98196
26.05.04.44,2012,0,6000000,1241075
26.05.04.44,2013,0,0,0
26.05.04.44,2014,0,0,0
26.07.01.01,1997,12847000,23997000,11722774
26.07.01.01,1998,0,9075000,6238398
26.07.01.01,1999,0,1981000,680820
26.07.01.01,2000,0,1298000,627733
26.07.01.01,2001,0,670000,313325
26.07.01.01,2002,0,352000,168650
26.07.01.01,2003,0,133000,25412
26.07.01.01,2004,0,105000,0
26.07.01.01,2005,0,104000,0
26.07.01.01,2006,0,104000,0
26.07.01.01,2007,0,104000,0
26.07.01.01,2008,0,103000,56228
26.07.01.01,2009,0,0,0
26.07.01.01,2010,0,0,0
26.07.01.02,1997,782000,1598000,1091908
26.07.01.02,1998,108000,412000,323811
26.07.01.02,1999,50000,174000,162627
26.07.01.02,2000,21000,32000,8680
26.07.01.02,2001,0,2000,0
26.07.01.02,2002,0,0,0
26.07.01.02,2003,0,0,0
26.07.01.02,2004,0,0,0
26.07.01.03,1997,0,5259000,5259000
26.07.01.03,1998,0,0,0
26.07.01.03,1999,0,0,0
26.07.01.07,1998,0,0,667001
26.07.01.07,1999,0,1863000,0
26.07.01.07,2000,0,1863000,1767245
26.07.01.07,2001,0,96000,0
26.07.01.07,2002,0,0,0
26.07.01.07,2003,0,0,0
26.07.01.07,2004,0,0,0
26.09.02.01,1997,1740000,1740000,1777622
26.09.02.01,1998,1857000,1857000,1853114
26.09.02.01,1999,1851000,1851000,1847695
26.09.02.01,2000,2013000,2013000,2013462
26.09.02.01,2001,2782000,3182000,2781012
26.09.02.01,2002,2911000,2034000,2035375
26.09.02.01,2003,2811000,1685000,1662051
26.09.02.01,2004,417000,417000,417937
26.09.02.01,2005,372000,372000,370216
26.09.02.01,2006,372000,1972000,1973145
26.09.02.01,2007,372000,2046000,2059387
26.09.02.01,2008,500000,1795000,170535
26.09.02.01,2009,0,0,0
26.09.02.01,2010,0,0,0
26.12.01.19,2013,14666000,785000,401922
26.12.01.19,2014,14364000,384000,121883
26.12.01.19,2015,0,262000,0
26.12.01.19,2016,9513000,8000,0
26.12.01.19,2017,5322000,0,0
26.12.01.19,2018,0,0,0
26.12.01.19,2019,0,0,0
26.12.01.19,2021,35000000,35000000,8000000
26.12.01.19,2022,0,27000000,11109775
26.12.01.19,2023,0,11918000,3339918
26.12.01.19,2024,0,0,0
26.12.01.19,2025,0,0,0
26.12.01.24,2013,0,0,0
26.12.01.24,2014,19238000,8468000,8468000
26.12.01.24,2015,0,0,0
26.12.01.24,2016,0,0,0
26.12.01.24,2022,10000000,8909000,6518587
26.12.01.24,2023,4069000,17600000,15515228
26.12.01.24,2024,9600000,3555000,6065518
26.12.01.24,2025,3840000,3817000,2986287
26.12.01.24,2026,1000000,1000000,
26.12.01.25,2013,0,11200000,0
26.12.01.25,2014,0,11200000,7500000
26.12.01.25,2015,0,3700000,3700000
26.12.01.25,2016,0,4800000,4800000
26.12.01.25,2017,0,0,0
26.12.01.25,2018,0,0,0
26.12.01.25,2022,10000000,9659000,4000000
26.12.01.25,2023,6956000,6000000,5484970
26.12.01.25,2024,9600000,10053000,9466917
26.12.01.25,2025,2352000,13361000,11947379
26.12.01.25,2026,3500000,3500000,
34.01.02.30,1999,0,670000,670000
34.01.02.30,2000,0,0,0
34.01.02.30,2001,0,0,0
34.01.02.30,2002,0,0,0
34.01.02.30,2003,0,0,0
34.01.02.30,2004,0,0,0
34.01.02.30,2007,0,568000,415497
34.01.02.30,2008,0,364000,261415
34.01.02.30,2009,0,102000,0
34.01.02.30,2010,0,0,0
34.01.02.30,2011,0,0,0
34.06.03.04,1997,1233000,983000,766658
34.06.03.04,1998,1346000,1219000,763920
34.06.03.04,1999,1376000,1376000,1184697
34.06.03.04,2000,1410000,1410000,727535
34.06.03.04,2001,1456000,856000,781528
34.06.03.04,2002,1158000,709000,718925
34.06.03.04,2003,927000,945000,931952
34.06.03.04,2004,719000,1009000,877124
34.06.03.04,2005,2156000,1829000,1932529
34.06.03.04,2006,1687000,1087000,792184
34.06.03.04,2007,1014000,1414000,1313095
34.06.03.04,2008,1464000,1279000,1232740
34.06.03.04,2009,1443000,1443000,993800
34.06.03.04,2010,1483000,1370000,1361360
34.06.03.04,2011,1121000,841000,558706
34.06.03.04,2012,1099000,999000,998847
34.06.03.04,2013,0,0,0
34.06.03.04,2014,0,0,0
34.06.03.08,2001,0,0,0
34.06.03.08,2002,0,25000,170386
34.06.03.08,2003,0,0,203000
34.06.03.08,2004,0,0,320682
34.06.03.08,2005,0,0,260343
34.06.03.08,2006,0,0,331253
34.06.03.08,2007,0,0,314785
34.06.03.08,2008,0,147000,315540
34.06.03.08,2009,0,5000,266332
34.06.03.08,2010,0,0,304304
34.06.03.08,2011,145000,220000,505709
34.06.03.08,2012,103000,163000,609841
34.06.03.08,2013,0,0,0
