code,year,amount_allocated,amount_revised,amount_used
34.30.03.06,2025,35000000,49730000,43287606
34.30.03.06,2026,23675000,23675000,
34.30.03.09,2015,9229000,37292000,14687917
34.30.03.09,2016,5121000,30642000,12242407
34.30.03.09,2017,10649000,28979000,12385166
34.30.03.09,2018,4135000,28166000,13169523
34.30.03.09,2019,9000000,38932000,13495018
34.30.03.09,2020,,35652000,15934199
34.30.03.09,2021,16365000,33026000,13507623
34.30.03.09,2022,16788000,33908000,18027019
34.30.03.09,2023,14698000,33178000,22330618
34.30.03.09,2024,4340000,13838000,8949093
34.30.03.09,2025,2000000,7170000,2060391
34.30.03.09,2026,3540000,3540000,
34.30.03.10,2015,8000000,5796000,5350609
34.30.03.10,2016,8000000,12923000,12053906
34.30.03.10,2017,9000000,13048000,10970877
34.30.03.10,2018,8000000,15852000,13694794
34.30.03.10,2019,6500000,27751000,17761146
34.30.03.10,2020,,19863000,19815605
34.30.03.10,2021,33494000,33536000,27546245
34.30.03.10,2022,21515000,24550000,22921213
34.30.03.10,2023,25186000,50455000,44611147
34.30.03.10,2024,15000000,49990000,49241373
34.30.03.10,2025,24193000,53509000,41101400
34.30.03.10,2026,41679000,41679000,
34.30.03.24,2019,0,555000,555253
34.30.03.24,2020,,3193000,2077899
34.30.03.24,2021,3000000,3992000,3903106
34.30.03.24,2022,10560000,6112000,5405273
34.30.03.24,2023,9887000,7455000,2504788
34.30.03.24,2024,8500000,3857000,2988781
34.30.03.24,2025,8713000,4230000,2776050
34.30.03.24,2026,3000000,3000000,
34.30.03.27,2019,31250000,0,0
34.30.03.27,2020,,0,0
34.30.03.27,2021,0,0,0
34.30.03.31,2018,0,40000000,40000000
34.30.03.31,2019,0,0,0
34.30.03.31,2020,,0,0
34.30.03.31,2021,0,0,0
34.30.03.31,2022,0,0,0
34.30.03.31,2023,0,0,0
34.30.03.31,2024,0,0,0
34.30.03.31,2025,0,0,0
34.30.03.33,2020,,1568000,1567055
34.30.03.33,2021,1578000,140000,140000
34.30.03.33,2022,0,0,0
34.30.03.33,2023,0,0,0
34.30.03.33,2024,0,0,0
34.30.03.35,2021,1100000,0,0
34.30.03.35,2022,0,0,0
34.30.03.35,2023,0,0,0
34.30.03.35,2024,0,0,0
34.30.03.37,2021,0,0,0
34.30.03.44,2023,0,0,0
34.30.03.44,2024,0,1800000,1577308
34.30.03.44,2025,18033000,37229000,18707168
34.30.03.44,2026,25000000,25000000,
34.30.03.46,2023,0,0,0
34.30.03.46,2024,0,2000000,1854190
34.30.03.46,2025,7539000,10967000,6476780
34.30.03.46,2026,0,0,
34.30.03.47,2023,0,0,0
34.30.03.47,2024,0,2650000,2635993
34.30.03.47,2025,9896000,12610000,7685730
34.30.03.47,2026,10000000,10000000,
34.30.03.48,2023,0,0,0
34.30.03.48,2024,0,0,0
34.30.03.48,2025,10716000,5716000,4471211
34.30.03.48,2026,10000000,10000000,
34.30.03.51,2024,0,0,0
34.30.03.51,2025,0,0,-6108
34.30.03.51,2026,0,0,
34.30.03.52,2025,0,5000,4462
34.30.03.52,2026,0,0,
34.30.03.54,2025,0,0,-40241075
34.30.03.54,2026,0,0,
34.30.04.01,2013,3772000,11648000,3954345
34.30.04.01,2014,1800000,12447000,7348680
34.30.04.01,2015,0,0,0
34.30.04.01,2016,0,0,0
34.30.04.02,2013,4000000,25786000,18896961
34.30.04.02,2014,4000000,25866000,19395014
34.30.04.02,2015,0,0,0
34.30.04.02,2016,0,0,0
34.30.06.01,2013,19095000,53264000,15818912
34.30.06.01,2014,18379000,45781000,17205657
34.30.06.01,2015,0,0,0
34.30.06.01,2016,0,0,0
34.30.06.02,2013,0,9618000,6979511
34.30.06.02,2014,0,8585000,5660483
34.30.06.02,2015,0,0,0
34.30.06.02,2016,0,0,0
36.01.04.27,1997,30000,30000,27717
36.01.04.27,1998,0,0,0
36.01.04.27,1999,0,0,0
36.01.04.27,2002,0,900000,0
36.01.04.27,2003,0,0,0
36.01.04.27,2004,0,0,0
36.01.04.27,2005,0,0,0
36.01.04.27,2009,1459000,2651000,1750738
36.01.04.27,2010,1240000,2140000,1817122
36.01.04.27,2011,1240000,2581000,1735086
36.01.04.27,2012,1240000,4136000,2605057
36.01.04.27,2013,0,0,0
36.01.04.27,2014,0,0,0
38.02.02.11,1998,-16109000,-15787000,-15787000
38.02.02.11,1999,0,0,0
38.02.02.11,2000,0,0,0
38.02.02.11,2001,0,0,0
38.02.02.11,2002,0,0,0
38.02.02.11,2003,0,0,0
38.02.02.11,2004,0,0,0
38.02.02.11,2012,0,0,0
38.02.02.11,2013,0,0,0
38.02.02.13,1999,8701000,3901000,3400000
38.02.02.13,2000,9562000,6062000,5754000
38.02.02.13,2001,9141000,1000000,1000000
38.02.02.13,2002,9587000,1600000,1600000
38.02.02.13,2003,0,0,0
38.02.02.13,2004,0,0,0
38.02.02.13,2008,0,0,0
38.02.02.13,2009,0,0,0
38.02.02.13,2010,0,2500000,0
38.02.02.13,2011,0,6850000,0
38.02.02.13,2012,0,13604000,1657779
38.02.02.13,2013,0,0,0
38.02.02.13,2014,0,0,0
38.02.02.17,1997,16778000,16778000,16845000
38.02.02.17,1998,0,0,0
38.02.02.17,1999,0,0,0
38.02.02.17,2000,1168000,868000,720620
38.02.02.17,2001,768000,915000,913115
38.02.02.17,2002,730000,686000,583264
38.02.02.17,2003,657000,711000,707831
38.02.02.17,2004,0,3000,0
38.02.02.17,2005,0,0,0
38.02.02.17,2006,0,0,0
38.02.02.17,2012,0,6500000,6171264
38.02.02.17,2013,0,0,0
38.02.02.17,2014,0,0,0
38.02.02.23,2003,0,-1465000,-546000
38.02.02.23,2004,0,0,0
38.02.02.23,2005,0,0,0
38.02.02.23,2009,0,1500000,0
38.02.02.23,2010,0,3000000,3000000
38.02.02.23,2011,0,0,0
38.02.02.23,2012,0,0,0
38.10.02.09,2009,2500000,0,0
38.10.02.09,2010,2500000,0,0
38.10.02.09,2011,0,0,0
38.10.02.09,2012,0,0,0
38.19.03.01,2011,0,0,0
38.19.03.01,2012,0,5000000,0
38.19.03.01,2013,0,0,0
38.19.03.01,2014,0,0,0
38.30.02.04,2013,5503000,5503000,4118400
38.30.02.04,2014,5503000,6859000,4515940
38.30.02.04,2015,6000000,7320000,4516122
38.30.02.04,2016,6000000,6200000,6172752
38.30.02.04,2017,6000000,4300000,4301015
38.30.02.04,2018,6000000,3000000,2223208
38.30.02.04,2019,4000000,2000000,1699139
38.30.02.04,2020,,2238000,137570
38.30.02.04,2021,0,0,0
38.30.02.04,2022,0,0,0
38.30.02.08,2013,8000000,4000000,0
38.30.02.08,2014,20000000,12000000,12000000
38.30.02.08,2015,15200000,12200000,7594701
38.30.02.08,2016,15200000,13500000,11412497
38.30.02.08,2017,0,0,0
38.30.02.08,2018,0,0,0
38.30.02.09,2013,9000000,10750000,3834186
38.30.02.09,2014,13500000,12883000,7488460
38.30.02.09,2015,4000000,9341000,7061566
38.30.02.09,2016,4500000,6000000,5966422
38.30.02.09,2017,0,0,0
38.30.02.09,2018,0,0,0
38.30.02.10,2013,0,0,0
38.30.02.10,2014,0,0,0
38.40.01.22,2017,12500000,5000000,3102035
38.40.01.22,2018,12500000,11518000,5334337
38.40.01.22,2019,17500000,20929000,20928086
38.40.01.22,2020,,20100000,20094318
38.40.01.22,2021,13500000,13500000,11605813
38.40.01.22,2022,8500000,36000000,31646521
38.40.01.22,2023,16069000,25958000,26556695
38.40.01.22,2024,15000000,32940000,30166627
38.40.01.22,2025,15000000,31851000,27545218
38.40.01.22,2026,16000000,16000000,
39.11.01.37,2024,0,37708000,35994151
39.11.01.37,2025,0,8763000,8754538
39.11.01.37,2026,0,0,
51.07.01.27,2017,0,0,0
51.07.01.27,2018,0,0,0
51.07.01.27,2019,0,0,0
51.07.01.27,2020,,700000,547326
51.07.01.27,2021,8000000,6136000,889007
51.07.01.27,2022,1500000,7921000,7910022
51.07.01.27,2023,3940000,3948000,1805581
51.07.01.27,2024,965000,2850000,0
51.07.01.27,2025,0,0,0
51.07.01.27,2026,0,0,
52.40.01.13,2020,,0,0
52.40.01.13,2021,12000000,0,0
52.40.01.13,2022,0,4680000,4680000
52.40.01.13,2023,0,5339000,5139988
52.40.01.13,2024,0,12000000,12000314
52.40.01.13,2025,0,1691000,1690647
52.40.01.13,2026,0,0,
70.03.01.10,2016,0,0,0
70.03.01.10,2017,0,0,0
70.03.01.10,2018,0,4000000,3995353
70.03.01.10,2019,0,11500000,10310613
70.03.01.10,2020,,9833000,9320270
70.03.01.10,2021,8000000,5300000,4992535
70.03.01.10,2022,4800000,3300000,2994527
70.03.01.10,2023,0,0,0
70.03.01.10,2024,0,0,0
