code,title,program,reason
34.10.01.06,השתתפות משרד התחבורה,רשויות פיתוח אזוריות,Internal budgetary transfer for general regional development.
34.10.01.07,השתתפות משרד החינוך,רשויות פיתוח אזוריות,Internal budgetary transfer for general regional development.
34.10.01.08,"השתתפות משרד התמ""ת",רשויות פיתוח אזוריות,Internal budgetary transfer for general regional development.
34.10.01.09,רזרבה לפעילות פיתוח הנגב והגליל,רשויות פיתוח אזוריות,Reserve for general regional development.
34.10.01.10,"רשות לפיתוח הנגב - הקמת מט""ש שדרות",רשויות פיתוח אזוריות,"Wastewater treatment plant, not explicitly green energy."
34.10.01.95,רזרבה להתייקרויות כללית,רשויות פיתוח אזוריות,General reserve for general regional development.
34.10.02.01,מועצת האזורים החופשיים,מועצת האזורים החופשיים,Unrelated to green energy.
34.10.02.95,רזרבה להתייקרויות כללית,מועצת האזורים החופשיים,General reserve for unrelated program.
34.13.01.01,מחקרים ויצירת מידע בנושאי תכנון סטטיסטיקה וכלכלה,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.02,יעוץ וחוות דעת מומחים בנושאי תשתית,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.03,ייעוץ ומחקרים,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.04,פרסום והפצת מידע,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.05,ייעוץ ארוך טווח,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.06,ייעוץ ארוך טווח,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.07,פרסום לחסכון במים,יצירת מידע והפצתו,"Relates to water saving, not energy saving."
34.13.01.08,השתתפות נציבות המים - מבצע חסכון במים,יצירת מידע והפצתו,"Relates to water saving, not energy saving."
34.13.01.09,דמי חבר בארגונים,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.10,"השתתפות בלמ""ס",יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.11,"השתתפות בתקציב משרד התחבורה - ניבוי להנעת אוטובוסים בגפ""מ",יצירת מידע והפצתו,"Relates to LPG, a fossil fuel, not green energy."
34.13.01.12,השתתפות במשרד לאיכות,יצירת מידע והפצתו,"Too vague, no clear link to green energy."
34.13.01.13,השתתפות במשרד התחבורה,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.14,"השתתפות המשרד לאיכ""ס",יצירת מידע והפצתו,Environmental protection too broad without specific green energy link.
34.13.01.15,השתתפות בתקציב משרד הפנים,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.16,יעוץ בנושא כריית חול,יצירת מידע והפצתו,"Relates to sand mining, not green energy."
34.13.01.17,השתתפות ביח' הביקורת,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.18,רזרבה לפעולות מידע,יצירת מידע והפצתו,"Reserve for general information activities, not green energy."
34.13.01.19,הכנת תקן ישראלי למערכת הגז הטבעי,יצירת מידע והפצתו,"Relates to natural gas infrastructure, not green energy."
34.13.01.20,"השתתפות במשרד רוה""מ",יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.21,השתתפות משרד האוצר,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.24,פרסום,יצירת מידע והפצתו,"Too general, no clear link to green energy."
34.13.01.25,תכנון קווי גז טבעי,יצירת מידע והפצתו,"Relates to natural gas infrastructure, not green energy."
34.13.01.26,ביצוע תכניות מתקני חשמל,יצירת מידע והפצתו,"General electricity facilities, no specific green energy link."
34.13.01.27,תיכנון מתקני דלק,יצירת מידע והפצתו,"Relates to fossil fuel facilities, not green energy."
34.13.01.95,רזרבה להתייקרויות כללית,יצירת מידע והפצתו,"General reserve for general activities, not green energy."
34.16.01.01,מענקים לפיתוח תשתיות חשמל,מענקים לפיתוח תשתית,"General electricity infrastructure, no specific green energy link."
34.16.02.01,העסקת יועצים,הערכות לקראת סיום,"Too general, no clear link to green energy."
34.16.02.02,"נסיעות לחו""ל",הערכות לקראת סיום,"Too general, no clear link to green energy."
34.16.02.03,פעולות המשרד,הערכות לקראת סיום,"Too general, no clear link to green energy."
34.16.02.04,סדנא וימי עיון,הערכות לקראת סיום,"Too general, no clear link to green energy."
34.16.02.05,רזרבה להערכות לסיום זכיון חברת חשמל,הערכות לקראת סיום,"Administrative reserve for electricity company franchise, not green energy."
34.16.03.01,עתודה להקמת גוף לפיקוח על משק החשמל,הקמת גוף לפיקוח על משק,"General electricity market supervision, not specific to green energy."
34.16.03.02,עבודה בלתי צמיתה,הקמת גוף לפיקוח על משק,"General electricity market supervision, not specific to green energy."
34.16.03.04,"יעוץ וחו""ד מומחים",הקמת גוף לפיקוח על משק,"General electricity market supervision, not specific to green energy."
34.16.03.05,"נסיעות וחו""ל",הקמת גוף לפיקוח על משק,"General electricity market supervision, not specific to green energy."
34.16.03.06,שכר דירה,הקמת גוף לפיקוח על משק,"General electricity market supervision, not specific to green energy."
34.16.03.07,קנית רכבים,הקמת גוף לפיקוח על משק,"General electricity market supervision, not specific to green energy."
34.16.03.08,פעולות הרשות,הקמת גוף לפיקוח על משק,"General electricity market supervision, not specific to green energy."
34.16.03.09,אחזקת רכב ממשלתי,הקמת גוף לפיקוח על משק,"General electricity market supervision, not specific to green energy."
34.16.03.10,החזר הוצאות רכב שרות,הקמת גוף לפיקוח על משק,"General electricity market supervision, not specific to green energy."
34.16.04.01,פעולות לישום חוק משק החשמל,פעילות ליישום חוק משק,"General electricity market law implementation, not green energy."
34.16.04.02,"העסקת חברת ייעוץ בינ""ל - מכרז יצרן פרטי",פעילות ליישום חוק משק,"General electricity market, no specific green energy link."
34.16.04.03,ע.ב.צ.- תגבור מנהל החשמל,פעילות ליישום חוק משק,"General electricity directorate, not specific to green energy."
34.16.04.04,החזר הוצאות רכב שירות,פעילות ליישום חוק משק,"General electricity market, not specific to green energy."
34.16.04.05,שעות נוספות - תגבור מנהל החשמל,פעילות ליישום חוק משק,"General electricity directorate, not specific to green energy."
34.16.04.06,פעילות ליישום חוקי החשמ ל,פעילות ליישום חוק משק,"General electricity laws implementation, not green energy."
34.16.04.07,רזרבה,פעילות ליישום חוק משק,"Reserve for general electricity market, not specific to green energy."
34.16.04.08,ייעוץ בנושא שינויים מבניים בחשמל,פעילות ליישום חוק משק,"Structural changes in general electricity market, not specifically green."
34.16.04.09,רזרבה לייעוץ בנושא שינויים מבניים,פעילות ליישום חוק משק,Reserve for consultation on general electricity structural changes.
34.16.04.10,אכיפה במשק החשמל,פעילות ליישום חוק משק,"General electricity market enforcement, not specific to green energy."
34.16.04.11,מחקרים בתחום פיתוח משק החשמל,פעילות ליישום חוק משק,"General electricity market development studies, not specific to green energy."
34.16.04.95,רזרבה להתייקרויות כללית,פעילות ליישום חוק משק,General reserve for general electricity market activities.
34.16.04.96,רזרבה להתייקרויות כללית,פעילות ליישום חוק משק,General reserve for general electricity market activities.
34.17.01.01,פעולות לחקר ימים ואגמים,מענקים למוסדות מחקר,"Relates to marine and lake research, not energy."
34.17.01.02,השקעה בהון בעלים המכון לחקר הימים והאגמים,מענקים למוסדות מחקר,"Relates to marine and lake research, not energy."
34.17.01.03,סקרים ומענקי מחקר,מענקים למוסדות מחקר,"Too general, no clear link to green energy."
34.17.01.04,דמי חבר באירגונים,מענקים למוסדות מחקר,"Too general, no clear link to green energy."
34.17.01.05,סקרים ומענקי מחקר,מענקים למוסדות מחקר,"Too general, no clear link to green energy."
34.17.01.06,חקלאות ימית,מענקים למוסדות מחקר,"Relates to marine agriculture, not energy."
34.17.01.07,רכישת שירותי מחקר ימים ואגמים,מענקים למוסדות מחקר,"Relates to marine and lake research, not energy."
34.17.01.08,מחקרי נפט,מענקים למוסדות מחקר,"Relates to oil research, a fossil fuel."
34.17.01.09,סקרים ומחקרים,מענקים למוסדות מחקר,"Too general, no clear link to green energy."
34.17.01.10,רזרבה לפעילות חקר ימים,מענקים למוסדות מחקר,"Reserve for marine research, not energy."
34.17.01.11,רזרבה לפעולות חקלאות ימית,מענקים למוסדות מחקר,"Reserve for marine agriculture, not energy."
34.17.01.12,השקעה בהון בעלים - המכון הגיאופיזי,מענקים למוסדות מחקר,"Geophysical institute activities are too broad, no clear green energy link."
34.17.01.14,השתתפות במשרד החקלאות,מענקים למוסדות מחקר,"Too general, no clear link to green energy."
34.17.01.17,השתתפות משרד הקליטה,מענקים למוסדות מחקר,"Relates to immigrant absorption, not green energy."
34.17.01.19,חברות בארגונים בינלאומיים בנושא מדעי האדמה,מענקים למוסדות מחקר,"Earth sciences are too broad, no clear green energy link."
34.17.01.95,רזרבה להתייקרויות כללית,מענקים למוסדות מחקר,"General reserve for general research, not green energy."
34.17.05.01,רזרבה לפעילות מחקר,רזרבה למחקר,"General reserve for general research, not green energy."
34.18.01.01,רזרבה להתיקרויות שכר,רזרבה להתייקרויות,"General salary reserve for Ministry, not specific to green energy."
34.18.01.02,רזרבה להתיקרויות קניות,רזרבה להתייקרויות,"General reserve for purchases, not specific to green energy."
34.18.01.03,רזרבה להתיקרות בפעולות,רזרבה להתייקרויות,"General reserve for activities, not specific to green energy."
34.18.01.04,רזרבה להתיקרויות רשויות  פיתוח איזוריות,רזרבה להתייקרויות,"General reserve for regional development, not green energy."
34.18.01.05,"רזרבה להתיקרויות הוצאות  בחו""ל",רזרבה להתייקרויות,"General reserve for overseas expenses, not specific to green energy."
34.18.01.06,רזרבה לעמידה ביעדי גרעון,רזרבה להתייקרויות,"Financial reserve for deficit targets, not green energy."
34.18.01.07,רזרבה לעמידה ביעד ההוצאה,רזרבה להתייקרויות,"Financial reserve for spending targets, not green energy."
34.18.01.08,רזרבה להוצאות ביטחון 2006,רזרבה להתייקרויות,"Reserve for security expenses, not green energy."
34.18.01.95,רזרבה להתייקרויות כללית,רזרבה להתייקרויות,"General reserve for ministry operations, not specific to green energy."
34.20.01.01,שיא כח אדם,הוצאות שכר ונלווים,"Personnel cap for general ministry staff, not specific to green energy."
34.20.01.02,שעות נוספות,הוצאות שכר ונלווים,"General overtime expenses, not specific to green energy."
34.20.01.03,הכנסות מגורמי חוץ,הוצאות שכר ונלווים,"General earmarked revenue, not specific to green energy."
34.20.01.04,עבודה בלתי צמיתה,הוצאות שכר ונלווים,"General temporary employment, not specific to green energy."
34.20.01.05,"עב""צ יחידות התכנון",הוצאות שכר ונלווים,"Temporary staff for general planning, not specific to green energy."
34.20.01.06,"עב""צ - האגף לפיתוח מפעלי מים",הוצאות שכר ונלווים,"Temporary staff for water facilities development, not energy."
34.20.01.07,שעות נוספות - אגף הפיתוח,שירותים מרכזיים,"General development department overtime, not specific to green energy."
34.20.01.08,חודשי עבודה - כלכלה,הוצאות שכר ונלווים,"General economics staff, not specific to green energy."
34.20.01.09,שבתון והשתלמות חוקרים,הוצאות שכר ונלווים,"General researcher training, not specific to green energy."
34.20.01.10,כוננויות,הוצאות שכר ונלווים,"General on-call expenses, not specific to green energy."
34.20.01.11,פרישת עובדים,שירותים מרכזיים,"General employee retirement, not specific to green energy."
34.20.01.12,"עב""צ - פיקוח על צרכני ומפיקי מים בהתאם להוראות חוק המים",הוצאות שכר ונלווים,"Temporary staff for water law supervision, not energy."
34.20.01.13,"עב""צ תפעול",הוצאות שכר ונלווים,"General operations temporary staff, not specific to green energy."
34.20.01.14,"שכ""א-חשבות מנהלת הביוב",הוצאות שכר ונלווים,"Relates to sewage management, not energy."
34.20.01.15,שעות נוספות-חשבות מנהלת הביוב,הוצאות שכר ונלווים,"Relates to sewage management, not energy."
34.20.01.16,אחזקת רכב-חשבות מנהלת הביוב,הוצאות שכר ונלווים,"Relates to sewage management, not energy."
34.20.01.17,העסקת מתמחים,הוצאות שכר ונלווים,"General interns employment, not specific to green energy."
34.20.01.18,"רזרבה להתייקרויות מט""ח",שירותים מרכזיים,"Financial reserve for foreign exchange, not green energy."
34.20.01.19,"עב""צ יח' מכרזים",הוצאות שכר ונלווים,"Temporary staff for general tenders, not specific to green energy."
34.20.01.20,אחזקת רכב ונסיעות,הוצאות שכר ונלווים,"General vehicle maintenance, not specific to green energy."
34.20.01.21,רזרבה,שירותים מרכזיים,"General reserve for central services, not specific to green energy."
34.20.01.22,"עב""צ צפ""א",הוצאות שכר ונלווים,"Internal unit temporary staff, no green energy context."
34.20.01.23,תקני רכב - כלכלה,הוצאות שכר ונלווים,"General vehicle standards, not specific to green energy."
34.20.01.30,העסקת סטודנטים,הוצאות שכר ונלווים,"General student employment, not specific to green energy."
34.20.01.95,רזרבה להתייקרויות כללית,שרותים מרכזיים,"General reserve for central services, not specific to green energy."
34.20.02.01,מנהל וארגון פעולות ורכישות,אמרכלות,"General administration, no clear link to green energy."
34.20.02.02,"נסיעות לחו""ל",אמרכלות,"General travel abroad, no clear link to green energy."
34.20.02.03,הכנסות מגורמי חוץ,אמרכלות,"General earmarked revenue, not specific to green energy."
34.20.02.04,עבודה קבלנית ושרותי כח אדם מקצועיים,אמרכלות,"General services, no clear link to green energy."
34.20.02.05,תחזוקת תחנות הידרומטריות ורכישת שרותים מקצועיים,אמרכלות,"Relates to water measurement, not energy."
34.20.02.06,אחזקת רכב ונסיעות,אמרכלות,"General vehicle maintenance, not specific to green energy."
34.20.02.07,הובלות ונסיעות ושכירת כלי רכב,אמרכלות,"General logistics, no clear link to green energy."
34.20.02.08,רכב ממשלתי אחזקה דלק ואביזרים,אמרכלות,"General vehicle fuel and maintenance, not green energy."
34.20.02.09,אחזקה ואבטחת בניין,אמרכלות,"General building maintenance, not specific to green energy."
34.20.02.10,הדרכה,אמרכלות,"General training, no clear link to green energy."
34.20.02.11,העסקת עובדי מחשוב,אמרכלות,"General IT staff employment, not specific to green energy."
34.20.02.12,ציוד מחשוב,אמרכלות,"General IT equipment, not specific to green energy."
34.20.02.13,תמיכות במלגאים ואגודות מקצועיות,אמרכלות,"General support, no clear link to green energy."
34.20.02.14,השתתפות במשרד האוצר,אמרכלות,"Too general, no clear link to green energy."
34.20.02.15,דמי שמוש במבני מדינה,אמרכלות,"General administrative expense, not specific to green energy."
34.20.02.16,השתתפות במינהל הרכב,אמרכלות,"General vehicle administration, not specific to green energy."
34.20.02.17,השתתפות משרד התשתיות,אמרכלות,"Too general, no clear link to green energy."
34.20.02.18,החזר הוצאות מנהלת הביוב,אמרכלות,"Relates to sewage management, not energy."
34.20.02.19,השתתפות בבוחן ותהילה,אמרכלות,"Internal units participation, no green energy context."
34.20.02.20,"איכות מים, ניטור",אמרכלות,"Relates to water quality monitoring, not energy."
34.20.02.22,עתודה להשתתפויות,אמרכלות,"General provision, no clear link to green energy."
34.20.02.23,השתתפות במשרדי הממשלה,אמרכלות,"Too general, no clear link to green energy."
34.20.02.26,"רזרבה להתייקרויות מט""ח",אמרכלות,"Financial reserve for foreign exchange, not green energy."
34.20.03.01,השתתפות במשרד החקלאות,השתתפויות במשרדי,"Too general, no clear link to green energy."
34.20.03.02,השתתפות במשרד האוצר,השתתפויות במשרדי,"Too general, no clear link to green energy."
34.20.03.03,דמי שמוש במבני מדינה,השתתפויות במשרדי,"General administrative expense, not specific to green energy."
34.20.03.04,השתתפות במינהל הרכב,השתתפויות במשרדי,"General vehicle administration, not specific to green energy."
34.20.03.05,רזרבה להשתתפויות,השתתפויות במשרדי,"General reserve for participations, not specific to green energy."
34.20.03.06,הכנסות ממכירת מסמכי מכרזים - מישור רותם,השתתפויות במשרדי,"Earmarked revenue from general tenders, not specific to green energy."
34.20.03.07,"רזרבה לתייקרויות - מט""ח",השתתפויות במשרדי,"Financial reserve for foreign exchange, not green energy."
34.20.03.95,רזרבה להתייקרות כללית,השתתפויות במשרדי,"General reserve for ministry operations, not specific to green energy."
34.20.04.01,צווים לתיקון המעוות בגין זיהום מקור מים,פעולות משק המים,"Relates to water pollution rectification, not energy."
34.20.04.02,הכנסות מחברות ופרטיים עבור צווים לתיקון המעוות,פעולות משק המים,"Earmarked revenue for water pollution rectification, not energy."
34.20.04.03,רזרבה לפעולות משק המים,פעולות משק המים,"Reserve for water economy activities, not energy."
34.20.04.04,פקוח על מכונים ומקורות,פעולות משק המים,"Supervision of water-related institutes, not energy."
34.20.04.05,"פיקוח על מתקני מים ביו""ש מתוקף הסכמי הביניים",פעולות משק המים,"Supervision of water facilities, not energy."
34.20.04.06,פעולות למניעת זיהום מקורות מים,פעולות משק המים,"Relates to water pollution prevention, not energy."
34.20.04.07,ארכיון מים,פעולות משק המים,"Relates to water archive, not energy."
34.20.04.08,הסברה וקידום חסכון במים,פעולות משק המים,"Relates to water saving, not energy saving."
34.20.04.10,הכנסות מגורמי חוץ,פעולות משק המים,"Earmarked revenue for water activities, not energy."
34.20.04.12,ייעוץ,פעולות משק המים,"Consultation for water activities, not energy."
34.20.04.13,ייעוץ לגבייה מכוח חוק המים,פעולות משק המים,"Consultation for water law collection, not energy."
34.20.04.14,ייעוץ ופעולות להתפלת מי ים,פעולות משק המים,"Relates to water desalination, not green energy."
34.20.04.15,מנהלי פרויקטים להתפלה,פעולות משק המים,"Relates to water desalination, not green energy."
34.20.04.16,הסדר פשרה - קרן האיזון,פעולות משק המים,"Relates to water economy, not energy."
34.20.04.17,השתתפות תקציב תאגידי מים,פעולות משק המים,"Water corporations budget, not energy."
34.20.05.01,פיתוח ותחזוקת מערכות מידע,משק המים - כללי,"General IT for water economy, not energy."
34.20.05.02,פרויקט טלמטריה,משק המים - כללי,"Telemetry project for water economy, not energy."
34.20.05.03,"השתתפות במשרד האוצר-מרכב""ה",משק המים - כללי,"General IT project (Merkava), not specific to green energy."
34.20.05.04,השתתפות במשרד האוצר-ממשל זמין,משק המים - כללי,"General E-government project, not specific to green energy."
34.20.05.05,איכות מים ניטור ומדידות,משק המים - כללי,"Relates to water quality monitoring, not energy."
34.20.05.06,"סקר זיהום במתחם תע""ש",משק המים - כללי,"Pollution survey, not specific to green energy."
34.20.05.07,תכנון מפעלי מים,משק המים - כללי,"Relates to water facilities planning, not energy."
34.20.05.08,ניהול וליווי פרויקטים,משק המים - כללי,"General project management for water economy, not energy."
34.20.05.09,ייעוץ ליישום הסכמי השלום,משק המים - כללי,"Political consultation, not related to green energy."
34.20.05.10,מחקרים וסקרים,משק המים - כללי,"General studies for water economy, not energy."
34.20.05.11,השתתפות במשרד התשתיות,משק המים - כללי,"Too general, no clear link to green energy."
34.20.05.12,השתתפות בלשכה המרכזית לסטטיסטיקה לצורך ריכוז נתוני משק המים,משק המים - כללי,"Relates to water data centralization, not energy."
34.20.05.13,השתתפות במשרד החקלאות,משק המים - כללי,"Too general, no clear link to green energy."
34.20.05.14,השתתפות במשרד ראש הממשלה,משק המים - כללי,"Too general, no clear link to green energy."
34.20.05.15,השתתפות במשרד להגנת הסביבה,משק המים - כללי,Environmental protection too broad without specific green energy link.
34.20.05.16,"השתתפות במשרד הפנים-תמ""א 34",משק המים - כללי,"Relates to water resources planning, not energy."
34.20.05.17,השתתפות במשרד התיירות,משק המים - כללי,"Relates to tourism, not green energy."
34.20.05.19,מבצע חסכון במגזר הביתי,משק המים - כללי,"Relates to water saving, not energy saving."
34.20.05.20,השתתפות בשירות המטאורולוגי,משק המים - כללי,"General meteorological service, not specific to green energy."
34.20.05.21,תחזוקת פרויקט החולה,משק המים - כללי,"Relates to Hula Project (water/ecology), not energy."
34.20.05.22,הכנסות מדמי זיכיון - מבצע חיסכון במים במגזר הביתי,משק המים - כללי,"Earmarked revenue for water saving, not energy saving."
34.20.05.23,מבנה דיגום פלמחים,משק המים - כללי,"Sampling structure, likely for water, not energy."
34.20.05.24,הכנסות מאיחוד האירופי,משק המים - כללי,"General earmarked revenue, not specific to green energy."
34.20.05.26,עתודה להשתתפויות,משק המים - כללי,"General provision, no clear link to green energy."
34.21.01.01,פקוח על מכונים ומקורות מים ומניעת זיהום,פיקוח ומניעת זהום,"Relates to water supervision and pollution prevention, not energy."
34.21.01.03,צווים לתיקון המעוות,פיקוח ומניעת זהום,"Rectification orders for water pollution, not energy."
34.21.01.04,הכנסות מחברות ופרטים,פיקוח ומניעת זהום,"Earmarked revenue for water pollution, not energy."
34.21.01.05,"פיקוח ביו""ש מתוקף הסכמי הביניים עם הרשות הפלשתינית",פיקוח ומניעת זהום,"Supervision of water in Judea/Samaria, not energy."
34.21.01.08,פעולות למניעת זיהום הכינרת,פיקוח ומניעת זהום,"Relates to Kinneret pollution prevention, not energy."
34.21.01.09,רזרבה,פיקוח ומניעת זהום,"Reserve for water pollution prevention, not energy."
34.21.01.10,עתודה לפעולות למניעת זיהום,פיקוח ומניעת זהום,"Provision for water pollution prevention, not energy."
34.21.01.11,השתתפות ברשות הטבע והגנים,פיקוח ומניעת זהום,"Nature and Parks Authority is too broad, not specifically green energy."
34.21.01.12,השתתפות במשרד החקלאות - דייג,פיקוח ומניעת זהום,"Relates to fisheries, not green energy."
34.21.01.13,ארכיון מים,פיקוח ומניעת זהום,"Relates to water archive, not energy."
34.21.01.15,השתתפות בשרות המטארולוגי,פיקוח ומניעת זהום,"General meteorological service, not specific to green energy."
34.21.01.95,רזרבה להתייקרות כללית,פיקוח ומניעת זהום,"General reserve for water pollution prevention, not energy."
34.21.03.01,יעול השימוש במים,חסכון במים,"Relates to water use efficiency, not energy."
34.21.03.02,הסברה,חסכון במים,"Information for water saving, not energy."
34.21.03.03,קידום החסכון במים (פרסום וייעול השימוש במים),חסכון במים,"Promoting water saving, not energy saving."
34.21.03.05,הכנסות מקורס ייעול השימוש,חסכון במים,"Earmarked revenue for water efficiency course, not energy."
34.21.03.06,עבודה בלתי צמיתה חודשי עבודה,חסכון במים,"Temporary staff for water saving, not energy."
34.21.03.15,הכנסות מגורמי חוץ,חסכון במים,"Earmarked revenue for water saving, not energy."
34.21.03.50,עתודה לחיסכון במים,חסכון במים,"Provision for water saving, not energy."
34.21.03.95,רזרבה להתיקרויות כללית,חסכון במים,"General reserve for water saving, not energy."
34.21.05.01,מחקרים וסקרים במים,מחקרים וסקרים,"Relates to water studies, not energy."
34.21.05.07,מחקרי התפלה,מחקרים וסקרים,"Relates to water desalination studies, not energy."
34.21.05.10,רזרבה למחקרים וסקרים,מחקרים וסקרים,"Reserve for water studies, not energy."
34.21.05.11,השתתפות בשרות המטורולוגי,מחקרים וסקרים,"General meteorological service, not specific to green energy."
