code,title,program,reason
04.01.11.20,"פרוייקטים - משרד רוה""מ",שירותים מרכזיים,"General projects, not specifically related to renewable energy."
04.01.11.21,השתתפות במשרד לאיכות הסביבה - פרויקט פארק איילון,שירותים מרכזיים,"Environmental project for a park, not renewable energy."
04.01.11.22,השתתפות במשרד החינוך,שירותים מרכזיים,"General ministry participation, not related to renewable energy."
04.01.11.23,השתתפות במשרד הביטחון,שירותים מרכזיים,"General ministry participation, not related to renewable energy."
04.01.11.24,השתתפות בדיור הממשלתי - פרויקט אלמוג,שירותים מרכזיים,"Housing project, not related to renewable energy."
04.01.11.25,פרויקט אלמוג,שירותים מרכזיים,"Housing project, not related to renewable energy."
04.01.11.26,השתתפות במשרד החינוך - פרויקט יד בן צבי,שירותים מרכזיים,"Education/heritage project, not related to renewable energy."
04.01.11.27,השתתפות במשרד הביטחון,שירותים מרכזיים,"General ministry participation, not related to renewable energy."
04.01.11.28,חגיגות 60 שנה למדינה ו-40 שנה לירושלים,שירותים מרכזיים,"National celebrations, not related to renewable energy."
04.01.11.29,"השתתפות במשרד המדע, התרבות והספורט - בית התפוצות",שירותים מרכזיים,"Culture/heritage project, not related to renewable energy."
04.01.11.30,העסקת סטודנטים,שירותים מרכזיים,"General personnel line, not related to renewable energy."
04.01.11.31,שכר עידוד,שירותים מרכזיים,"General personnel line, not related to renewable energy."
04.01.11.32,רזרבה לעמידה ביעד ההוצאה - חגיגות 60 למדינה,שירותים מרכזיים,"Reserve for national celebrations, not related to renewable energy."
04.01.11.33,השתתפות בביתן יהודי באושוויץ,שירותים מרכזיים,"Memorial/heritage project, not related to renewable energy."
04.01.11.35,הרשאה - חגיגות 60 שנה למדינה,שירותים מרכזיים,"National celebrations, not related to renewable energy."
04.01.11.36,השתתפות בלשכת הפרסום הממשלתית במסגרת חגיגות ה-60,שירותים מרכזיים,"National celebrations, not related to renewable energy."
04.01.11.37,השתתפות במשרד הביטחון במסגרת חגיגות ה-60,שירותים מרכזיים,"National celebrations, not related to renewable energy."
04.01.11.38,השתתפות במשרד החינוך במסגרת חגיגות ה-60 למדינה,שירותים מרכזיים,"National celebrations, not related to renewable energy."
04.01.11.39,השתתפות במשרד התיירות- חגיגות ה- 60,שירותים מרכזיים,"National celebrations, not related to renewable energy."
04.01.11.40,השתתפות במשרד התחבורה- חגיגות ה- 60,שירותים מרכזיים,"National celebrations, not related to renewable energy."
04.01.11.41,"השתתפות במשרד המדע, התרבות והספורט- חגיגות ה- 60",שירותים מרכזיים,"National celebrations, not related to renewable energy."
04.01.11.42,"""שירותי כבאות אווירית""",שירותים מרכזיים,"Emergency services, not related to renewable energy."
04.01.11.43,השתתפות משרד הקליטה,שירותים מרכזיים,"General ministry participation, not related to renewable energy."
04.01.11.44,השתתפות ברשות הטבע והגנים,שירותים מרכזיים,"Environmental/nature conservation, not related to renewable energy."
04.01.11.45,השתתפות במשרד לביטחון פנים,שירותים מרכזיים,"General ministry participation, not related to renewable energy."
04.01.11.46,השתתפות המשרד לענייני גימלאים,שירותים מרכזיים,"Social welfare, not related to renewable energy."
04.01.11.47,תכנון מדיניות עבודת הממשלה,שירותים מרכזיים,"General government policy planning, not related to renewable energy."
04.01.11.48,השתתפות במשרד הפנים - תכניות עבודה,שירותים מרכזיים,"General ministry participation, not related to renewable energy."
04.01.11.49,השתתפות ברשות האוכלוסין,שירותים מרכזיים,"Demographics/administration, not related to renewable energy."
04.01.11.50,השתתפות ברשות הטבע והגנים,שירותים מרכזיים,"Environmental/nature conservation, not related to renewable energy."
04.01.11.51,השתתפות המשרד להגנת הסביבה,שירותים מרכזיים,"General environmental protection, not renewable energy specific."
04.01.11.52,השתתפות בסעיף 54 - החלטת ממשלה 3367 - עידוד תרבות הפנאי והנופש,שירותים מרכזיים,"Culture/leisure, not related to renewable energy."
04.01.11.53,השתתפות במשרד התיירות - החלטת ממשלה 3368,שירותים מרכזיים,"Tourism, not related to renewable energy."
04.01.11.54,השתתפות במשרד הבינוי והשיכון - החלטת ממשלה 3855,שירותים מרכזיים,"Construction/housing, not related to renewable energy."
04.01.11.55,מכירת שירותים למשרדי הממשלה,שירותים מרכזיים,"General administrative services, not related to renewable energy."
04.01.11.56,רכישת שירותים ממשרדי הממשלה,שירותים מרכזיים,"General administrative services, not related to renewable energy."
04.01.11.57,רזרבה להשתתפות בסעיף 54,שירותים מרכזיים,"General reserve, not related to renewable energy."
04.01.11.58,השתתפות במשרד הביטחון,שירותים מרכזיים,"General ministry participation, not related to renewable energy."
04.01.11.59,חינוך בלתי פורמלי,שירותים מרכזיים,"Education, not related to renewable energy."
04.01.11.60,"פרוייקט תמ""ר-מע' ממוחשבת לניהול תכניות עבודה",שירותים מרכזיים,"IT/administration project, not related to renewable energy."
04.01.11.61,פעילות המטה הביומטרי,שירותים מרכזיים,"Security/identification activity, not related to renewable energy."
04.01.11.95,רזרבה להתייקרויות כללית,שרותים מרכזיים,"General reserve, not related to renewable energy."
04.01.12.01,תכנית רב שנתית לפיתוח אגן העיר העתיקה והר הזיתים,המינהלה לפרוייקטים,"Urban development/heritage, not related to renewable energy."
04.01.12.02,תכנית רב שנתית לעידוד הצמיחה בירושלים,המינהלה לפרוייקטים,"Urban development, not related to renewable energy."
04.01.12.03,טיפול נקודתי,המינהלה לפרוייקטים,"Vague title, not related to renewable energy."
04.01.12.04,תוכנית רב שנתית לפיתוח אגן העיר העתיקה והר הזיתים,המינהלה לפרוייקטים,"Urban development/heritage, not related to renewable energy."
04.01.12.05,תחזוקת מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site maintenance, not related to renewable energy."
04.01.12.06,תוכנית מרום,המינהלה לפרוייקטים,"Vague program title, not related to renewable energy."
04.01.12.07,רזרבה לתחזוקת הכותל,המינהלה לפרוייקטים,"Reserve for heritage site, not related to renewable energy."
04.01.12.08,פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.09,רזרבה לעמידה ביעד ההוצאה,המינהלה לפרוייקטים,"General reserve, not related to renewable energy."
04.01.12.10,השתתפות משרד הביטחון -  פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.11,השתתפות משרד החינוך - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.12,השתתפות משרד השיכון - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.13,השתתפות משרד התיירות - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.14,השתתפות משרד הפנים - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.15,השתתפות משרד התחבורה - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.16,השתתפות משרד לביטחון פנים - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.17,השתתפות מנהל מקרקעי ישראל - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.18,השתתפות משרד האוצר - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.19,תכנית רב שנתית לעידוד הצמיחה בירושלים (הרשאה להתחייב),המינהלה לפרוייקטים,"Urban development, not related to renewable energy."
04.01.12.20,יעודה לטיפול בילדים בסיכון,המינהלה לפרוייקטים,"Social welfare, not related to renewable energy."
04.01.12.21,יעודה לטיפול בתקיפה מינית וזנות,המינהלה לפרוייקטים,"Social welfare, not related to renewable energy."
04.01.12.22,פיתוח שער המוגרבים-רשות העתיקות,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.23,פיתוח שער המוגרבים,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.24,השתתפות משרד לביטחון פנים - פיתוח שער המוגרבים,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.25,"השתתפות במשרד התעשייה, המסחר והתעסוקה - ילדים בסיכון",המינהלה לפרוייקטים,"Social welfare, not related to renewable energy."
04.01.12.26,השתתפות במשרד הרווחה - ילדים בסיכון,המינהלה לפרוייקטים,"Social welfare, not related to renewable energy."
04.01.12.27,רזרבה לפרויקטים,המינהלה לפרוייקטים,"General reserve, not related to renewable energy."
04.01.12.28,השתתפות במשרד הבריאות,המינהלה לפרוייקטים,"General ministry participation, not related to renewable energy."
04.01.12.29,השתתפות מינהל מקרקעי ישראל - פיתוח שער המוגרבים,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.30,השתתפות בלשכת הפרסום הממשלתית,המינהלה לפרוייקטים,"General administration, not related to renewable energy."
04.01.12.31,רזרבה להשתתפויות,המינהלה לפרוייקטים,"General reserve, not related to renewable energy."
04.01.12.32,השתתפות משרד ראש הממשלה,המינהלה לפרוייקטים,"General ministry participation, not related to renewable energy."
04.01.12.40,השתתפות משרד התיירות בפיתוח שער המוגרבים,המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.45,תוכנית רב שנתית לפיתוח הגן העיר העתיקה והר הזיתים (הרשאה להתחייב),המינהלה לפרוייקטים,"Urban development/heritage, not related to renewable energy."
04.01.12.46,השתתפות במשרד הפנים,המינהלה לפרוייקטים,"General ministry participation, not related to renewable energy."
04.01.12.47,השתתפות במשרד החקלאות - חטיבה להתישבות,המינהלה לפרוייקטים,"Agriculture/settlement, not related to renewable energy."
04.01.12.48,פיתוח מנהרות הכותל (הרשאה להתחייב),המינהלה לפרוייקטים,"Heritage site development, not related to renewable energy."
04.01.12.49,השתתפות משרד החינוך,המינהלה לפרוייקטים,"General ministry participation, not related to renewable energy."
04.01.12.50,הקמת גרעיני משימה עירוניים,המינהלה לפרוייקטים,"Urban development/social, not related to renewable energy."
04.01.12.60,רזרבה להתשתתפויות,המינהלה לפרוייקטים,"General reserve, not related to renewable energy."
04.01.12.61,תוכנית לעשייה ציונית,המינהלה לפרוייקטים,"Ideological/social program, not related to renewable energy."
04.01.12.62,רזרבה לפעולות המשרד,המינהלה לפרוייקטים,"General reserve, not related to renewable energy."
04.01.12.63,מרכזי צעירים,המינהלה לפרוייקטים,"Social/youth program, not related to renewable energy."
04.01.12.95,רזרבה להתייקוריות כללית,המינהלה לפרוייקטים,"General reserve, not related to renewable energy."
04.01.19.01,שיא כח אדם,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.02,עבודה בלתי צמיתה,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.03,עלויות פרישה,אמרכלות,"General personnel costs, not related to renewable energy."
04.01.19.04,כוננויות,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.05,"השת, משרד הביטחון",אמרכלות,"General ministry participation, not related to renewable energy."
04.01.19.06,"קניית שרותי כ""א",אמרכלות,"General personnel services, not related to renewable energy."
04.01.19.07,"עב""צ - קשבים",אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.08,שעות נוספות,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.09,"נסיעות לחו""ל",אמרכלות,"General administration, not related to renewable energy."
04.01.19.10,תפעול ואחזקה,אמרכלות,"General operation and maintenance, not related to renewable energy."
04.01.19.11,הכנסות ממכירת מכרזים,אמרכלות,"General revenue, not related to renewable energy."
04.01.19.12,הכנסות ממכירת מכרזים,אמרכלות,"General revenue, not related to renewable energy."
04.01.19.13,תפעול,אמרכלות,"General operation, not related to renewable energy."
04.01.19.14,השתתפות באחזקת הקריה,אמרכלות,"General administration, not related to renewable energy."
04.01.19.15,השתתפות בשכר מתמחים,אמרכלות,"General personnel costs, not related to renewable energy."
04.01.19.16,מתמחים,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.19,הכנסה מההסתדרות הציונית,אמרכלות,"General revenue, not related to renewable energy."
04.01.19.20,"הפעלת בתי ספר בחב""מ",אמרכלות,"Education, not related to renewable energy."
04.01.19.30,אחזקה,אמרכלות,"General maintenance, not related to renewable energy."
04.01.19.31,שיפוץ מערכת חשמל,אמרכלות,"General electrical system renovation, not renewable energy specific."
04.01.19.32,דמי שמוש בנכסי מדינה,אמרכלות,"General revenue, not related to renewable energy."
04.01.19.33,מיסי ארנונה,אמרכלות,"General administration, not related to renewable energy."
04.01.19.34,שכר דירה,אמרכלות,"General administration, not related to renewable energy."
04.01.19.35,שיא כח אדם,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.36,עבודה ארעית,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.37,החזר הוצאות רכב,אמרכלות,"General administration, not related to renewable energy."
04.01.19.38,שעות נוספות,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.39,עובדים לא משובצים - שיא כח אדם,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.40,עובדים לא משובצים - עבודה ארעית,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.41,רכישת רכבים,אמרכלות,"General administration, not related to renewable energy."
04.01.19.42,שכר דירה,אמרכלות,"General administration, not related to renewable energy."
04.01.19.43,"תפעול, אחזקה, דואר טלפונים ומשלוחים",אמרכלות,"General administration, not related to renewable energy."
04.01.19.44,דלק לרכב ממשלתי,אמרכלות,"Fuel for vehicles, not renewable energy."
04.01.19.45,אחזקת רכב ממשלתי,אמרכלות,"General administration, not related to renewable energy."
04.01.19.46,הדרכת עובדים,אמרכלות,"General personnel training, not related to renewable energy."
04.01.19.47,שירותי ייעוץ,אמרכלות,"General consulting services, not related to renewable energy."
04.01.19.48,מיכון,אמרכלות,"General equipment/mechanization, not related to renewable energy."
04.01.19.49,פעולות אבטחה ושמירה,אמרכלות,"General administration, not related to renewable energy."
04.01.19.50,הדרכה והשתלמות,אמרכלות,"General personnel training, not related to renewable energy."
04.01.19.51,דואר טלפונים ומשלוחים,אמרכלות,"General administration, not related to renewable energy."
04.01.19.52,פעולות רווחה,אמרכלות,"Social welfare, not related to renewable energy."
04.01.19.53,הוצאות שמירה וביטחון,אמרכלות,"General administration, not related to renewable energy."
04.01.19.54,השתתפות נציבות שירות המדינה בתחזוקה,אמרכלות,"General administration, not related to renewable energy."
04.01.19.55,הכנסות מתפעול,אמרכלות,"General revenue, not related to renewable energy."
04.01.19.56,העסקת עובדים זמניים,אמרכלות,"General personnel line, not related to renewable energy."
04.01.19.57,הכנסות ממכונים,אמרכלות,Not related to renewable energy.
04.01.19.58,הכנסות ממכונים,אמרכלות,Not related to renewable energy.
04.01.19.59,פסקי דין,אמרכלות,Not related to renewable energy.
04.01.19.61,החזר הוצאות רכב,אמרכלות,Not related to renewable energy.
04.01.19.62,העסקת סטודנטים - קשבים,אמרכלות,Not related to renewable energy.
04.01.19.63,דלק לרכב ממשלתי,אמרכלות,Not related to renewable energy.
04.01.19.64,אחזקת רכב ממשלתי,אמרכלות,Not related to renewable energy.
04.01.19.65,נסיעות והובלה,אמרכלות,Not related to renewable energy.
04.01.19.66,רכישת רכב,אמרכלות,Not related to renewable energy.
04.01.19.67,רכישת כלי רכב ממשלתיים,אמרכלות,Not related to renewable energy.
04.01.19.68,השתתפות רשות החברות באחזקה,אמרכלות,Not related to renewable energy.
04.01.19.69,שעות נוספות-קשבים,אמרכלות,Not related to renewable energy.
04.01.19.70,השתתפות במשרד ראש הממשלה,אמרכלות,"Title too general, not about renewable energy."
04.01.19.71,השתתפות מנהלת שרותי דת,אמרכלות,Not related to renewable energy.
04.01.19.72,אבטחת הרבנות הראשית,אמרכלות,Not related to renewable energy.
04.01.19.75,"השתתפות משרד התמ""ת",אמרכלות,"Title too general, not about renewable energy."
04.01.19.76,"השתתפות במשרד התמ""ת",אמרכלות,"Title too general, not about renewable energy."
04.01.19.77,פרוייקט חירום השתתפות במשרד הביטחון,אמרכלות,Not related to renewable energy.
04.01.19.78,"שכר דירה - מל""ל",אמרכלות,Not related to renewable energy.
04.01.19.90,השתתפות משרדים באחזקה,אמרכלות,"Title too general, not about renewable energy."
04.01.19.91,"השתתפות הנש""מ בדיור",אמרכלות,Not related to renewable energy.
04.01.19.92,"השתתפות נש""מ באחזקה",אמרכלות,Not related to renewable energy.
04.01.19.94,מחשוב יחידות המשרד,אמרכלות,Not related to renewable energy.
04.01.19.95,הכנסות ממכונים,אמרכלות,Not related to renewable energy.
04.01.19.96,הוצאות אירגוניות שונות,אמרכלות,"Title too general, not about renewable energy."
04.01.19.97,שכירת רכב,אמרכלות,Not related to renewable energy.
04.01.19.98,רזרבה להוצאות כח אדם,אמרכלות,"Title too general, not about renewable energy."
04.01.19.99,רזרבה משרדית,אמרכלות,"Title too general, not about renewable energy."
04.01.21.01,פעילות הועדה הבינמשרדית להערכות לרעידות אדמה,הוועדה הבינמשרדית,Not related to renewable energy.
04.01.21.02,שיא כוח אדם,הוועדה הבינמשרדית,"Title too general, not about renewable energy."
04.01.21.03,עבודה בלתי צמיתה,הוועדה הבינמשרדית,"Title too general, not about renewable energy."
04.01.21.04,החזר הוצאות רכב,הוועדה הבינמשרדית,Not related to renewable energy.
04.01.21.05,שעות נוספות,הוועדה הבינמשרדית,"Title too general, not about renewable energy."
04.01.21.06,רזרבה ליישום החלטת הממשלה 2699 מיום 9.1.2011,הוועדה הבינמשרדית,"Title too general, not about renewable energy."
04.01.21.10,השתתפות במשרדי הממשלה,הוועדה הבינמשרדית,"Title too general, not about renewable energy."
04.01.61.01,שכר עובדים,מחקרים שונים,"Title too general, not about renewable energy."
04.01.61.04,הוצאות מנהליות,מחקרים שונים,"Title too general, not about renewable energy."
04.01.61.05,מחקרים,מחקרים שונים,Research alone not specific to renewable energy.
04.01.61.06,השתתפות משרדי ממשלה בשכר,מחקרים שונים,"Title too general, not about renewable energy."
04.01.61.07,הכנסות מגורמי חוץ,מחקרים שונים,"Title too general, not about renewable energy."
04.01.61.08,השתתפות משרדי הממשלה בקניות,מחקרים שונים,"Title too general, not about renewable energy."
04.01.64.29,עמותת מדרשת בית שמש,השתתפות אפוטרופוס,Not related to renewable energy.
04.01.79.01,"העברה לבש""ן","תכנית בש""ן",Not related to renewable energy.
04.01.79.02,"השתתפות תמ""ס","תכנית בש""ן",Not related to renewable energy.
04.01.79.03,"רזרבה להתייקרות - תשלומי העברה לבש""ן","תכנית בש""ן",Not related to renewable energy.
04.01.86.01,שמש לאחוה ודו- קיום,שמש לאחוה ודו-קיום,Not related to renewable energy.
04.01.90.01,פעולות בעקבות המצב הבטחוני בצפון,פעולות בעקבות המצב,Not related to renewable energy.
04.01.90.02,השתתפות במשרד החינוך,פעולות בעקבות המצב,"Title too general, not about renewable energy."
04.01.90.03,"השתתפות משרד משנה לרוה""מ במשרד המדע התרבות וספורט - מו""פ בקו עימות",פעולות בעקבות המצב,Not related to renewable energy.
04.01.90.04,"השתתפות משרד רוה""מ במשרד הרווחה - מצב החירום בצפון",פעולות בעקבות המצב,Not related to renewable energy.
04.01.90.05,השתתפות במשרד הביטחון למימון תכנית רענון לתושבי הצפון,פעולות בעקבות המצב,Not related to renewable energy.
04.01.90.06,תשלום עבור שהיית תושבי הצפון בבתי מלון,פעולות בעקבות המצב,Not related to renewable energy.
04.01.92.01,משרד ראש הממשלה - מנהלת שיקום,משרד ראש הממשלה -,Not related to renewable energy.
04.01.92.02,השת' אפוטרופוס,משרד ראש הממשלה -,"Title too general, not about renewable energy."
04.01.94.01,קרן מנחם בדר,קרן מנחם בדר,Not related to renewable energy.
04.01.94.02,השתת' אפוטרופוס,קרן מנחם בדר,"Title too general, not about renewable energy."
04.01.99.01,"בית מוריה - זה""ב","בית מוריה ""זה""ב",Not related to renewable energy.
04.01.99.02,השתת; אפוטרופוס,"בית מוריה ""זה""ב","Title too general, not about renewable energy."
04.01.99.03,ערית מעלה אדומים,"בית מוריה ""זה""ב",Not related to renewable energy.
04.01.99.04,השתתפות אפוטרופוס,"בית מוריה ""זה""ב","Title too general, not about renewable energy."
04.02.11.01,שיא כח אדם,לשכת ראש הממשלה,"Title too general, not about renewable energy."
04.02.11.02,שעות נוספות,לשכת ראש הממשלה,"Title too general, not about renewable energy."
04.02.11.03,קרן לרשות ראש הממשלה,לשכת ראש הממשלה,"Title too general, not about renewable energy."
04.02.11.04,ארוח אישים,לשכת ראש הממשלה,Not related to renewable energy.
04.02.11.05,הכנסות מתרומות,לשכת ראש הממשלה,"Title too general, not about renewable energy."
04.02.11.06,"פרסי רוה""מ לסופרים ומלחינים",לשכת ראש הממשלה,Not related to renewable energy.
04.02.11.07,השתתפות אפוטרופוס כללי,לשכת ראש הממשלה,"Title too general, not about renewable energy."
04.02.11.08,"פרס רוה""מ - קרן הילד",לשכת ראש הממשלה,Not related to renewable energy.
04.02.11.09,"נסיעות לחו""ל",לשכת ראש הממשלה,Not related to renewable energy.
04.02.11.10,השתתפות גורמי חוץ,לשכת ראש הממשלה,"Title too general, not about renewable energy."
04.02.11.11,תגמול למסייעים בעליה,לשכת ראש הממשלה,Not related to renewable energy.
04.02.11.12,בית ראש הממשלה - תפעול ואחזקה,לשכת ראש הממשלה,Not related to renewable energy.
04.02.11.13,עבודה בלתי צמיתה,לשכת ראש הממשלה,"Title too general, not about renewable energy."
04.02.11.14,תגמול למסייעים בעליה,לשכת ראש הממשלה,Not related to renewable energy.
04.02.11.15,השתתפות מסעיף 15,לשכת ראש הממשלה,"Title too general, not about renewable energy."
04.02.11.16,הוצאות אבטחה - מחסומים,לשכת ראש הממשלה,Not related to renewable energy.
04.02.11.17,"העסקת סטודנטים - בית רוה""מ",לשכת ראש הממשלה,Not related to renewable energy.
04.02.11.95,רזרבה להתייקרויות כללית,לשכת ראש הממשלה,"Title too general, not about renewable energy."
04.02.12.01,שיא כח אדם,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.12.02,שעות נוספות,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.12.03,פעולות מיוחדות,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.12.04,ועדות ממשלתיות,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.12.05,שרותי מזכירות לשרים שפרשו,מזכירות הממשלה,Not related to renewable energy.
04.02.12.06,כוננויות,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.12.07,עבודה ארעית,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.12.08,כוננויות,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.12.09,עבודה בלתי צמיתה,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.12.11,קלידת חומר היסטורי,מזכירות הממשלה,Not related to renewable energy.
04.02.12.12,השתתפות משרדים בקלידה,מזכירות הממשלה,Not related to renewable energy.
04.02.12.13,עלויות פרישה,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.12.14,פרויקט מיכון,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.12.95,רזרבה להתייקרויות כללית,מזכירות הממשלה,"Title too general, not about renewable energy."
04.02.14.01,שיא כח-אדם,יעוץ לראש הממשלה,"Title too general, not about renewable energy."
04.02.14.02,שעות נוספות,יעוץ לראש הממשלה,"Title too general, not about renewable energy."
04.02.14.03,פעולות מיוחדות,יעוץ לראש הממשלה,"Title too general, not about renewable energy."
04.02.14.04,"פעולות הסברה בחו""ל",יעוץ לראש הממשלה,Not related to renewable energy.
04.02.14.05,"תכנון, פתוח מחקרים, ייעוץ וסקרים",יעוץ לראש הממשלה,Research alone not specific to renewable energy.
04.02.14.06,הוצאות ארגוניות,יעוץ לראש הממשלה,"Title too general, not about renewable energy."
04.02.14.07,פעולות אי אלימות במשפחה,יעוץ לראש הממשלה,Not related to renewable energy.
04.02.14.08,ייעוץ וסקרים,יעוץ לראש הממשלה,"Title too general, not about renewable energy."
04.02.14.09,כוננויות,יעוץ לראש הממשלה,"Title too general, not about renewable energy."
04.02.14.10,עבודה בלתי צמיתה,יעוץ לראש הממשלה,"Title too general, not about renewable energy."
04.02.14.11,ייעוץ וסקרים,יעוץ לראש הממשלה,"Title too general, not about renewable energy."
04.02.14.95,רזרבה להתייקרויות כללית,יעוץ לראש הממשלה,"Title too general, not about renewable energy."
04.02.19.01,שיא כח אדם - ביטחון,אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.02,שכר מאבטחים,אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.03,השתתפות במשטרה,אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.04,"עב""צ לאבטחה",אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.05,הדרכה - מאבטחים,אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.06,הדרכה מאבטחים,אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.08,שעות נוספות,אמרכלות ראשות הממשלה,"Title too general, not about renewable energy."
04.02.19.09,"נסיעות לחו""ל",אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.10,מאבטחים -שעות תעסוקה,אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.11,השתתפות גורמי חוץ,אמרכלות ראשות הממשלה,"Title too general, not about renewable energy."
04.02.19.12,כוננויות,אמרכלות ראשות הממשלה,"Title too general, not about renewable energy."
04.02.19.13,אבטחת בית ראש הממשלה,אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.14,קניית שירותי שמירה,אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.15,מיגון ואבטחת חוות השקמים,אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.16,דמי שימוש מנחת,אמרכלות ראשות הממשלה,Not related to renewable energy.
04.02.19.17,השתתפות בנציבות המים,אמרכלות ראשות הממשלה,Water Commission not about renewable energy.
04.02.19.18,קניית שרותי שמירה,אמרכלות ראשות הממשלה,Not related to renewable energy.
