code,year,amount_allocated,amount_revised,amount_used
04.01.63.22,2006,0,0,0
04.01.63.23,2001,0,-50000,0
04.01.63.23,2002,0,-90000,-50000
04.01.63.23,2003,0,-40000,-20000
04.01.63.23,2004,0,-20000,0
04.01.63.23,2005,0,0,0
04.01.63.23,2006,0,0,0
04.01.63.24,2001,0,20000,20000
04.01.63.24,2002,0,0,0
04.01.63.24,2003,0,0,0
04.01.63.24,2004,0,0,0
04.01.63.25,2001,0,-20000,-20000
04.01.63.25,2002,0,0,0
04.01.63.25,2003,0,0,0
04.01.63.25,2004,0,0,0
04.01.63.26,2001,0,25000,0
04.01.63.26,2002,0,100000,0
04.01.63.26,2003,0,0,0
04.01.63.26,2004,0,0,0
04.01.63.27,2001,0,-25000,0
04.01.63.27,2002,0,-100000,0
04.01.63.27,2003,0,0,0
04.01.63.27,2004,0,0,0
04.01.63.28,2001,0,20000,0
04.01.63.28,2002,0,20000,0
04.01.63.28,2003,0,0,0
04.01.63.28,2004,0,0,0
04.01.63.29,2001,0,-20000,0
04.01.63.29,2002,0,-20000,0
04.01.63.29,2003,0,0,0
04.01.63.29,2004,0,0,0
04.01.63.30,2001,0,50000,50000
04.01.63.30,2002,0,40000,0
04.01.63.30,2003,0,40000,40000
04.01.63.30,2004,0,0,0
04.01.63.30,2005,0,0,0
04.01.63.31,2001,0,-50000,-50000
04.01.63.31,2002,0,-40000,0
04.01.63.31,2003,0,-40000,-40000
04.01.63.31,2004,0,0,0
04.01.63.31,2005,0,0,0
04.01.63.32,2001,0,25000,25000
04.01.63.32,2002,0,0,0
04.01.63.32,2003,0,0,0
04.01.63.32,2004,0,0,0
04.01.63.33,2001,0,-25000,-25000
04.01.63.33,2002,0,0,0
04.01.63.33,2003,0,0,0
04.01.63.33,2004,0,0,0
04.01.63.34,2001,0,25000,25000
04.01.63.34,2002,0,8000,0
04.01.63.34,2003,0,8000,0
04.01.63.34,2004,0,0,0
04.01.63.34,2005,0,0,0
04.01.63.35,2001,0,-25000,-25000
04.01.63.35,2002,0,-8000,0
04.01.63.35,2003,0,-8000,0
04.01.63.35,2004,0,0,0
04.01.63.35,2005,0,0,0
04.01.63.36,2001,0,75000,75000
04.01.63.36,2002,0,60000,30000
04.01.63.36,2003,0,30000,0
04.01.63.36,2004,0,0,0
04.01.63.36,2005,0,0,0
04.01.63.37,2001,0,-75000,-75000
04.01.63.37,2002,0,-60000,-30000
04.01.63.37,2003,0,-30000,0
04.01.63.37,2004,0,0,0
04.01.63.37,2005,0,0,0
04.01.63.38,2001,0,20000,20000
04.01.63.38,2002,0,0,0
04.01.63.38,2003,0,0,0
04.01.63.38,2004,0,0,0
04.01.63.39,2001,0,-20000,-20000
04.01.63.39,2002,0,0,0
04.01.63.39,2003,0,0,0
04.01.63.39,2004,0,0,0
04.01.63.40,2001,0,25000,25000
04.01.63.40,2002,0,0,0
04.01.63.40,2003,0,0,0
04.01.63.40,2004,0,0,0
04.01.63.41,2001,0,-25000,-25000
04.01.63.41,2002,0,0,0
04.01.63.41,2003,0,0,0
04.01.63.41,2004,0,0,0
04.01.63.42,2001,0,25000,25000
04.01.63.42,2002,0,50000,0
04.01.63.42,2003,0,85000,85000
04.01.63.42,2004,0,0,0
04.01.63.42,2005,0,0,0
04.01.63.42,2006,0,33000,0
04.01.63.42,2007,0,63000,33000
04.01.63.42,2008,0,30000,30000
04.01.63.42,2009,0,0,0
04.01.63.42,2010,0,0,0
04.01.63.43,2001,0,-25000,-25000
04.01.63.43,2002,0,-50000,0
04.01.63.43,2003,0,-85000,-85000
04.01.63.43,2004,0,0,0
04.01.63.43,2005,0,0,0
04.01.63.44,2001,0,100000,100000
04.01.63.44,2002,0,0,0
04.01.63.44,2003,0,75000,75000
04.01.63.44,2004,0,0,0
04.01.63.44,2005,0,0,0
04.01.63.45,2001,0,-100000,-100000
04.01.63.45,2002,0,0,0
04.01.63.45,2003,0,-75000,-75000
04.01.63.45,2004,0,0,0
04.01.63.45,2005,0,0,0
04.01.63.46,2001,0,50000,0
04.01.63.46,2002,0,50000,0
04.01.63.46,2003,0,50000,0
04.01.63.46,2004,0,0,0
04.01.63.46,2005,0,0,0
04.01.63.47,2001,0,-50000,0
04.01.63.47,2002,0,-50000,0
04.01.63.47,2003,0,-50000,0
04.01.63.47,2004,0,0,0
04.01.63.47,2005,0,0,0
04.01.63.48,2001,0,20000,0
04.01.63.48,2002,0,20000,0
04.01.63.48,2003,0,0,0
04.01.63.48,2004,0,0,0
04.01.63.49,2001,0,-20000,0
04.01.63.49,2002,0,-20000,0
04.01.63.49,2003,0,0,0
04.01.63.49,2004,0,0,0
04.01.63.50,2001,0,120000,120000
04.01.63.50,2002,0,0,0
04.01.63.50,2003,0,0,0
04.01.63.50,2004,0,0,0
04.01.63.51,2001,0,-120000,-120000
04.01.63.51,2002,0,0,0
04.01.63.51,2003,0,0,0
04.01.63.51,2004,0,0,0
04.01.82.01,1997,0,0,0
04.02.11.08,1997,40000,40000,0
04.02.11.08,1998,41000,80000,40000
04.02.11.08,1999,39000,39000,40845
04.02.11.08,2000,42000,0,0
04.02.11.08,2001,57000,114000,114000
04.02.11.08,2002,58000,0,0
04.02.11.08,2003,58000,0,0
04.02.11.08,2004,48000,0,0
04.02.11.08,2005,37000,0,0
04.02.11.08,2006,32000,27000,0
04.02.11.08,2007,0,0,0
04.02.11.08,2008,0,0,0
04.02.71.10,2003,93000,60000,55036
04.02.71.10,2004,0,0,0
04.02.71.10,2005,0,0,0
04.02.71.10,2009,0,500000,500000
04.02.71.10,2010,0,0,0
04.02.71.10,2011,0,0,0
04.06.02.01,1997,0,0,0
19.32.05.21,2000,570000,570000,570000
19.32.05.21,2001,0,0,0
19.32.05.21,2002,0,0,0
19.32.05.21,2003,0,0,0
19.32.05.21,2004,0,0,0
20.21.12.47,1997,4409000,0,0
20.21.12.47,1998,4703000,186000,185340
20.21.12.47,1999,4854000,29000,0
20.21.12.47,2000,4047000,0,0
20.21.12.47,2001,4083000,0,0
20.21.12.47,2002,3367000,0,0
20.21.12.47,2003,2435000,0,0
20.21.12.47,2004,2423000,0,0
20.21.12.47,2005,2433000,0,0
20.21.12.47,2006,2294000,0,0
20.21.12.47,2007,1952000,0,0
20.21.12.47,2008,1632000,0,0
20.21.12.47,2009,1301000,0,0
20.21.12.47,2010,1212000,0,0
20.21.12.47,2011,1045000,0,0
20.21.12.47,2012,1146000,0,0
20.21.12.47,2013,1085000,0,0
20.21.12.47,2014,1090000,0,0
20.21.12.47,2015,0,0,0
20.21.12.47,2016,0,0,0
20.24.05.76,1997,8059000,7564000,6894827
20.24.05.76,1998,7316000,7121000,5937538
20.24.05.76,1999,6579000,16451000,15383262
20.24.05.76,2000,44360000,36299000,31393279
20.24.05.76,2001,40517000,39487000,39294678
20.24.05.76,2002,26277000,20086000,22207507
20.24.05.76,2003,13450000,16184000,16714128
20.24.05.76,2004,13959000,17062000,13081518
20.24.05.76,2005,14144000,20757000,17909647
20.24.05.76,2006,13361000,16939000,12398533
20.24.05.76,2007,9884000,13391000,12293693
20.24.05.76,2008,8473000,14804000,9108964
20.24.05.76,2009,6815000,18042000,12560723
20.24.05.76,2010,6422000,21144000,13532983
20.24.05.76,2011,13347000,21317000,9712243
20.24.05.76,2012,13194000,22796000,15326249
20.24.05.76,2013,11629000,21048000,12601820
20.24.05.76,2014,10129000,17668000,15220209
20.24.05.76,2015,0,0,0
20.24.05.76,2016,0,0,0
20.24.05.79,1997,1441000,1972000,1695242
20.24.05.79,1998,1282000,2898000,2896160
20.24.05.79,1999,0,2280000,2266300
20.24.05.79,2000,1073000,2073000,2073000
20.24.05.79,2001,1100000,1078000,1012543
20.24.05.79,2002,1000000,860000,860000
20.24.05.79,2003,782000,0,0
20.24.05.79,2004,694000,0,0
20.24.05.79,2005,707000,2000,0
20.24.05.79,2006,677000,0,0
20.24.05.79,2007,0,0,0
20.24.05.79,2008,0,0,0
20.24.10.41,1997,94000,0,0
20.24.10.41,1998,100000,0,0
20.24.10.41,1999,0,0,0
20.24.10.41,2000,0,0,0
20.24.10.41,2001,0,0,0
20.24.10.41,2002,0,0,0
20.24.14.12,2005,0,1000000,0
20.24.14.12,2006,0,8982000,525672
20.24.14.12,2007,9461000,15799000,3453493
20.24.14.12,2008,5101000,14360000,7741157
20.24.14.12,2009,5192000,22352000,15111554
20.24.14.12,2010,5372000,24830000,19141329
20.24.14.12,2011,5268000,29689000,16386792
20.24.14.12,2012,5160000,26251000,16315503
20.24.14.12,2013,5315000,28497000,21000291
20.24.14.12,2014,5368000,30723000,26344293
20.24.14.12,2015,0,0,0
20.24.14.12,2016,0,0,0
20.26.15.47,2005,0,300000,289841
20.26.15.47,2006,907000,796000,795841
20.26.15.47,2007,1573000,1418000,749730
20.26.15.47,2008,1323000,1157000,907270
20.26.15.47,2009,1059000,518000,518000
20.26.15.47,2010,1046000,725000,232000
20.26.15.47,2011,1021000,1214000,699998
20.26.15.47,2012,998000,1031000,730683
20.26.15.47,2013,969000,700000,699628
20.26.15.47,2014,855000,503000,0
20.26.15.47,2015,0,0,0
20.26.15.47,2016,0,0,0
20.26.15.51,2007,0,4200000,0
20.26.15.51,2008,0,0,0
20.26.15.51,2009,0,0,0
20.27.01.65,1997,1135000,1000000,999999
20.27.01.65,1998,1027000,1229000,1219624
20.27.01.65,1999,951000,2000000,1934219
20.27.01.65,2000,0,0,0
20.27.01.65,2001,0,0,0
20.27.01.65,2002,0,0,0
20.27.06.78,1997,0,0,0
20.27.06.78,1998,0,0,0
20.27.06.78,1999,0,0,0
20.27.06.78,2006,0,50000,50000
20.27.06.78,2007,0,45000,0
20.27.06.78,2008,0,0,0
20.27.06.78,2009,0,0,0
20.27.06.80,1997,2418000,4718000,4583900
20.27.06.80,1998,2189000,4489000,4377947
20.27.06.80,1999,2034000,4485000,4484991
20.27.06.80,2000,4129000,5825000,5824910
20.27.06.80,2001,8460000,8203000,8174236
20.27.06.80,2002,7594000,7881000,5991219
20.27.06.80,2003,4801000,5348000,5345699
20.27.06.80,2004,4724000,5577000,5577000
20.27.06.80,2005,4810000,6265000,5292948
20.27.06.80,2006,4823000,5775000,5294695
20.27.06.80,2007,3582000,5614000,5614000
20.27.06.80,2008,3086000,5086000,5086000
20.27.06.80,2009,2488000,6147000,5819560
20.27.06.80,2010,2361000,4362000,4220181
20.27.06.80,2011,2289000,5230000,4957436
20.27.06.80,2012,2242000,6000000,4020103
20.27.06.80,2013,2145000,7965000,6688067
20.27.06.80,2014,2166000,6389000,5887888
20.27.06.80,2015,0,0,0
20.27.06.80,2016,0,0,0
20.27.15.43,1997,3984000,4086000,4077626
20.27.15.43,1998,4244000,4501000,4500531
20.27.15.43,1999,4409000,4866000,4859475
20.27.15.43,2000,4567000,4667000,4667257
20.27.15.43,2001,4955000,7256000,7245368
20.27.15.43,2002,5220000,6170000,5516918
20.27.15.43,2003,5320000,5983000,5980031
20.27.15.43,2004,5238000,4486000,4480211
20.27.15.43,2005,5326000,5923000,5696902
20.27.15.43,2006,6255000,5785000,5457743
20.27.15.43,2007,5454000,6065000,5897804
20.27.15.43,2008,5666000,5916000,5868618
20.27.15.43,2009,5748000,5748000,5747018
20.27.15.43,2010,5934000,6652000,6443014
20.27.15.43,2011,6052000,6111000,6110138
20.27.15.43,2012,6047000,7344000,5601043
20.27.15.43,2013,6030000,10002000,10002000
20.27.15.43,2014,6088000,7990000,7989999
20.27.15.43,2015,0,0,0
20.27.15.43,2016,0,0,0
20.41.01.32,2015,50953000,84308000,74289806
20.41.01.32,2016,49932000,75104000,71613087
20.41.01.32,2017,64052000,80951000,80940667
20.41.01.32,2018,68747000,93815000,93778318
20.41.01.32,2019,63345000,98167000,98307547
20.41.01.32,2020,,0,0
20.41.01.32,2021,0,0,0
20.46.02.42,2015,25284000,21661000,18077244
20.46.02.42,2016,24502000,27305000,1626328
20.46.02.42,2017,24862000,47910000,13939215
20.46.02.42,2018,25235000,30839000,15119139
20.46.02.42,2019,22590000,35039000,22686944
20.46.02.42,2020,,0,0
20.46.02.42,2021,0,0,0
20.46.06.09,2015,6529000,8579000,2314359
20.46.06.09,2016,4350000,9902000,3247904
20.46.06.09,2017,3963000,14417000,2057570
20.46.06.09,2018,3578000,12905000,4431542
20.46.06.09,2019,3199000,9035000,5673304
20.46.06.09,2020,,0,0
20.46.06.09,2021,0,0,0
20.46.06.13,2015,5070000,5522000,5191099
20.46.06.13,2016,1709000,5393000,3690054
20.46.06.13,2017,1558000,6022000,4325191
20.46.06.13,2018,1408000,3509000,3429376
20.46.06.13,2019,1261000,1290000,1259065
20.46.06.13,2020,,0,0
20.46.06.13,2021,0,0,0
20.46.06.25,2015,4134000,0,0
20.46.06.25,2016,11819000,3004000,0
20.46.06.25,2017,31504000,4576000,549231
20.46.06.25,2018,31859000,4894000,1679884
20.46.06.25,2019,31753000,8121000,2539808
20.46.06.25,2020,,0,0
20.46.06.25,2021,0,0,0
20.46.06.26,2015,37779000,32189000,7733173
20.46.06.26,2016,25800000,21166000,16868007
20.46.06.26,2017,62010000,58214000,38586046
20.46.06.26,2018,62940000,67601000,35692748
20.46.06.26,2019,78892000,58738000,33168566
20.46.06.26,2020,,0,0
20.46.06.26,2021,0,0,0
20.46.07.01,2015,2871000,4015000,1937003
20.46.07.01,2016,1501000,3602000,3129891
20.46.07.01,2017,1360000,3321000,1983811
20.46.07.01,2018,1223000,3542000,1540796
20.46.07.01,2019,1088000,3147000,2646588
20.46.07.01,2020,,0,0
20.46.07.01,2021,0,0,0
20.46.07.03,2015,3256000,13061000,5919861
20.46.07.03,2016,8215000,18643000,9864839
20.46.07.03,2017,7610000,22031000,8154327
20.46.07.03,2018,7724000,22150000,7926007
20.46.07.03,2019,24699000,23022000,13240557
20.46.07.03,2020,,0,0
20.46.07.03,2021,0,0,0
20.46.07.04,2015,691000,2166000,613691
20.46.07.04,2016,629000,1814000,788509
20.46.07.04,2017,563000,1809000,454981
20.46.07.04,2018,500000,2046000,666345
20.46.07.04,2019,721000,1299000,809864
20.46.07.04,2020,,0,0
20.46.07.04,2021,0,0,0
20.46.07.05,2015,736000,1067000,98000
20.46.07.05,2016,670000,1350000,171000
20.46.07.05,2017,600000,1345000,174904
20.46.07.05,2018,532000,1683000,378307
20.46.07.05,2019,749000,1424000,451395
20.46.07.05,2020,,0,0
20.46.07.05,2021,0,0,0
20.46.07.06,2015,868000,721000,549637
20.46.07.06,2016,792000,4069000,1135440
20.46.07.06,2017,6053000,9275000,4091645
20.46.07.06,2018,6055000,7669000,7936815
20.46.07.06,2019,5420000,10594000,10593569
20.46.07.06,2020,,0,0
20.46.07.06,2021,0,0,0
20.46.07.07,2015,6146000,7896000,7784225
20.46.07.07,2016,6272000,9771000,8867698
20.46.07.07,2017,12723000,13962000,11733819
20.46.07.07,2018,13581000,16840000,11674527
20.46.07.07,2019,15105000,15798000,12945877
20.46.07.07,2020,,0,0
20.46.07.07,2021,0,0,0
20.46.07.08,2015,3470000,2516000,652342
20.46.07.08,2016,4666000,3583000,1051685
20.46.07.08,2017,6195000,6425000,2028532
20.46.07.08,2018,6242000,8516000,3456006
20.46.07.08,2019,5520000,6356000,4112913
20.46.07.08,2020,,0,0
20.46.07.08,2021,0,0,0
20.46.07.09,2017,10000000,4000000,0
20.46.07.09,2018,20000000,8185000,721154
20.46.07.09,2019,0,10438000,2874346
20.46.07.09,2020,,0,0
20.46.07.09,2021,0,0,0
20.67.01.30,2020,,9045000,8982084
20.67.01.30,2021,4687000,13243000,9578204
20.67.01.30,2022,4487000,12861000,11854568
20.67.01.30,2023,4443000,9500000,9496649
20.67.01.30,2024,4033000,17010000,16945221
20.67.01.30,2025,3753000,14111000,14027000
20.67.01.30,2026,3190000,3190000,
20.67.01.31,2020,,3200000,2359999
20.67.01.31,2021,7688000,8705000,4370394
20.67.01.31,2022,9404000,11920000,6152935
20.67.01.31,2023,9241000,6953000,3434150
20.67.01.31,2024,9293000,10442000,5117168
20.67.01.31,2025,8623000,12635000,7861906
20.67.01.31,2026,7308000,7308000,
20.67.01.50,2020,,24158000,16372340
20.67.01.50,2021,24076000,30786000,17240682
20.67.01.50,2022,18753000,38764000,14569990
20.67.01.50,2023,22863000,42104000,22183108
20.67.01.50,2024,21235000,33247000,22602061
20.67.01.50,2025,19762000,36194000,20882550
20.67.01.50,2026,16799000,16799000,
20.67.01.52,2020,,13866000,11823789
20.67.01.52,2021,15610000,15424000,13954215
20.67.01.52,2022,6809000,4774000,3302851
20.67.01.52,2023,6868000,4347000,2876846
20.67.01.52,2024,6925000,4649000,4647310
20.67.01.52,2025,6964000,7413000,6038606
20.67.01.52,2026,7004000,7004000,
20.67.01.83,2020,,47238000,27030700
20.67.01.83,2021,39067000,40835000,13793279
20.67.01.83,2022,37837000,36085000,17627270
20.67.01.83,2023,11306000,35335000,14488540
20.67.01.83,2024,34777000,31191000,18494179
20.67.01.83,2025,0,15350000,6591382
20.67.01.83,2026,0,0,
