code,title,program,reason
04.01.11.40,השתתפות במשרד התחבורה- חגיגות ה- 60,שירותים מרכזיים,Title not related to AI.
04.01.11.41,"השתתפות במשרד המדע, התרבות והספורט- חגיגות ה- 60",שירותים מרכזיים,Title not related to AI.
04.01.11.42,"""שירותי כבאות אווירית""",שירותים מרכזיים,Title not related to AI.
04.01.11.43,השתתפות משרד הקליטה,שירותים מרכזיים,"Too general, not explicitly AI."
04.01.11.44,השתתפות ברשות הטבע והגנים,שירותים מרכזיים,Title not related to AI.
04.01.11.45,השתתפות במשרד לביטחון פנים,שירותים מרכזיים,"Too general, not explicitly AI."
04.01.11.46,השתתפות המשרד לענייני גימלאים,שירותים מרכזיים,Title not related to AI.
04.01.11.47,תכנון מדיניות עבודת הממשלה,שירותים מרכזיים,"Too general, not explicitly AI."
04.01.11.48,השתתפות במשרד הפנים - תכניות עבודה,שירותים מרכזיים,"Too general, not explicitly AI."
04.01.11.49,השתתפות ברשות האוכלוסין,שירותים מרכזיים,"Too general, not explicitly AI."
04.01.11.50,השתתפות ברשות הטבע והגנים,שירותים מרכזיים,Title not related to AI.
04.01.11.51,השתתפות המשרד להגנת הסביבה,שירותים מרכזיים,"Too general, not explicitly AI."
04.01.11.52,השתתפות בסעיף 54 - החלטת ממשלה 3367 - עידוד תרבות הפנאי והנופש,שירותים מרכזיים,Title not related to AI.
04.01.11.53,השתתפות במשרד התיירות - החלטת ממשלה 3368,שירותים מרכזיים,Title not related to AI.
04.01.11.54,השתתפות במשרד הבינוי והשיכון - החלטת ממשלה 3855,שירותים מרכזיים,Title not related to AI.
04.01.11.55,מכירת שירותים למשרדי הממשלה,שירותים מרכזיים,"Too general, not explicitly AI."
04.01.11.56,רכישת שירותים ממשרדי הממשלה,שירותים מרכזיים,"Too general, not explicitly AI."
04.01.11.57,רזרבה להשתתפות בסעיף 54,שירותים מרכזיים,"Too general, not explicitly AI."
04.01.11.58,השתתפות במשרד הביטחון,שירותים מרכזיים,"Too general, not explicitly AI."
04.01.11.59,חינוך בלתי פורמלי,שירותים מרכזיים,Title not related to AI.
04.01.11.60,"פרוייקט תמ""ר-מע' ממוחשבת לניהול תכניות עבודה",שירותים מרכזיים,"Computerized system, but not explicitly AI."
04.01.11.61,פעילות המטה הביומטרי,שירותים מרכזיים,"Biometrics activity, but not explicitly AI."
04.01.11.95,רזרבה להתייקרויות כללית,שרותים מרכזיים,"Administrative title, not related to AI."
04.01.12.01,תכנית רב שנתית לפיתוח אגן העיר העתיקה והר הזיתים,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.02,תכנית רב שנתית לעידוד הצמיחה בירושלים,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.03,טיפול נקודתי,המינהלה לפרוייקטים,"Too general, not explicitly AI."
04.01.12.04,תוכנית רב שנתית לפיתוח אגן העיר העתיקה והר הזיתים,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.05,תחזוקת מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.06,תוכנית מרום,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.07,רזרבה לתחזוקת הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.08,פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.09,רזרבה לעמידה ביעד ההוצאה,המינהלה לפרוייקטים,"Too general, not explicitly AI."
04.01.12.10,השתתפות משרד הביטחון -  פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.11,השתתפות משרד החינוך - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.12,השתתפות משרד השיכון - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.13,השתתפות משרד התיירות - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.14,השתתפות משרד הפנים - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.15,השתתפות משרד התחבורה - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.16,השתתפות משרד לביטחון פנים - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.17,השתתפות מנהל מקרקעי ישראל - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.18,השתתפות משרד האוצר - פיתוח מנהרות הכותל,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.19,תכנית רב שנתית לעידוד הצמיחה בירושלים (הרשאה להתחייב),המינהלה לפרוייקטים,Title not related to AI.
04.01.12.20,יעודה לטיפול בילדים בסיכון,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.21,יעודה לטיפול בתקיפה מינית וזנות,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.22,פיתוח שער המוגרבים-רשות העתיקות,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.23,פיתוח שער המוגרבים,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.24,השתתפות משרד לביטחון פנים - פיתוח שער המוגרבים,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.25,"השתתפות במשרד התעשייה, המסחר והתעסוקה - ילדים בסיכון",המינהלה לפרוייקטים,Title not related to AI.
04.01.12.26,השתתפות במשרד הרווחה - ילדים בסיכון,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.27,רזרבה לפרויקטים,המינהלה לפרוייקטים,"Too general, not explicitly AI."
04.01.12.28,השתתפות במשרד הבריאות,המינהלה לפרוייקטים,"Too general, not explicitly AI."
04.01.12.29,השתתפות מינהל מקרקעי ישראל - פיתוח שער המוגרבים,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.30,השתתפות בלשכת הפרסום הממשלתית,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.31,רזרבה להשתתפויות,המינהלה לפרוייקטים,"Too general, not explicitly AI."
04.01.12.32,השתתפות משרד ראש הממשלה,המינהלה לפרוייקטים,"Too general, not explicitly AI."
04.01.12.40,השתתפות משרד התיירות בפיתוח שער המוגרבים,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.45,תוכנית רב שנתית לפיתוח הגן העיר העתיקה והר הזיתים (הרשאה להתחייב),המינהלה לפרוייקטים,Title not related to AI.
04.01.12.46,השתתפות במשרד הפנים,המינהלה לפרוייקטים,"Too general, not explicitly AI."
04.01.12.47,השתתפות במשרד החקלאות - חטיבה להתישבות,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.48,פיתוח מנהרות הכותל (הרשאה להתחייב),המינהלה לפרוייקטים,Title not related to AI.
04.01.12.49,השתתפות משרד החינוך,המינהלה לפרוייקטים,"Too general, not explicitly AI."
04.01.12.50,הקמת גרעיני משימה עירוניים,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.60,רזרבה להתשתתפויות,המינהלה לפרוייקטים,"Too general, not explicitly AI."
04.01.12.61,תוכנית לעשייה ציונית,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.62,רזרבה לפעולות המשרד,המינהלה לפרוייקטים,"Too general, not explicitly AI."
04.01.12.63,מרכזי צעירים,המינהלה לפרוייקטים,Title not related to AI.
04.01.12.95,רזרבה להתייקוריות כללית,המינהלה לפרוייקטים,"Administrative title, not related to AI."
04.01.19.01,שיא כח אדם,אמרכלות,"Administrative title, not related to AI."
04.01.19.02,עבודה בלתי צמיתה,אמרכלות,"Administrative title, not related to AI."
04.01.19.03,עלויות פרישה,אמרכלות,"Administrative title, not related to AI."
04.01.19.04,כוננויות,אמרכלות,"Administrative title, not related to AI."
04.01.19.05,"השת, משרד הביטחון",אמרכלות,"Too general, not explicitly AI."
04.01.19.06,"קניית שרותי כ""א",אמרכלות,"Administrative title, not related to AI."
04.01.19.07,"עב""צ - קשבים",אמרכלות,"Administrative title, not related to AI."
04.01.19.08,שעות נוספות,אמרכלות,"Administrative title, not related to AI."
04.01.19.09,"נסיעות לחו""ל",אמרכלות,"Administrative title, not related to AI."
04.01.19.10,תפעול ואחזקה,אמרכלות,"Too general, not explicitly AI."
04.01.19.11,הכנסות ממכירת מכרזים,אמרכלות,"Administrative title, not related to AI."
04.01.19.12,הכנסות ממכירת מכרזים,אמרכלות,"Administrative title, not related to AI."
04.01.19.13,תפעול,אמרכלות,"Too general, not explicitly AI."
04.01.19.14,השתתפות באחזקת הקריה,אמרכלות,Title not related to AI.
04.01.19.15,השתתפות בשכר מתמחים,אמרכלות,"Administrative title, not related to AI."
04.01.19.16,מתמחים,אמרכלות,"Administrative title, not related to AI."
04.01.19.19,הכנסה מההסתדרות הציונית,אמרכלות,Title not related to AI.
04.01.19.20,"הפעלת בתי ספר בחב""מ",אמרכלות,Title not related to AI.
04.01.19.30,אחזקה,אמרכלות,"Too general, not explicitly AI."
04.01.19.31,שיפוץ מערכת חשמל,אמרכלות,Title not related to AI.
04.01.19.32,דמי שמוש בנכסי מדינה,אמרכלות,"Administrative title, not related to AI."
04.01.19.33,מיסי ארנונה,אמרכלות,"Administrative title, not related to AI."
04.01.19.34,שכר דירה,אמרכלות,"Administrative title, not related to AI."
04.01.19.35,שיא כח אדם,אמרכלות,"Administrative title, not related to AI."
04.01.19.36,עבודה ארעית,אמרכלות,"Administrative title, not related to AI."
04.01.19.37,החזר הוצאות רכב,אמרכלות,"Administrative title, not related to AI."
04.01.19.38,שעות נוספות,אמרכלות,"Administrative title, not related to AI."
04.01.19.39,עובדים לא משובצים - שיא כח אדם,אמרכלות,"Administrative title, not related to AI."
04.01.19.40,עובדים לא משובצים - עבודה ארעית,אמרכלות,"Administrative title, not related to AI."
04.01.19.41,רכישת רכבים,אמרכלות,Title not related to AI.
04.01.19.42,שכר דירה,אמרכלות,"Administrative title, not related to AI."
04.01.19.43,"תפעול, אחזקה, דואר טלפונים ומשלוחים",אמרכלות,"Too general, not explicitly AI."
04.01.19.44,דלק לרכב ממשלתי,אמרכלות,Title not related to AI.
04.01.19.45,אחזקת רכב ממשלתי,אמרכלות,Title not related to AI.
04.01.19.46,הדרכת עובדים,אמרכלות,"Too general, not explicitly AI."
04.01.19.47,שירותי ייעוץ,אמרכלות,"Too general, not explicitly AI."
04.01.19.48,מיכון,אמרכלות,"Too general, not explicitly AI."
04.01.19.49,פעולות אבטחה ושמירה,אמרכלות,Title not related to AI.
04.01.19.50,הדרכה והשתלמות,אמרכלות,"Too general, not explicitly AI."
04.01.19.51,דואר טלפונים ומשלוחים,אמרכלות,"Too general, not explicitly AI."
04.01.19.52,פעולות רווחה,אמרכלות,Title not related to AI.
04.01.19.53,הוצאות שמירה וביטחון,אמרכלות,Title not related to AI.
04.01.19.54,השתתפות נציבות שירות המדינה בתחזוקה,אמרכלות,Title not related to AI.
04.01.19.55,הכנסות מתפעול,אמרכלות,"Too general, not explicitly AI."
04.01.19.56,העסקת עובדים זמניים,אמרכלות,"Administrative title, not related to AI."
04.01.19.57,הכנסות ממכונים,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.58,הכנסות ממכונים,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.59,פסקי דין,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.61,החזר הוצאות רכב,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.62,העסקת סטודנטים - קשבים,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.63,דלק לרכב ממשלתי,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.64,אחזקת רכב ממשלתי,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.65,נסיעות והובלה,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.66,רכישת רכב,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.67,רכישת כלי רכב ממשלתיים,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.68,השתתפות רשות החברות באחזקה,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.69,שעות נוספות-קשבים,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.70,השתתפות במשרד ראש הממשלה,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.71,השתתפות מנהלת שרותי דת,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.72,אבטחת הרבנות הראשית,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.75,"השתתפות משרד התמ""ת",אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.76,"השתתפות במשרד התמ""ת",אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.77,פרוייקט חירום השתתפות במשרד הביטחון,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.78,"שכר דירה - מל""ל",אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.90,השתתפות משרדים באחזקה,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.91,"השתתפות הנש""מ בדיור",אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.92,"השתתפות נש""מ באחזקה",אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.94,מחשוב יחידות המשרד,אמרכלות,"Ambiguous program, 'מחשוב' is too general for AI."
04.01.19.95,הכנסות ממכונים,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.96,הוצאות אירגוניות שונות,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.97,שכירת רכב,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.98,רזרבה להוצאות כח אדם,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.19.99,רזרבה משרדית,אמרכלות,"Ambiguous program, generic title unrelated to AI."
04.01.21.01,פעילות הועדה הבינמשרדית להערכות לרעידות אדמה,הוועדה הבינמשרדית,"Ambiguous program, title unrelated to AI."
04.01.21.02,שיא כוח אדם,הוועדה הבינמשרדית,"Ambiguous program, generic title unrelated to AI."
04.01.21.03,עבודה בלתי צמיתה,הוועדה הבינמשרדית,"Ambiguous program, generic title unrelated to AI."
04.01.21.04,החזר הוצאות רכב,הוועדה הבינמשרדית,"Ambiguous program, generic title unrelated to AI."
04.01.21.05,שעות נוספות,הוועדה הבינמשרדית,"Ambiguous program, generic title unrelated to AI."
04.01.21.06,רזרבה ליישום החלטת הממשלה 2699 מיום 9.1.2011,הוועדה הבינמשרדית,"Ambiguous program, generic title unrelated to AI."
04.01.21.10,השתתפות במשרדי הממשלה,הוועדה הבינמשרדית,"Ambiguous program, generic title unrelated to AI."
04.01.22.08,התוכנית לשילוב נשים במוסדות להשכלה גבוהה,מטה קיברנטי לאומי,"Title unrelated to AI, despite program being on-subject."
04.01.61.01,שכר עובדים,מחקרים שונים,"Ambiguous program, generic title unrelated to AI."
04.01.61.04,הוצאות מנהליות,מחקרים שונים,"Ambiguous program, generic title unrelated to AI."
04.01.61.05,מחקרים,מחקרים שונים,"Ambiguous program, 'מחקרים' is too general for AI."
04.01.61.06,השתתפות משרדי ממשלה בשכר,מחקרים שונים,"Ambiguous program, generic title unrelated to AI."
04.01.61.07,הכנסות מגורמי חוץ,מחקרים שונים,"Ambiguous program, generic title unrelated to AI."
04.01.61.08,השתתפות משרדי הממשלה בקניות,מחקרים שונים,"Ambiguous program, generic title unrelated to AI."
04.01.63.01,תמיכה במפעלים חינוכיים,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.02,עמותת אופטימיסטים,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.03,השתת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.04,קידום פרוייקטים למען שיפור איכות החיים,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.05,השתתפות אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.06,כפר רעות,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.07,השתתפות אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.08,עמותה ליד בית השנטי,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.09,השתתפות אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.10,מכללה ליהדות פלורליסטית,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.11,השתתפות אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.12,ח.ל.צ - חינוך לאומי ציוני,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.13,השתתפות אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.14,איגוד מורים עולים,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.15,השתתפות אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.16,קו לעובד,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.17,השתתפות אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.18,"עמותת נשות בנימין ויש""ע",מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.19,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.20,עירית סחנין,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.21,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.22,קרן עמק יזרעאל,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.23,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.24,"מ.מ. ד""ר חנא",מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.25,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.26,"מנהל קהילתי ע""ש שאלתיאל",מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.27,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.28,מכון להמחשה תורנית,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.29,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.30,נוער מוביל שינוי,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.31,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.32,מכון ירושלים להשכלה,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.33,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.34,תאטרון הצילינדר,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.35,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.36,מכללה טכנולוגית,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.37,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.38,"קרן מילגות ע""ש חללים דרוזים",מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.39,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.40,מועצה מקומית כפר ברא,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.41,השתתפות האפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.42,מוזיאון נווה בדואים,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.43,השתתפות אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.44,מרכז יעוץ לאישה,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.45,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.46,אגודת הארבעים,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.47,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.48,חוג ההורים,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.49,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.63.50,עמותת ידיד,מפעלים חינוכיים,"Ambiguous program, title unrelated to AI."
04.01.63.51,השת' אפוטרופוס,מפעלים חינוכיים,"Ambiguous program, generic title unrelated to AI."
04.01.79.01,"העברה לבש""ן","תכנית בש""ן","Ambiguous program, title unrelated to AI."
04.01.79.02,"השתתפות תמ""ס","תכנית בש""ן","Ambiguous program, title unrelated to AI."
04.01.79.03,"רזרבה להתייקרות - תשלומי העברה לבש""ן","תכנית בש""ן","Ambiguous program, generic title unrelated to AI."
04.01.83.01,מכון העם והמדינה,מכון העם והמדינה,"Ambiguous program, title unrelated to AI."
04.01.83.02,השתתפות האפוטרופוס,מכון העם והמדינה,"Ambiguous program, generic title unrelated to AI."
04.01.90.01,פעולות בעקבות המצב הבטחוני בצפון,פעולות בעקבות המצב,"Ambiguous program, title unrelated to AI."
04.01.90.02,השתתפות במשרד החינוך,פעולות בעקבות המצב,"Ambiguous program, title unrelated to AI."
04.01.90.03,"השתתפות משרד משנה לרוה""מ במשרד המדע התרבות וספורט - מו""פ בקו עימות",פעולות בעקבות המצב,"Ambiguous program, 'מו""פ בקו עימות' not specific to AI."
04.01.90.04,"השתתפות משרד רוה""מ במשרד הרווחה - מצב החירום בצפון",פעולות בעקבות המצב,"Ambiguous program, title unrelated to AI."
04.01.90.05,השתתפות במשרד הביטחון למימון תכנית רענון לתושבי הצפון,פעולות בעקבות המצב,"Ambiguous program, title unrelated to AI."
04.01.90.06,תשלום עבור שהיית תושבי הצפון בבתי מלון,פעולות בעקבות המצב,"Ambiguous program, title unrelated to AI."
04.01.92.01,משרד ראש הממשלה - מנהלת שיקום,משרד ראש הממשלה -,"Ambiguous program, title unrelated to AI."
04.01.92.02,השת' אפוטרופוס,משרד ראש הממשלה -,"Ambiguous program, generic title unrelated to AI."
04.01.94.01,קרן מנחם בדר,קרן מנחם בדר,"Ambiguous program, title unrelated to AI."
04.01.94.02,השתת' אפוטרופוס,קרן מנחם בדר,"Ambiguous program, generic title unrelated to AI."
04.01.97.01,רעות - קרן עזרה,רעות קרן עזרה,"Ambiguous program, title unrelated to AI."
04.01.97.02,השתת' אפוטרופוס,רעות קרן עזרה,"Ambiguous program, generic title unrelated to AI."
04.01.99.01,"בית מוריה - זה""ב","בית מוריה ""זה""ב","Ambiguous program, title unrelated to AI."
04.01.99.02,השתת; אפוטרופוס,"בית מוריה ""זה""ב","Ambiguous program, generic title unrelated to AI."
04.01.99.03,ערית מעלה אדומים,"בית מוריה ""זה""ב","Ambiguous program, title unrelated to AI."
04.01.99.04,השתתפות אפוטרופוס,"בית מוריה ""זה""ב","Ambiguous program, generic title unrelated to AI."
04.02.11.01,שיא כח אדם,לשכת ראש הממשלה,"Ambiguous program, generic title unrelated to AI."
04.02.11.02,שעות נוספות,לשכת ראש הממשלה,"Ambiguous program, generic title unrelated to AI."
04.02.11.03,קרן לרשות ראש הממשלה,לשכת ראש הממשלה,"Ambiguous program, generic title unrelated to AI."
04.02.11.04,ארוח אישים,לשכת ראש הממשלה,"Ambiguous program, generic title unrelated to AI."
04.02.11.05,הכנסות מתרומות,לשכת ראש הממשלה,"Ambiguous program, generic title unrelated to AI."
04.02.11.06,"פרסי רוה""מ לסופרים ומלחינים",לשכת ראש הממשלה,"Ambiguous program, title unrelated to AI."
04.02.11.07,השתתפות אפוטרופוס כללי,לשכת ראש הממשלה,"Ambiguous program, generic title unrelated to AI."
04.02.11.08,"פרס רוה""מ - קרן הילד",לשכת ראש הממשלה,"Ambiguous program, title unrelated to AI."
