code,year,amount_allocated,amount_revised,amount_used
04.01.12.16,2008,-1000000,-1000000,-692540
04.01.12.16,2009,-1000000,-1000000,0
04.01.12.16,2010,-1000000,-1000000,0
04.01.12.16,2011,0,0,0
04.01.12.16,2012,0,0,0
04.01.12.17,2006,0,0,-1641694
04.01.12.17,2007,0,0,-1600000
04.01.12.17,2008,0,0,-1600000
04.01.12.17,2009,0,0,-1600000
04.01.12.17,2010,0,0,-1600000
04.01.12.17,2011,0,0,-4000000
04.01.12.17,2012,0,0,-4000000
04.01.12.17,2013,0,0,0
04.01.12.17,2014,0,0,0
04.01.12.18,2007,0,0,0
04.01.12.22,2007,0,0,0
04.01.12.22,2011,0,1582000,0
04.01.12.22,2012,0,1582000,1582000
04.01.12.22,2013,0,0,0
04.01.12.22,2014,0,0,0
04.01.12.23,2007,0,800000,2063663
04.01.12.23,2008,0,18563000,120716
04.01.12.23,2009,0,3042000,554299
04.01.12.23,2010,0,3488000,237945
04.01.12.23,2011,0,2668000,655796
04.01.12.23,2012,0,5661000,1561563
04.01.12.23,2013,0,0,0
04.01.12.23,2014,0,0,0
04.01.12.24,2007,0,-800000,-800000
04.01.12.24,2008,0,0,0
04.01.12.24,2009,0,0,0
04.01.12.29,2007,0,0,-1326840
04.01.12.29,2008,0,0,0
04.01.12.29,2009,0,0,0
04.01.12.40,2008,0,-1000000,0
04.01.12.40,2009,0,0,0
04.01.12.40,2010,0,0,0
04.01.12.45,2008,0,0,0
04.01.12.45,2009,0,0,0
04.01.12.45,2010,0,0,0
04.01.12.45,2011,0,0,0
04.01.12.48,2008,0,0,0
04.01.12.48,2009,0,0,0
04.01.12.48,2010,0,0,0
04.01.12.61,2011,0,0,0
04.01.12.61,2012,0,0,0
04.01.12.61,2013,0,0,0
04.01.17.01,2010,0,90000,0
04.01.17.01,2011,0,0,0
04.01.17.01,2012,0,0,0
04.01.17.02,2010,0,1000,0
04.01.17.02,2011,0,0,0
04.01.17.02,2012,0,0,0
04.01.17.03,2010,0,21000,0
04.01.17.03,2011,0,0,0
04.01.17.03,2012,0,0,0
04.01.17.10,2010,0,24000000,3677
04.01.17.10,2011,0,46396000,1043353
04.01.17.10,2012,0,21699000,12992789
04.01.17.10,2013,0,0,0
04.01.17.10,2014,0,0,0
04.01.17.11,2011,0,0,0
04.01.17.11,2012,0,0,0
04.01.17.11,2013,0,0,0
04.01.17.12,2010,0,-1400000,0
04.01.17.12,2011,0,0,0
04.01.17.13,2010,0,2000000,0
04.01.17.13,2011,0,5000000,0
04.01.17.13,2012,0,0,0
04.01.17.13,2013,0,0,0
04.01.17.14,2011,0,1500000,0
04.01.17.14,2012,0,0,0
04.01.17.14,2013,0,0,0
04.01.17.15,2012,0,-13200000,0
04.01.17.15,2013,0,0,0
04.01.17.15,2014,0,0,0
04.01.17.20,2012,0,4000000,4000000
04.01.17.20,2013,0,0,0
04.01.17.20,2014,0,0,0
04.01.20.01,2005,1592000,3557000,3624207
04.01.20.01,2006,1622000,4082000,4134543
04.01.20.01,2007,1582000,4151000,5119450
04.01.20.01,2008,1618000,2639000,2754431
04.01.20.01,2009,4047000,4669000,3923726
04.01.20.01,2010,4103000,5057000,4701203
04.01.20.01,2011,0,0,0
04.01.20.01,2012,0,0,0
04.01.20.02,2005,800000,0,0
04.01.20.02,2006,0,0,0
04.01.20.02,2007,0,0,0
04.01.20.02,2011,1091000,541000,545891
04.01.20.02,2012,1302000,817000,817434
04.01.20.02,2013,0,0,0
04.01.20.02,2014,0,0,0
04.01.20.03,2005,1178000,679000,415922
04.01.20.03,2006,1324000,1102000,581121
04.01.20.03,2007,890000,1486000,1062648
04.01.20.03,2008,600000,971000,569176
04.01.20.03,2009,587000,1934000,677527
04.01.20.03,2010,587000,2130000,1206681
04.01.20.03,2011,534000,2944000,1231958
04.01.20.03,2012,534000,2224000,1201822
04.01.20.03,2013,0,0,0
04.01.20.03,2014,0,0,0
04.01.20.04,2005,0,1363000,1385737
04.01.20.04,2006,1661000,1613000,1673240
04.01.20.04,2007,1653000,1710000,1823368
04.01.20.04,2008,1691000,1896000,1857053
04.01.20.04,2009,2503000,1793000,1793001
04.01.20.04,2010,2538000,2269000,2215447
04.01.20.04,2011,1768000,2793000,1760098
04.01.20.04,2012,1745000,1976000,2077974
04.01.20.04,2013,0,0,0
04.01.20.04,2014,0,0,0
04.01.20.05,2005,0,206000,178439
04.01.20.05,2006,224000,260000,258100
04.01.20.05,2007,223000,196000,199444
04.01.20.05,2008,228000,213000,192336
04.01.20.05,2009,265000,142000,142000
04.01.20.05,2010,256000,191000,187348
04.01.20.05,2011,189000,286000,198248
04.01.20.05,2012,191000,231000,489720
04.01.20.05,2013,0,0,0
04.01.20.05,2014,0,0,0
04.01.20.06,2005,0,193000,181697
04.01.20.06,2006,591000,332000,337134
04.01.20.06,2007,577000,337000,348174
04.01.20.06,2008,590000,348000,358669
04.01.20.06,2009,753000,310000,310000
04.01.20.06,2010,763000,763000,427912
04.01.20.06,2011,1382000,393000,388418
04.01.20.06,2012,1393000,529000,514776
04.01.20.06,2013,0,0,0
04.01.20.06,2014,0,0,0
04.01.20.07,2005,0,60000,34504
04.01.20.07,2006,100000,120000,92289
04.01.20.07,2007,79000,115000,58529
04.01.20.07,2008,60000,116000,79537
04.01.20.07,2009,0,186000,49098
04.01.20.07,2010,0,126000,41783
04.01.20.07,2011,0,172000,94700
04.01.20.07,2012,0,369000,226514
04.01.20.07,2013,0,0,0
04.01.20.07,2014,0,0,0
04.01.20.08,2005,0,120000,101670
04.01.20.08,2006,141000,152000,144859
04.01.20.08,2007,144000,179000,178901
04.01.20.08,2008,262000,240000,210830
04.01.20.08,2009,262000,941000,238565
04.01.20.08,2010,240000,1042000,638272
04.01.20.08,2011,340000,677000,677000
04.01.20.08,2012,340000,650000,384617
04.01.20.08,2013,0,0,0
04.01.20.08,2014,0,0,0
04.01.20.09,2005,0,40000,38095
04.01.20.09,2006,42000,0,0
04.01.20.09,2007,51000,46000,45654
04.01.20.09,2008,59000,45000,45000
04.01.20.09,2009,0,0,0
04.01.20.09,2010,0,0,0
04.01.20.09,2011,4952000,3883000,5028324
04.01.20.09,2012,4798000,5473000,5518711
04.01.20.09,2013,0,0,0
04.01.20.09,2014,0,0,0
04.01.20.10,2005,0,27000,24001
04.01.20.10,2006,24000,90000,75486
04.01.20.10,2007,18000,60000,59521
04.01.20.10,2008,66000,66000,65973
04.01.20.10,2009,59000,59000,36282
04.01.20.10,2010,59000,85000,80378
04.01.20.10,2011,59000,92000,77106
04.01.20.10,2012,59000,141000,68201
04.01.20.10,2013,0,0,0
04.01.20.10,2014,0,0,0
04.01.20.11,2005,0,23000,22490
04.01.20.11,2006,150000,42000,40409
04.01.20.11,2007,122000,91000,90914
04.01.20.11,2008,115000,94000,94000
04.01.20.11,2009,115000,235000,76128
04.01.20.11,2010,105000,255000,49613
04.01.20.11,2011,105000,325000,53500
04.01.20.11,2012,105000,65000,12076
04.01.20.11,2013,0,0,0
04.01.20.11,2014,0,0,0
04.01.20.12,2005,0,257000,162117
04.01.20.12,2006,700000,128000,117577
04.01.20.12,2007,350000,177000,171145
04.01.20.12,2008,250000,206000,94603
04.01.20.12,2009,223000,289000,166506
04.01.20.12,2010,204000,304000,129001
04.01.20.12,2011,204000,238000,136906
04.01.20.12,2012,204000,280000,37744
04.01.20.12,2013,0,0,0
04.01.20.12,2014,0,0,0
04.01.20.13,2005,0,896000,896000
04.01.20.13,2006,0,725000,715244
04.01.20.13,2007,725000,725000,654249
04.01.20.13,2008,725000,796000,729802
04.01.20.13,2009,725000,755000,573602
04.01.20.13,2010,0,180000,134671
04.01.20.13,2011,0,223000,223000
04.01.20.13,2012,0,0,0
04.01.20.13,2013,0,0,0
04.01.20.14,2005,0,780000,429460
04.01.20.14,2006,900000,897000,527260
04.01.20.14,2007,319000,759000,500132
04.01.20.14,2008,230000,694000,383036
04.01.20.14,2009,205000,511000,244147
04.01.20.14,2010,5000000,30002000,17354947
04.01.20.14,2011,30262000,60405000,18711943
04.01.20.14,2012,33262000,60026000,25698034
04.01.20.14,2013,0,0,0
04.01.20.14,2014,0,0,0
04.01.20.15,2005,0,0,0
04.01.20.15,2006,38000,35000,29247
04.01.20.15,2007,30000,0,0
04.01.20.15,2008,0,0,0
04.01.20.15,2009,0,0,0
04.01.20.15,2011,0,0,0
04.01.20.15,2012,0,16000,15812
04.01.20.15,2013,0,0,0
04.01.20.15,2014,0,0,0
04.01.20.16,2005,0,0,0
04.01.20.16,2006,38000,35000,10710
04.01.20.16,2007,30000,82000,31204
04.01.20.16,2008,24000,50000,46800
04.01.20.16,2009,0,103000,2097
04.01.20.16,2010,0,0,0
04.01.20.16,2011,0,0,0
04.01.20.17,2005,0,240000,107370
04.01.20.17,2006,0,125000,0
04.01.20.17,2007,0,0,0
04.01.20.17,2008,0,0,0
04.01.20.17,2011,0,0,0
04.01.20.17,2012,0,0,0
04.01.20.17,2013,0,0,0
04.01.20.18,2005,0,0,0
04.01.20.18,2006,51000,3000,2653
04.01.20.18,2007,50000,31000,30902
04.01.20.18,2008,51000,0,0
04.01.20.18,2009,52000,52000,0
04.01.20.18,2010,52000,3000,810
04.01.20.18,2011,53000,61000,62661
04.01.20.18,2012,53000,0,23194
04.01.20.18,2013,0,0,0
04.01.20.18,2014,0,0,0
04.01.20.19,2005,0,120000,0
04.01.20.19,2006,725000,0,0
04.01.20.19,2007,398000,0,0
04.01.20.19,2008,407000,0,-351
04.01.20.19,2009,0,0,0
04.01.20.19,2010,0,0,0
04.01.20.20,2005,0,0,0
04.01.20.20,2006,0,0,0
04.01.20.20,2009,10855000,0,0
04.01.20.20,2010,5000000,0,0
04.01.20.20,2011,0,0,0
04.01.20.20,2012,0,0,0
04.01.20.21,2006,0,100000,0
04.01.20.21,2007,0,100000,0
04.01.20.21,2008,0,400000,0
04.01.20.21,2009,0,400000,0
04.01.20.21,2010,0,0,0
04.01.20.21,2011,0,0,0
04.01.20.21,2012,0,0,0
04.01.20.22,2009,0,50000,0
04.01.20.22,2010,0,0,0
04.01.20.22,2011,0,0,0
04.01.20.23,2009,0,3000000,0
04.01.20.23,2010,0,1500000,374502
04.01.20.23,2011,0,1090000,837199
04.01.20.23,2012,0,123000,122979
04.01.20.23,2013,0,0,0
04.01.20.23,2014,0,0,0
04.01.20.24,2009,0,3825000,0
04.01.20.24,2010,0,3269000,0
04.01.20.24,2011,0,2148000,382512
04.01.20.24,2012,0,22000,0
04.01.20.24,2013,0,0,0
04.01.20.24,2014,0,0,0
04.01.20.25,2010,0,2712000,0
04.01.20.25,2011,0,5412000,1537700
04.01.20.25,2012,0,6874000,2322782
04.01.20.25,2013,0,0,0
04.01.20.25,2014,0,0,0
04.01.20.26,2012,0,34000000,34000000
04.01.20.26,2013,0,0,0
04.01.20.26,2014,0,0,0
04.01.20.30,2011,0,0,0
04.01.20.30,2012,0,0,0
04.01.20.31,2011,0,0,0
04.01.20.31,2012,0,0,0
04.01.20.31,2013,0,0,0
04.01.31.08,1997,38000,38000,38000
04.01.31.08,1998,39000,38000,38000
04.01.31.08,1999,38000,38000,38000
04.01.31.08,2000,39000,39000,39000
04.01.31.08,2001,38000,38000,38000
04.01.31.08,2002,41000,41000,41000
04.01.31.08,2003,41000,36000,36000
04.01.31.08,2004,34000,32000,32000
04.01.31.08,2005,25000,24000,24000
04.01.31.08,2006,22000,22000,22000
04.01.31.08,2007,17000,0,0
04.01.31.08,2008,14000,0,0
04.01.31.08,2009,0,0,0
04.01.31.08,2010,0,0,0
04.01.31.16,1997,0,0,0
04.01.31.16,1998,0,0,0
04.01.62.91,2004,0,20000,0
04.01.62.91,2005,0,30000,20000
04.01.62.91,2006,0,10000,0
04.01.62.91,2007,0,10000,0
04.01.62.91,2008,0,10000,0
04.01.62.91,2009,0,10000,0
04.01.62.91,2010,0,0,0
04.01.62.91,2011,0,0,0
04.01.63.10,2001,0,30000,0
04.01.63.10,2002,0,30000,30000
04.01.63.10,2003,0,30000,13200
04.01.63.10,2004,0,18000,0
04.01.63.10,2005,0,0,0
04.01.63.10,2006,0,0,0
04.01.63.12,2001,0,10000,0
04.01.63.12,2002,0,25000,13500
04.01.63.12,2003,0,12000,0
04.01.63.12,2004,0,0,0
04.01.63.12,2005,0,0,0
04.01.63.28,2001,0,20000,0
04.01.63.28,2002,0,20000,0
04.01.63.28,2003,0,0,0
04.01.63.28,2004,0,0,0
04.01.63.32,2001,0,25000,25000
04.01.63.32,2002,0,0,0
04.01.63.32,2003,0,0,0
04.01.63.32,2004,0,0,0
04.01.64.39,2005,0,25000,0
04.01.64.39,2006,0,25000,25000
04.01.64.39,2007,0,0,0
04.01.64.39,2008,0,0,0
04.01.80.01,1997,0,0,0
04.01.80.01,1998,0,75000,40000
04.01.80.01,1999,0,85000,35000
04.01.80.01,2000,0,50000,50000
04.01.80.01,2001,0,70000,70000
04.01.80.01,2002,0,30000,30000
04.01.80.01,2003,0,0,0
04.01.80.01,2004,0,20000,0
04.01.80.01,2005,0,20000,20000
04.01.80.01,2006,0,0,0
04.01.80.01,2007,0,0,0
04.01.80.02,1997,0,0,0
04.01.80.02,1998,0,-75000,-40000
04.01.80.02,1999,0,-85000,-35000
04.01.80.02,2000,0,-50000,-50000
04.01.80.02,2001,0,-70000,-70000
04.01.80.02,2002,0,-30000,-30000
04.01.80.02,2003,0,0,0
04.01.80.02,2004,0,-20000,-20000
04.01.80.02,2005,0,0,0
04.01.80.02,2006,0,0,0
04.01.84.01,1997,0,0,0
04.01.84.01,1998,0,0,0
04.01.84.02,1997,0,0,0
04.01.84.02,1998,0,0,0
04.01.85.01,1997,0,0,0
04.01.85.02,1997,0,0,0
04.01.87.01,1997,0,200000,30000
04.01.87.01,1998,0,750000,201000
04.01.87.01,1999,0,750000,316000
04.01.87.01,2000,0,297000,28735
04.01.87.01,2001,0,297000,0
04.01.87.01,2002,0,0,0
04.01.87.01,2003,0,0,0
04.01.87.01,2004,0,0,0
04.01.87.02,1997,0,-200000,-30000
04.01.87.02,1998,0,-750000,-201000
04.01.87.02,1999,0,-750000,-316000
04.01.87.02,2000,0,-362000,-362000
04.01.87.02,2001,0,-297000,0
04.01.87.02,2002,0,0,0
04.01.87.02,2003,0,0,0
04.01.87.02,2004,0,0,0
04.01.87.03,2000,0,65000,65000
04.01.87.03,2001,0,0,0
04.01.87.03,2002,0,0,0
04.01.87.03,2003,0,0,0
04.01.87.03,2004,0,0,0
04.01.88.01,1997,0,0,0
04.01.88.01,1998,0,75000,75000
04.01.88.01,1999,0,0,0
04.01.88.01,2000,0,0,0
04.01.88.01,2001,0,0,0
04.01.88.01,2002,0,0,0
04.01.88.02,1997,0,0,0
04.01.88.02,1998,0,-75000,-75000
04.01.88.02,1999,0,0,0
04.01.88.02,2000,0,0,0
04.01.88.02,2001,0,0,0
04.01.88.02,2002,0,0,0
04.01.89.01,1997,0,40000,40000
04.01.89.01,1998,0,0,0
04.01.89.01,1999,0,0,0
04.01.89.02,1997,0,-40000,-40000
04.01.89.02,1998,0,0,0
04.01.89.02,1999,0,0,0
04.01.91.01,1997,0,0,0
04.01.91.01,1998,0,0,0
04.01.91.01,2000,0,100000,50000
04.01.91.01,2001,0,50000,50000
04.01.91.01,2002,0,0,0
04.01.91.01,2003,0,0,0
04.01.91.01,2004,0,0,0
04.01.91.02,1997,0,0,0
04.01.91.02,1998,0,0,0
04.01.91.02,2000,0,-100000,-50000
04.01.91.02,2001,0,-50000,-50000
04.01.91.02,2002,0,0,0
04.01.91.02,2003,0,0,0
04.01.91.02,2004,0,0,0
04.02.11.11,2001,0,6000000,4749975
04.02.11.11,2002,0,6000000,1434128
04.02.11.11,2003,0,2157000,342998
04.02.11.11,2004,0,1436000,753133
04.02.11.11,2005,0,171000,171000
04.02.11.11,2006,0,30000,30000
04.02.11.11,2007,0,0,0
04.02.11.11,2008,0,1000000,225000
04.02.11.11,2009,0,775000,0
04.02.11.11,2010,0,775000,0
04.02.11.11,2011,0,775000,0
04.02.11.11,2012,0,775000,0
04.02.11.11,2013,0,0,0
04.02.11.11,2014,0,0,0
04.02.11.14,2004,0,1750000,1810000
04.02.11.14,2005,0,1112000,1089713
04.02.11.14,2006,0,0,0
04.02.11.14,2007,0,0,0
04.02.11.14,2008,0,0,0
04.02.26.01,2000,309000,550000,249966
04.02.26.01,2001,437000,194000,194055
04.02.26.01,2002,0,0,0
04.02.26.01,2003,0,0,0
04.02.26.01,2004,0,0,0
04.02.26.02,2000,427000,427000,441352
04.02.26.02,2001,396000,288000,289893
04.02.26.02,2002,0,0,0
04.02.26.02,2003,0,0,0
04.02.26.02,2004,0,0,0
04.02.26.03,2000,309000,50000,18764
04.02.26.03,2001,253000,91000,90764
04.02.26.03,2002,0,0,0
04.02.26.03,2003,0,0,0
04.02.26.03,2004,0,0,0
04.02.26.04,2000,0,32336000,32336000
04.02.26.04,2001,43875000,42720000,42720000
04.02.26.04,2002,0,0,0
04.02.26.04,2003,0,0,0
04.02.26.04,2004,0,0,0
04.02.26.05,2000,0,-100000,-100000
04.02.26.05,2001,0,0,0
04.02.26.05,2002,0,0,0
04.02.26.05,2003,0,0,0
04.02.26.05,2004,0,0,0
04.02.28.01,2004,0,0,0
04.02.28.01,2005,38800000,0,0
04.02.28.01,2006,31238000,0,0
04.02.28.01,2007,57379000,0,0
04.02.28.01,2008,0,0,0
04.02.28.01,2009,0,0,0
04.02.28.03,2005,0,59810000,29980896
04.02.28.03,2006,48161000,124589000,30520700
04.02.28.03,2007,74623000,203157000,60760027
04.02.28.03,2008,128957000,93654000,60836179
04.02.28.03,2009,58639000,100284000,79399613
04.02.28.03,2010,49808000,112503000,70083494
04.02.28.03,2011,39435000,116888000,74122682
04.02.28.03,2012,38024000,86738000,81290999
04.02.28.03,2013,0,0,0
04.02.28.03,2014,0,0,0
04.02.28.04,2005,0,10000000,0
04.02.28.04,2006,19400000,29030000,19231521
04.02.28.04,2007,17701000,19949000,10905671
04.02.28.04,2008,0,9042000,3652095
04.02.28.04,2009,0,0,0
04.02.28.04,2010,0,0,0
04.02.28.06,2007,0,0,0
04.02.28.06,2008,0,0,0
04.02.28.06,2009,0,0,0
04.02.28.07,2008,0,0,0
04.02.28.07,2009,0,0,0
04.02.28.07,2010,0,0,0
04.02.28.08,2010,50278000,62260000,62260000
04.02.28.08,2011,42623000,88000000,77503608
04.02.28.08,2012,41473000,119164000,119087542
04.02.28.08,2013,0,0,0
04.02.28.08,2014,0,0,0
04.02.50.52,1999,0,16000000,0
04.02.50.52,2000,0,0,0
04.02.50.52,2001,0,0,0
04.02.50.52,2002,0,0,0
04.02.52.04,2002,264000,235000,19953
04.02.52.04,2003,230000,350000,92061
04.02.52.04,2004,192000,137000,72984
04.02.52.04,2005,148000,60000,0
04.02.52.04,2006,129000,128000,60600
04.02.52.04,2007,260000,1044000,141887
04.02.52.04,2008,260000,1061000,210284
04.02.52.04,2009,231000,721000,459345
04.02.52.04,2010,231000,316000,133330
04.02.52.04,2011,0,104000,80050
04.02.52.04,2012,0,18000,17495
04.02.52.04,2013,0,0,0
04.02.52.04,2014,0,0,0
04.02.53.01,2001,0,1860000,1710000
04.02.53.01,2002,1702000,3034000,684550
04.02.53.01,2003,1583000,2764000,2594421
04.02.53.01,2004,1119000,1168000,962693
04.02.53.01,2005,867000,1728000,1199791
04.02.53.01,2006,867000,1570000,732257
04.02.53.01,2007,1800000,2631000,983650
04.02.53.01,2008,2100000,3120000,1629864
04.02.53.01,2009,2100000,2608000,1407706
04.02.53.01,2010,2100000,2475000,1156965
04.02.53.01,2011,2100000,2250000,922504
04.02.53.01,2012,2100000,2698000,1178796
04.02.53.01,2013,0,0,0
04.02.53.01,2014,0,0,0
04.02.53.03,2003,300000,1208000,110000
04.02.53.03,2004,250000,963000,963000
04.02.53.03,2005,194000,686000,564720
04.02.53.03,2006,194000,1058000,803528
04.02.53.03,2007,700000,215000,-37870
04.02.53.03,2008,507000,256000,0
04.02.53.03,2009,700000,722000,354438
04.02.53.03,2010,700000,1335000,377298
04.02.53.03,2011,700000,3868000,490352
04.02.53.03,2012,700000,6234000,1705183
04.02.53.03,2013,0,0,0
04.02.53.03,2014,0,0,0
04.02.53.04,2005,2750000,2930000,0
04.02.53.04,2006,2500000,3190000,0
04.02.53.04,2007,2675000,3925000,0
04.02.53.04,2008,4000000,6891000,227360
04.02.53.04,2009,4000000,8440000,1148281
04.02.53.04,2010,4000000,8802000,1157412
04.02.53.04,2011,0,7645000,1156356
04.02.53.04,2012,0,6739000,4514286
04.02.53.04,2013,0,0,0
04.02.53.04,2014,0,0,0
04.02.53.07,2005,-500000,-500000,0
04.02.53.07,2006,-500000,-1000000,0
04.02.53.07,2007,-500000,-500000,0
04.02.53.07,2008,-500000,-500000,0
04.02.53.07,2009,-500000,-500000,0
04.02.53.07,2010,-500000,-1328000,-316632
04.02.53.07,2011,0,0,0
04.02.53.07,2012,0,0,0
04.02.53.10,2006,1000000,875000,488484
04.02.53.10,2007,1400000,497000,5662
04.02.53.10,2008,1147000,72000,40789
04.02.53.10,2009,1400000,1750000,356533
04.02.53.10,2010,1400000,4247000,1983984
04.02.53.10,2011,1300000,3271000,1489996
04.02.53.10,2012,1300000,2732000,1040252
04.02.53.10,2013,0,0,0
04.02.53.10,2014,0,0,0
04.02.53.11,2007,-250000,-250000,0
04.02.53.11,2008,-250000,-250000,0
04.02.53.11,2009,-250000,-500000,0
04.02.53.11,2010,-250000,-250000,-85978
04.02.53.11,2011,0,0,0
04.02.53.11,2012,0,0,0
04.02.53.15,2008,0,250000,0
04.02.53.15,2009,0,537000,132896
04.02.53.15,2010,0,403000,173490
04.02.53.15,2011,350000,507000,97919
04.02.53.15,2012,350000,700000,239091
04.02.53.15,2013,0,0,0
04.02.53.15,2014,0,0,0
04.02.53.16,2008,0,1000000,200000
04.02.53.16,2009,0,800000,0
04.02.53.16,2010,0,800000,0
04.02.53.16,2011,0,0,0
04.02.53.17,2009,0,267000,59685
04.02.53.17,2010,0,165000,112092
04.02.53.17,2011,350000,402000,36358
04.02.53.17,2012,350000,709000,380031
04.02.53.17,2013,0,0,0
04.02.53.17,2014,0,0,0
04.02.53.18,2010,0,1500000,140000
04.02.53.18,2011,3500000,5772000,3195652
04.02.53.18,2012,3500000,6545000,3642103
04.02.53.18,2013,0,0,0
04.02.53.18,2014,0,0,0
04.02.53.19,2011,1148000,5792000,206605
04.02.53.19,2012,1148000,3272000,208413
04.02.53.19,2013,0,0,0
04.02.53.19,2014,0,0,0
04.02.53.20,2011,146000,246000,235000
04.02.53.20,2012,146000,146000,129920
04.02.53.20,2013,0,0,0
04.02.53.20,2014,0,0,0
04.02.53.21,2011,312000,572000,411000
04.02.53.21,2012,312000,483000,161000
04.02.53.21,2013,0,0,0
04.02.53.21,2014,0,0,0
04.02.53.22,2012,0,1850000,0
04.02.53.22,2013,0,0,0
04.02.53.22,2014,0,0,0
04.02.75.20,2011,0,0,0
04.02.75.20,2012,0,0,0
04.02.77.01,2003,0,1406000,1501441
04.02.77.01,2004,1275000,2783000,2773804
04.02.77.01,2005,1180000,1785000,1829891
