code,title,program,reason
04.01.11.42,"""שירותי כבאות אווירית""",שירותים מרכזיים,Not related to Jewish heritage.
04.01.11.43,השתתפות משרד הקליטה,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.44,השתתפות ברשות הטבע והגנים,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.45,השתתפות במשרד לביטחון פנים,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.46,השתתפות המשרד לענייני גימלאים,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.47,תכנון מדיניות עבודת הממשלה,שירותים מרכזיים,Not related to Jewish heritage.
04.01.11.48,השתתפות במשרד הפנים - תכניות עבודה,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.49,השתתפות ברשות האוכלוסין,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.50,השתתפות ברשות הטבע והגנים,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.51,השתתפות המשרד להגנת הסביבה,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.52,השתתפות בסעיף 54 - החלטת ממשלה 3367 - עידוד תרבות הפנאי והנופש,שירותים מרכזיים,Not related to Jewish heritage.
04.01.11.53,השתתפות במשרד התיירות - החלטת ממשלה 3368,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.54,השתתפות במשרד הבינוי והשיכון - החלטת ממשלה 3855,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.55,מכירת שירותים למשרדי הממשלה,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.56,רכישת שירותים ממשרדי הממשלה,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.57,רזרבה להשתתפות בסעיף 54,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.58,השתתפות במשרד הביטחון,שירותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.11.59,חינוך בלתי פורמלי,שירותים מרכזיים,Not related to Jewish heritage.
04.01.11.60,"פרוייקט תמ""ר-מע' ממוחשבת לניהול תכניות עבודה",שירותים מרכזיים,Not related to Jewish heritage.
04.01.11.61,פעילות המטה הביומטרי,שירותים מרכזיים,Not related to Jewish heritage.
04.01.11.95,רזרבה להתייקרויות כללית,שרותים מרכזיים,"Generic administrative line, program ambiguous."
04.01.12.02,תכנית רב שנתית לעידוד הצמיחה בירושלים,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.03,טיפול נקודתי,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.06,תוכנית מרום,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.09,רזרבה לעמידה ביעד ההוצאה,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.19,תכנית רב שנתית לעידוד הצמיחה בירושלים (הרשאה להתחייב),המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.20,יעודה לטיפול בילדים בסיכון,המינהלה לפרוייקטים,Not related to Jewish heritage.
04.01.12.21,יעודה לטיפול בתקיפה מינית וזנות,המינהלה לפרוייקטים,Not related to Jewish heritage.
04.01.12.25,"השתתפות במשרד התעשייה, המסחר והתעסוקה - ילדים בסיכון",המינהלה לפרוייקטים,Not related to Jewish heritage.
04.01.12.26,השתתפות במשרד הרווחה - ילדים בסיכון,המינהלה לפרוייקטים,Not related to Jewish heritage.
04.01.12.27,רזרבה לפרויקטים,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.28,השתתפות במשרד הבריאות,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.30,השתתפות בלשכת הפרסום הממשלתית,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.31,רזרבה להשתתפויות,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.32,השתתפות משרד ראש הממשלה,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.46,השתתפות במשרד הפנים,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.47,השתתפות במשרד החקלאות - חטיבה להתישבות,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.49,השתתפות משרד החינוך,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.50,הקמת גרעיני משימה עירוניים,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.60,רזרבה להתשתתפויות,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.62,רזרבה לפעולות המשרד,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.63,מרכזי צעירים,המינהלה לפרוייקטים,"Too general, not specific to Jewish heritage."
04.01.12.95,רזרבה להתייקוריות כללית,המינהלה לפרוייקטים,"Generic administrative line, program ambiguous."
04.01.19.01,שיא כח אדם,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.02,עבודה בלתי צמיתה,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.03,עלויות פרישה,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.04,כוננויות,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.05,"השת, משרד הביטחון",אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.06,"קניית שרותי כ""א",אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.07,"עב""צ - קשבים",אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.08,שעות נוספות,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.09,"נסיעות לחו""ל",אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.10,תפעול ואחזקה,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.11,הכנסות ממכירת מכרזים,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.12,הכנסות ממכירת מכרזים,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.13,תפעול,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.14,השתתפות באחזקת הקריה,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.15,השתתפות בשכר מתמחים,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.16,מתמחים,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.19,הכנסה מההסתדרות הציונית,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.20,"הפעלת בתי ספר בחב""מ",אמרכלות,Not related to Jewish heritage.
04.01.19.30,אחזקה,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.31,שיפוץ מערכת חשמל,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.32,דמי שמוש בנכסי מדינה,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.33,מיסי ארנונה,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.34,שכר דירה,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.35,שיא כח אדם,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.36,עבודה ארעית,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.37,החזר הוצאות רכב,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.38,שעות נוספות,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.39,עובדים לא משובצים - שיא כח אדם,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.40,עובדים לא משובצים - עבודה ארעית,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.41,רכישת רכבים,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.42,שכר דירה,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.43,"תפעול, אחזקה, דואר טלפונים ומשלוחים",אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.44,דלק לרכב ממשלתי,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.45,אחזקת רכב ממשלתי,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.46,הדרכת עובדים,אמרכלות,"Generic administrative line, program ambiguous."
04.01.19.47,שירותי ייעוץ,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.48,מיכון,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.49,פעולות אבטחה ושמירה,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.50,הדרכה והשתלמות,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.51,דואר טלפונים ומשלוחים,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.52,פעולות רווחה,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.53,הוצאות שמירה וביטחון,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.54,השתתפות נציבות שירות המדינה בתחזוקה,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.55,הכנסות מתפעול,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.56,העסקת עובדים זמניים,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.57,הכנסות ממכונים,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.58,הכנסות ממכונים,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.59,פסקי דין,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.61,החזר הוצאות רכב,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.62,העסקת סטודנטים - קשבים,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.63,דלק לרכב ממשלתי,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.64,אחזקת רכב ממשלתי,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.65,נסיעות והובלה,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.66,רכישת רכב,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.67,רכישת כלי רכב ממשלתיים,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.68,השתתפות רשות החברות באחזקה,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.69,שעות נוספות-קשבים,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.70,השתתפות במשרד ראש הממשלה,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.71,השתתפות מנהלת שרותי דת,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.72,אבטחת הרבנות הראשית,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.75,"השתתפות משרד התמ""ת",אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.76,"השתתפות במשרד התמ""ת",אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.77,פרוייקט חירום השתתפות במשרד הביטחון,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.78,"שכר דירה - מל""ל",אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.90,השתתפות משרדים באחזקה,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.91,"השתתפות הנש""מ בדיור",אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.92,"השתתפות נש""מ באחזקה",אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.94,מחשוב יחידות המשרד,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.95,הכנסות ממכונים,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.96,הוצאות אירגוניות שונות,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.97,שכירת רכב,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.98,רזרבה להוצאות כח אדם,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.19.99,רזרבה משרדית,אמרכלות,"General administrative line, not related to Jewish heritage."
04.01.21.01,פעילות הועדה הבינמשרדית להערכות לרעידות אדמה,הוועדה הבינמשרדית,Not related to Jewish heritage; about earthquake preparedness.
04.01.21.02,שיא כוח אדם,הוועדה הבינמשרדית,Not related to Jewish heritage; about earthquake preparedness.
04.01.21.03,עבודה בלתי צמיתה,הוועדה הבינמשרדית,Not related to Jewish heritage; about earthquake preparedness.
04.01.21.04,החזר הוצאות רכב,הוועדה הבינמשרדית,Not related to Jewish heritage; about earthquake preparedness.
04.01.21.05,שעות נוספות,הוועדה הבינמשרדית,Not related to Jewish heritage; about earthquake preparedness.
04.01.21.06,רזרבה ליישום החלטת הממשלה 2699 מיום 9.1.2011,הוועדה הבינמשרדית,Not related to Jewish heritage; about earthquake preparedness.
04.01.21.10,השתתפות במשרדי הממשלה,הוועדה הבינמשרדית,Not related to Jewish heritage; about earthquake preparedness.
04.01.31.01,שיא כח אדם,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.02,שעות נוספות,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.03,אחסון ואחזקת מחשב,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.04,השתתפות משרדי ממשלה,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.05,פעולות ארכיון המדינה,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.06,הכנסות מגורמי חוץ,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.07,עלויות פרישה,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.09,מכון דיין,ארכיון המדינה,"Dayan Institute is for Middle Eastern studies, not specifically Jewish heritage."
04.01.31.10,פעולות גניזה,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.11,רכישת שרותי כ'א,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.12,ייעוץ לשכר עידוד,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.13,עבודה בלתי צמיתה,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.14,פרוייקטים,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.15,שכר עידוד,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.17,השתתפות במשרד האוצר - תהילה,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.20,ייעוץ סטאטורי - העברת גנזך המדינה לנגב,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.21,פרוייקט העברת גנזך המדינה לנגב,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.24,העסקת עולים,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.25,השתתפות משרד הקליטה,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.31.95,רזרבה להתייקרויות כללית,ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.01,שיא כוח אדם,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.02,עבודה בלתי צמיתה,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.03,שעות נוספות,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.04,שכר עידוד,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.10,מסע פרסום לבאג 2000,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.11,רכב ממשלתי,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.12,דלק לרכב ממשלתי,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.14,פעולות ארכיון המדינה,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.15,הכנסות מגורמי חוץ,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.18,"נסיעות לחו""ל",אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.20,העסקת סטודנטים,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.21,העסקת סטודנטים,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.30,אחזקת המחסנים,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.31,העברת הגנזך,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.32,אחזקה ותפעול,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.33,תפעול,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.34,דואר וטלפונים,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.36,שירותי מחשוב,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.37,אבטחה,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.38,ביעור חומר,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.39,הכשרת עובדים - ניהול מחוזות,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.40,השת' משרדי ממשלה,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.41,"רכישת שרותי כ""א",אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.42,השתתפות משרד החוץ,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.43,הכנסות מגורמי חוץ,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.44,סרטים וצילומים,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.45,אחזקת מחסנים,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.46,רזרבה לשכר דירה,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.47,שכר דירה,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.48,השת' לתכנון ארכיון,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.49,השתתפות משרד החוץ,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.50,מיסי ארנונה,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.51,תחזוקת בניין רוטופלס,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.52,תחזוקת בניין שיקגו,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.39.53,בית העצמאות,אמרכלות ארכיון המדינה,More Israeli national heritage than specifically Jewish heritage.
04.01.39.95,רזרבה להתייקרויות כללית,אמרכלות ארכיון המדינה,"General administrative line for State Archives, not Jewish heritage."
04.01.61.01,שכר עובדים,מחקרים שונים,"General research line, not specifically Jewish heritage."
04.01.61.04,הוצאות מנהליות,מחקרים שונים,"General administrative line, not specifically Jewish heritage."
04.01.61.05,מחקרים,מחקרים שונים,"General research line, not specifically Jewish heritage."
04.01.61.06,השתתפות משרדי ממשלה בשכר,מחקרים שונים,"General administrative line, not specifically Jewish heritage."
04.01.61.07,הכנסות מגורמי חוץ,מחקרים שונים,"General administrative line, not specifically Jewish heritage."
04.01.61.08,השתתפות משרדי הממשלה בקניות,מחקרים שונים,"General administrative line, not specifically Jewish heritage."
04.01.62.07,האגודה לטיפוח חברה ותרבות,השתתפות האפוטרופוס כללי,"General cultural association, not specifically Jewish heritage."
04.01.62.27,עמותה קהילתית יהודית- ערבית שכ' וולפסון,השתתפות האפוטרופוס כללי,"Jewish-Arab community association, not focused on Jewish heritage."
04.01.62.69,שיקום ושימור אתרים היסטוריים,השתתפות האפוטרופוס כללי,"General historical sites, not explicitly Jewish heritage."
04.01.63.01,תמיכה במפעלים חינוכיים,מפעלים חינוכיים,"General educational support, not specifically Jewish heritage."
04.01.63.02,עמותת אופטימיסטים,מפעלים חינוכיים,"General association, not specifically Jewish heritage."
04.01.63.03,השתת' אפוטרופוס,מפעלים חינוכיים,"General administrative line, not specifically Jewish heritage."
04.01.63.04,קידום פרוייקטים למען שיפור איכות החיים,מפעלים חינוכיים,"General quality of life projects, not specifically Jewish heritage."
04.01.63.05,השתתפות אפוטרופוס,מפעלים חינוכיים,"General administrative line, not specifically Jewish heritage."
04.01.63.06,כפר רעות,מפעלים חינוכיים,"Youth village, not specifically Jewish heritage."
04.01.63.07,השתתפות אפוטרופוס,מפעלים חינוכיים,"General administrative line, not specifically Jewish heritage."
04.01.63.08,עמותה ליד בית השנטי,מפעלים חינוכיים,"Home for at-risk youth, not specifically Jewish heritage."
04.01.63.09,השתתפות אפוטרופוס,מפעלים חינוכיים,"General administrative line, not specifically Jewish heritage."
04.01.63.11,השתתפות אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.13,השתתפות אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.14,איגוד מורים עולים,מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.15,השתתפות אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.16,קו לעובד,מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.17,השתתפות אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.18,"עמותת נשות בנימין ויש""ע",מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.19,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.20,עירית סחנין,מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.21,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.22,קרן עמק יזרעאל,מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.23,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.24,"מ.מ. ד""ר חנא",מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.25,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.26,"מנהל קהילתי ע""ש שאלתיאל",מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.27,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.29,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.30,נוער מוביל שינוי,מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.31,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.33,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.34,תאטרון הצילינדר,מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.35,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.36,מכללה טכנולוגית,מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.37,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.38,"קרן מילגות ע""ש חללים דרוזים",מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.39,השת' אפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
04.01.63.40,מועצה מקומית כפר ברא,מפעלים חינוכיים,לא קשור למורשת יהודית
04.01.63.41,השתתפות האפוטרופוס,מפעלים חינוכיים,"כותרת כללית, לא קשורה למורשת יהודית"
